,Year,Station,Metric,ARIMA,ARFIMA,ETS,GSVR,MLPrelu,LSTM,RPSOELM,RF,EELM,Nbeats,RVFL,edRVFL,edRVFLFSLRPool,MARIMAedRVFL,AARIMAedRVFL,Ensemble
0,2019,46083,RMSE,0.4872431059258919,0.4806122698903695,0.4972299195950995,0.4614413445604363,0.4862074991721306,0.4859601046391781,0.4758441016161117,0.48136935713119317,0.4635739676195949,0.48915962165994165,0.4628764931188069,0.4627886873186885,0.4593153472896995,0.46383390053029927,0.45683865566804743,0.45342111971748195
1,2019,46083,MASE,3.140895066118898,3.092175113034002,3.1936331665928983,2.9786041203347247,3.136403336530796,3.0859838529836456,3.1221256988037536,3.084736855474326,2.997488205543721,3.1576778457966825,2.9799657601380045,2.9762960833257095,2.957194945046328,2.9916334505155584,2.9236137429919364,2.905631281119722
2,2019,46083,MAPE,0.1121313022956243,0.11084983003588059,0.11322240250440542,0.10703338282608196,0.10957863234436838,0.10903145645849464,0.11439136163738232,0.10884989877323645,0.10811535551836762,0.11318288760812104,0.10658040397726035,0.10654282158197101,0.1056442668342136,0.10675886089520012,0.10439398204753163,0.10376334455355077
3,2019,46080,RMSE,0.6064311111908516,0.5754605686184754,0.6132821742903518,0.9876157233165153,0.5899836317083761,0.612079726458225,0.7713017210655576,0.6404066679165618,0.8280947131190437,0.618995683827918,0.6396829284657376,0.658012040052142,0.5581754722641857,0.6045110515577765,0.5591616090692216,0.5501073050773545
4,2019,46080,MASE,3.59386701071745,3.3733371411747384,3.6359510454037087,4.481412468190067,3.3735212090611517,3.527662214174237,4.031841497131965,3.5207962545669234,3.928217480892782,3.6423485471661734,3.552464323050638,3.591005998084608,3.226625639576318,3.4549080559324907,3.3327091583832678,3.2099843510382593
5,2019,46080,MAPE,0.13673400162158617,0.12858622661715055,0.13806192722720792,0.16176546382912108,0.12357564661253645,0.13071765676558342,0.14813204760370058,0.12434978413720105,0.14464972902409387,0.1386543977361134,0.133040111331241,0.13363768316263924,0.12100581515672451,0.12566992641102237,0.12575525885693906,0.11940741948202345
6,2019,46076,RMSE,0.5579408156087978,6.146758742942218,0.5726137873475994,0.5086107681021881,0.49354287910266564,0.576414320184217,0.5443910429210717,0.5007891486166969,0.5092333529801901,0.5676332766214646,0.49379207770171296,0.49739901977511797,0.49603467233290666,0.489609007275991,0.49518972491637864,0.48607930488102946
7,2019,46076,MASE,3.5904155628341288,50.88818959362318,3.6857173755674233,3.187906099208994,3.2045983576198958,3.5968166130619696,3.409498314822992,3.1792845237891503,3.206829594334903,3.665871829624182,3.152028320855349,3.1636168163316607,3.1697718780315336,3.1224628003452723,3.1634894702275256,3.1050163840787377
8,2019,46076,MAPE,0.13559640100597561,1.9980456997444347,0.13868143106164665,0.12039746344713323,0.12714857702660143,0.13235631314592197,0.1297679134797435,0.12151354347850847,0.12220271958735555,0.13858571175892417,0.12064102326727966,0.1208272222670546,0.12085196813544533,0.1207190167795297,0.12012341738989925,0.1189899061962247
9,2019,46001,RMSE,0.6325900103140257,8.13917795228707,0.651265103431798,0.5563676220391505,0.6003927508468576,0.6133057516048325,0.5966844638060526,0.5959197773730568,0.5854487551516616,0.6470909339272758,0.5591504271993901,0.5594289825176978,0.5715660317032405,0.5713670286061039,0.5713263256179345,0.5552376158494693
10,2019,46001,MASE,2.7502723673776828,44.94933943070675,2.8808170464860767,2.377016204937217,2.568428667123691,2.6637741998611464,2.592677869633829,2.5266014328146325,2.5275781020468124,2.844776767285323,2.428332190774655,2.4303985897561455,2.481040054842817,2.4489570071491533,2.457124669474097,2.3835373616687887
11,2019,46001,MAPE,0.12050682708030354,1.991315740959337,0.12777899457394684,0.10551845327584702,0.11714624139392044,0.11700077729399769,0.11561246031101408,0.10911127686057102,0.11376886853839367,0.12513044213065197,0.10809718877217289,0.1081008148667038,0.10924033058044587,0.10853244826223492,0.10743813708976706,0.10518065538930599
12,2018,46083,RMSE,0.5939645931649885,0.5788649654886207,0.6041254829461059,0.5367074807611971,0.5533784144357641,0.6324219618512166,0.5588954251681146,0.5465289573649341,0.5421673475159287,0.6025080472131015,0.5390355367781783,0.5354025409352113,0.5445132684760344,0.5149527787242882,0.5334690305012316,0.5246195292921343
13,2018,46083,MASE,3.478577262133574,3.3694967554403665,3.587932656712505,3.0735890822291414,3.173706945124216,3.6861894483658526,3.240030817761266,3.154614878064761,3.165580301240852,3.5645999628482974,3.1390802648099916,3.1132609813626497,3.138093666283154,3.0552588539698617,3.07976596137651,3.0600537228102933
14,2018,46083,MAPE,0.121466139445474,0.11813427830558272,0.12582859812223066,0.10677405471010916,0.11044780504041155,0.12579395306902005,0.1145869671306874,0.10929970392728806,0.11172936881936205,0.12496953019716207,0.11054495076444344,0.10903232840047365,0.10910975690912661,0.10769330314923309,0.10771990178990717,0.10718696703094988
15,2018,46080,RMSE,0.5761330755578673,0.5800086546550532,0.6128650873395836,0.5564221790384518,0.7728959971753938,0.5859895731938016,0.5495343658143576,0.5760825069799318,0.5433514043215097,0.599821651169076,0.5240209079433645,0.5153345990846873,0.5161064051251772,0.546915506447857,0.5155290382033859,0.5106313407228473
16,2018,46080,MASE,3.2488934486009624,3.2523803450410003,3.4434811338248643,3.06203608951801,4.324202214446816,3.2261804708094757,3.047976157593825,3.130143265106753,3.0071055918477727,3.386004806114994,2.897572254122209,2.8274558099312648,2.816744204904033,3.008102722922241,2.818980195798293,2.8004879467809016
17,2018,46080,MAPE,0.14226415483361166,0.14391868549222508,0.1504039977105345,0.12854052796313495,0.18599713143460203,0.13905288131385968,0.13132004453007912,0.12920577649029544,0.12852989378985175,0.14833021755451345,0.12459385990702838,0.12077309461505563,0.11972587341462268,0.1266504921414623,0.1217316319152606,0.1193932541972813
18,2018,46076,RMSE,0.6798955843939444,0.6659685296734453,0.6801566182063278,0.5925584991046953,0.5904267486670965,0.6886899045295782,0.6150397015997653,0.6161183216125482,0.6020881009092707,0.6767622601698468,0.6037539952125588,0.5944701493978584,0.5967044932573444,0.6126722058315707,0.5996260156180375,0.587779830670631
19,2018,46076,MASE,3.800824185201934,3.689290854578947,3.765985168020562,3.2977633807645974,3.352337171976401,3.76631964370297,3.5652697885079143,3.390129301681168,3.428603736479843,3.8186976494473464,3.426853490658801,3.3348574237954773,3.331140609636185,3.3945821042281223,3.336312684365782,3.2700983284169127
20,2018,46076,MAPE,0.14446186320915705,0.13869629386056956,0.14247732564254872,0.12680318940951307,0.13313230109512147,0.13837018138592758,0.1407499527475457,0.12472016022466768,0.13323063413423536,0.1452108521994989,0.13355434956571247,0.12860996589568366,0.1282292494066151,0.12759082535799943,0.12697346241291718,0.12498800097284908
21,2018,46001,RMSE,0.6551917505356832,0.6348695846783348,0.6588983456874441,0.5989146562819826,0.607330115176124,0.663204498674093,0.606825391301901,0.589496885721703,0.6521192526401884,0.6624909093784962,0.5921793236748304,0.5878370967958795,0.5838254299166199,0.6029273262321886,0.586962828582516,0.5827959974261504
22,2018,46001,MASE,3.150925555342949,3.044254454557318,3.146301609426756,2.7951850777103013,2.8660589004405908,3.117264617890504,2.869069492665717,2.779137514347336,2.956011315276836,3.179756450725241,2.8106188479629766,2.787947221935937,2.7705321221046826,2.8624222945301363,2.7829801855886145,2.7666773362277737
23,2018,46001,MAPE,0.13679818372361197,0.13241182147302416,0.1367050703004501,0.11803154698222659,0.12163709799589154,0.1336487192086946,0.12260377283977067,0.11858475022355547,0.12396632265076728,0.13891050400213062,0.1208187077191385,0.11960769413354085,0.11910535213859248,0.12252889425673603,0.11866874524591864,0.1181112262654647
24,2017,46083,RMSE,0.46089961552869185,0.45332811046242577,0.46609107705472735,0.44415607277273067,0.5278000909246411,0.4447303726040955,0.48143747421725763,0.45969582244020785,0.4656532515369192,0.4682785039906448,0.44412296034521936,0.44425485697256084,0.4436045691263277,0.43365646473643793,0.4415478453918678,0.43323902077827875
25,2017,46083,MASE,2.6292052453550885,2.588049089575585,2.6244309985984122,2.580886395264893,2.9812643194268316,2.5623564183612766,2.902976993933361,2.5781404924815363,2.7594846219767772,2.689180648891122,2.578421167869953,2.5832468044921426,2.562533687298435,2.511511860089203,2.5839706499854715,2.5153909295278103
26,2017,46083,MAPE,0.12413949449875915,0.12299991405574454,0.12299091094389267,0.13106408934361136,0.14511359667843007,0.1239945789746435,0.1478546920731168,0.12509267150169065,0.14004970859302532,0.12744522736447234,0.12906837564791407,0.12903680925798638,0.12811574413305077,0.12306908161860841,0.12806783632271423,0.12466009343827048
27,2017,46080,RMSE,0.44519965111552373,0.43291324501953704,0.4416024512283833,0.36057986025697963,0.3903382568215242,0.39852891871382307,0.3657947709419078,0.38014742773585747,0.3814231038231156,0.44896178869112957,0.37690536430482363,0.3647187554927941,0.365642637736068,0.3672769095442914,0.3833387574856245,0.364891346616402
28,2017,46080,MASE,2.3682259608676453,2.294740748805258,2.3634735720783526,2.042777719594484,2.1518840933623276,2.174885688258141,2.0999987710242785,2.037808424757667,2.173627420523972,2.3776683280181303,2.1357191674433054,2.060267163715439,2.051353422387905,2.0442621932277105,2.0846556901729314,2.026898622760692
29,2017,46080,MAPE,0.13968816498857214,0.13747104109393968,0.1404734610584236,0.12444566035201678,0.12772165702296298,0.1337224918605429,0.13075421727681183,0.12343668758239407,0.13342331004165678,0.1401511886604213,0.13049101560374315,0.12577620469377282,0.124926747705205,0.12520127272358622,0.1259198332295148,0.12353614179921586
30,2017,46076,RMSE,0.5053143813424459,0.49695653921709826,0.5080197194060501,0.4429637974273705,0.45629704876166893,0.5694903717155815,0.46418995461103923,0.48239550305270423,0.4458694520604768,0.5135935489942874,0.4486021096053848,0.44198232064900955,0.4417944456150377,0.45706645375256194,0.4421474876070596,0.43946848409029515
31,2017,46076,MASE,3.0630639968561284,2.9917054881019682,3.0636508459681817,2.7851466638533995,2.929002531719956,3.2816356606857813,2.980665947951496,2.9568319041171454,2.820689157820855,3.0945952256518985,2.7944835169355375,2.7471788186279693,2.7338160822605437,2.7743018098359933,2.734978059335972,2.713308206157371
32,2017,46076,MAPE,0.13288379513836282,0.132763954029204,0.13262272646524254,0.13132420496269953,0.14621608772010053,0.13560908542666447,0.14117507649705258,0.13563456175387753,0.13223758498025484,0.1344792600668694,0.12849311693338436,0.12597776501531097,0.12464336015177087,0.12266364204655451,0.12423519361404975,0.12230956901837738
33,2017,46001,RMSE,0.6181354281946214,0.6001516628850421,0.6201429286199548,0.675108702140646,0.5437323238557548,0.6071689953745367,0.7225798269386833,0.5732995603012354,1.0619346343221345,0.6327978237625556,0.6029875393024531,0.577287615201962,0.5813301048460792,0.6462508584067506,0.5546820144863426,0.5502522447202455
34,2017,46001,MASE,2.8293704918570843,2.7473968550866057,2.829824966787176,3.1626994800810264,2.6276266316606343,2.806017919881427,3.287122799264315,2.649453720405633,5.043601657837796,2.922688253906829,2.9032824783533995,2.7242321262068896,2.744691911840593,3.1269709483577772,2.5364999790918574,2.5372001238473834
35,2017,46001,MAPE,0.11969668797095646,0.11894847007921476,0.11910558223948761,0.13019918716993742,0.11919898306136154,0.12422490873135963,0.13262984342605003,0.11218310991582003,0.21795797094135896,0.12468314171139677,0.13005791881853995,0.11838901101640902,0.11717083405993403,0.13688647584932762,0.10822293257621159,0.10947092551085395
