,Year,Station,ARIMA,ARFIMA,ETS,GSVR,MLPrelu,LSTM,RPSOELM,RF,EELM,Nbeats,RVFL,edRVFL,edRVFLFSLRPool,MARIMAedRVFL,AARIMAedRVFL,Ensemble
0,2019,46083,8.224216231766345,7.195798496391147,8.429698968617567,7.334815155770259,7.811809932487356,8.001543902455348,7.6731944803766,7.966932018548835,7.594056378154446,8.196486550835804,7.715960741776551,7.644428181236033,7.5976737803682735,8.7104327029888,7.366724604346632,7.690408918046496
1,2019,46080,10.873688027688221,9.010259602321442,11.019425865654751,13.326144790327662,9.587128195858044,9.773113723991205,9.28479730924812,8.703148115232512,22.444534092113887,10.898146695576195,9.56378233130938,9.606634588419517,10.470864034082542,11.00732959076882,9.027429469579342,9.881413065470909
2,2019,46076,9.920431792956585,8.713415483568848,9.998838390937655,8.914522538880245,8.739208486236127,9.183751240070464,8.532429509799005,8.053882985595576,8.390304192707108,9.930708859673498,8.422671327508159,8.3906119457921,8.392787441737743,9.091811431687049,8.367445567014823,8.45892251848534
3,2019,46001,7.928528184062684,6.547142895109722,8.01710987222042,6.342053035988414,7.167319169033396,6.73719769277736,7.165933178887535,7.081794838391229,7.202242679463323,7.873283800813875,7.047311722652043,6.997443933013417,6.89210655175791,7.4910292821467035,6.721780432866517,6.670992067378319
4,2018,46083,10.093462581695064,8.515301011872483,10.17605726034881,7.825415411873708,7.998954297911028,8.333496538608314,7.913581487963053,8.033746188074653,8.013153234975658,10.018166712330105,7.813228909497271,8.062009594024662,7.832250529094701,8.63427620353159,7.759084382344417,7.6407320230649685
5,2018,46080,8.681888352387661,7.156427909486152,8.864816902650713,6.959420896201889,7.038467303767881,7.82192238563838,6.996343841431668,7.1189165330537,7.106069710237139,8.657793080382556,6.38638280321714,6.337916189779401,6.624727346107969,7.569403282839568,7.011191177696927,6.667332037471567
6,2018,46076,11.39462172820628,9.290906867501645,11.434790650105805,8.725332217462075,9.280093847590955,9.294147115716878,8.705286394411612,8.75543169348476,8.724178957718781,11.42564820660225,8.689311701081614,8.657679449360867,8.734542772861356,10.761524090462146,8.936155358898722,8.980757128810227
7,2018,46001,8.11143141837299,6.7167249712896195,8.373586694939663,7.057136345797215,7.387991753390779,6.729721004909053,7.092798048967085,6.781274292868826,6.910221718825492,8.005823855851416,7.123392901449357,7.099243353564371,6.892867564225495,7.7105240230568555,6.933487560857273,6.984666318804065
8,2017,46083,7.947711354375423,6.9227104504172665,8.001516358971136,7.252614422642895,7.242395019186639,7.3037593911437435,6.912847315889538,6.780718713939375,6.834957471106472,7.962338728087377,6.867669719362665,6.879223407044637,6.802300903272846,7.140243947952979,6.76343596832336,6.808963993839638
9,2017,46080,6.723536623246248,5.51232451342224,6.882672137647396,5.844309706579878,5.409335859997929,5.624735200535353,6.313277722780578,5.800037929105544,6.475965620793207,6.722959205375244,6.12725277001139,6.049829139484311,5.940925753339546,6.132919126022574,5.42946256601429,5.693030961996479
10,2017,46076,9.200142312398523,7.780768261077756,9.22894610951304,7.914651565035181,7.896546178435989,8.909741186912042,7.734794322785321,8.17396471313895,7.6036212342551295,9.207919971729497,7.587047771758232,7.587047771758232,7.595650479228946,8.349121263174661,7.618951177425695,7.625209545182824
11,2017,46001,9.505528756272815,7.639499653059515,9.542680853781468,7.724219992886381,7.983688097108206,7.676821594063046,8.156672720092573,7.523573884618634,17.053775882724004,9.553816837238704,8.06011310193209,8.042033808467176,7.749653358559527,12.429047493958882,8.094451312497554,9.093822377762988
