,Year,Station,ARIMA,ARFIMA,ETS,GSVR,MLPrelu,LSTM,RPSOELM,RF,EELM,Nbeats,RVFL,edRVFL,edRVFLFSLRPool,MARIMAedRVFL,AARIMAedRVFL,Ensemble
0,2019,46083,0.26158894175051,0.26089234516864435,0.2624941725766462,0.25852759632247624,0.2673423667282588,0.2562918823553476,0.28113120297632227,0.26490011155379517,0.25992987871138706,0.26585349628421084,0.2579036737794131,0.25782801933737437,0.257461194868437,0.2612948357158891,0.25667591083880315,0.25638866097117063
1,2019,46080,0.2983554201714753,0.2938197027358761,0.30224876766748265,0.5163155702343535,0.3660703025424992,0.3444189376600233,0.6347385156473154,0.36205077124382024,0.41352276724032083,0.3071818374616724,0.30452984908295094,0.3009538678545833,0.28473812701422657,0.29162516711549735,0.285011758907339,0.2854309942398331
2,2019,46076,0.2683780363954645,0.2662186388563594,0.2724018155119219,0.2597108737351114,0.25114911477082635,0.2482026973426642,0.2938667943063281,0.3119356576210677,0.25277036833286176,0.2742156152969156,0.25581736483919465,0.25577422013875983,0.2578047194370064,0.2531196828441546,0.25786839354197205,0.25521987872390384
3,2019,46001,0.32375252965181295,0.32144890271079346,0.33399774481815325,0.30603031359503036,0.3359708945707397,0.30640756481052245,0.3196176131273203,0.3382443418591353,0.30641961699205555,0.3329882840656602,0.30887739229368355,0.30860158336552335,0.3106995733260846,0.3108646697395833,0.31101217949522436,0.3091806042947081
4,2018,46083,0.2834568761445977,0.28161140829344505,0.2854800054250916,0.27887016456408387,0.29599288239363836,0.28096142910146965,0.31617574634741663,0.3143580948842036,0.2775839793994582,0.28477715247992685,0.2759094288861678,0.27535812008387084,0.27502752880858233,0.2719885766807322,0.27394955307973795,0.2709071155238114
5,2018,46080,0.2752077684781108,0.27635342082002246,0.28376931648266235,0.27160981541661416,0.3143913362786058,0.27046237667944717,0.30055889343499737,0.3190125991577199,0.27301007603125793,0.28371721691222673,0.2643245262597648,0.26408414578059836,0.2632707163134385,0.26460751019343753,0.2632545726688155,0.2608752986292093
6,2018,46076,0.31973391204635093,0.3188539533481556,0.3199518715418459,0.31418901549978995,0.3164074540378341,0.3177564080773857,0.32954592778483904,0.3282061984778461,0.3058606072872912,0.3210628222602329,0.30891148508684957,0.30680898453607697,0.30869060265767045,0.30357969324830336,0.30628687897319445,0.30327611250379205
7,2018,46001,0.32962561515097105,0.3267334465322856,0.3289349033202923,0.34262317023674954,0.3555976941618901,0.31369049876848787,0.3537302686492839,0.32976428805140123,0.3374513557047999,0.3320691154436669,0.3244326402677656,0.32109800211246914,0.3176379481016035,0.3196257339665944,0.31701461092438754,0.3158951303161714
8,2017,46083,0.24106541769310544,0.24006185985056713,0.24228613216246972,0.24983594901625897,0.2545265226433673,0.23571021328174618,0.26941572311478407,0.24301438217088656,0.241523169394766,0.24779757604528166,0.23795498152754377,0.2381793617969136,0.23759791864299423,0.23702427461578535,0.23784532959309698,0.2357081764731027
9,2017,46080,0.19879041125001706,0.19736803006269135,0.2002478876775328,0.19632430030022485,0.19352474030588335,0.17917169263450738,0.19335007845227506,0.20312746908332707,0.19377727689867125,0.20205215028093448,0.19095990268394014,0.18834207132599384,0.18731388927485443,0.18560680414305142,0.18784821099070312,0.18513026945975591
10,2017,46076,0.2478721629367893,0.24706538227260358,0.2497673995867934,0.24153111665779478,0.2387865632077373,0.2364295141841193,0.2792752896310129,0.2576308907448792,0.23700252177273712,0.2510067094379494,0.23656678198099948,0.23491841021447485,0.23528732520431994,0.2376847200632283,0.23497425945757536,0.2341882833303437
11,2017,46001,0.3562319734247962,0.3531683272049246,0.35738000920496094,0.340448208638691,0.34088958320309243,0.3379614025551979,0.815085990883182,0.37993897457607273,0.6952981426444621,0.36691490147621586,0.37266543162619226,0.35994475774204127,0.3546633079970144,0.35548521264875194,0.34113829398053697,0.33987120087003236
