,ARIMA,ARFIMA,ETS,GSVR,MLPrelu,LSTM,RPSOELM,RF,EELM,Nbeats,RVFL,edRVFL,edRVFLFSLRPool,MARIMAedRVFL,AARIMAedRVFL,Ensemble
Mean,0.37697020691738653,0.37281644936784053,0.3812869627598819,0.3869471689530897,0.3684409035080855,0.3821237018936547,0.4291047979633933,0.3832403244057596,0.4046601619437755,0.383289018440317,0.3588279946277692,0.3568609402384522,0.35047092246158523,0.35233475186563745,0.35011693196906957,0.3457186700538864
Median,0.3843092510346575,0.3797638746180757,0.39234183600170497,0.36359888932694806,0.37941985825822705,0.39015665637210506,0.3935916161963038,0.4122762477876711,0.36179329769877283,0.3902445819845062,0.3576956127049782,0.35653779215705006,0.35706869436408917,0.3494311213589873,0.3518819046571098,0.3475362569838848
Min,0.2808602065368278,0.2768649547600987,0.2834391626157472,0.250203044556614,0.2624965678929031,0.2723413697147033,0.2606526012451492,0.2585428312612028,0.2501357009422458,0.2855280745361743,0.2545457219080652,0.2479267210294529,0.25328717835147,0.2495603670353168,0.2541179391241775,0.2485851619966343
Max,0.4447860362928575,0.4428709077687044,0.4438445771621555,0.6832072477121811,0.4251970649209439,0.4462516310099387,0.9128806236052736,0.4503516596048433,0.737222627781389,0.4513103853174152,0.4549361400969357,0.4406986982606941,0.4130015686506606,0.4171565763630148,0.4081129096786361,0.4031625602205772
IQR,0.08056932550935103,0.0773233699550222,0.09154545937936703,0.08401309641289678,0.06556418720598911,0.06791650290805851,0.08126293056228329,0.08830460131887646,0.0869304570169987,0.09119635901414724,0.08161411203074564,0.0866929964722773,0.06402576997915449,0.06951066313022547,0.07049078549243859,0.06510363013813258
Std,0.05319118257691816,0.05230447040772426,0.053610528822778336,0.11235244280544653,0.04901589144061237,0.052604295003592844,0.16580990388107825,0.06207994669062211,0.1493965376937568,0.054267706818324456,0.057138096560620716,0.05721102185564562,0.04853932978160064,0.05087037119417693,0.048486680679320694,0.04816628890353587
