,Year,Station,ARIMA,ARFIMA,ETS,GSVR,MLPrelu,LSTM,RPSOELM,RF,EELM,Nbeats,RVFL,edRVFL,edRVFLFSLRPool,MARIMAedRVFL,AARIMAedRVFL,Ensemble
0,2019,46083,3.140895066118898,3.092175113034002,3.1936331665928983,2.9786041203347247,3.136403336530796,3.0859838529836456,3.1221256988037536,3.084736855474326,2.997488205543721,3.1576778457966825,2.9799657601380045,2.9762960833257095,2.957194945046328,2.9916334505155584,2.9236137429919364,2.905631281119722
1,2019,46080,3.59386701071745,3.3733371411747384,3.6359510454037087,4.481412468190067,3.3735212090611517,3.527662214174237,4.031841497131965,3.5207962545669234,3.928217480892782,3.6423485471661734,3.552464323050638,3.591005998084608,3.226625639576318,3.4549080559324907,3.3327091583832678,3.2099843510382593
2,2019,46076,3.5904155628341288,50.88818959362318,3.6857173755674233,3.187906099208994,3.2045983576198958,3.5968166130619696,3.409498314822992,3.1792845237891503,3.206829594334903,3.665871829624182,3.152028320855349,3.1636168163316607,3.1697718780315336,3.1224628003452723,3.1634894702275256,3.1050163840787377
3,2019,46001,2.7502723673776828,44.94933943070675,2.8808170464860767,2.377016204937217,2.568428667123691,2.6637741998611464,2.592677869633829,2.5266014328146325,2.5275781020468124,2.844776767285323,2.428332190774655,2.4303985897561455,2.481040054842817,2.4489570071491533,2.457124669474097,2.3835373616687887
4,2018,46083,3.478577262133574,3.3694967554403665,3.587932656712505,3.0735890822291414,3.173706945124216,3.6861894483658526,3.240030817761266,3.154614878064761,3.165580301240852,3.5645999628482974,3.1390802648099916,3.1132609813626497,3.138093666283154,3.0552588539698617,3.07976596137651,3.0600537228102933
5,2018,46080,3.2488934486009624,3.2523803450410003,3.4434811338248643,3.06203608951801,4.324202214446816,3.2261804708094757,3.047976157593825,3.130143265106753,3.0071055918477727,3.386004806114994,2.897572254122209,2.8274558099312648,2.816744204904033,3.008102722922241,2.818980195798293,2.8004879467809016
6,2018,46076,3.800824185201934,3.689290854578947,3.765985168020562,3.2977633807645974,3.352337171976401,3.76631964370297,3.5652697885079143,3.390129301681168,3.428603736479843,3.8186976494473464,3.426853490658801,3.3348574237954773,3.331140609636185,3.3945821042281223,3.336312684365782,3.2700983284169127
7,2018,46001,3.150925555342949,3.044254454557318,3.146301609426756,2.7951850777103013,2.8660589004405908,3.117264617890504,2.869069492665717,2.779137514347336,2.956011315276836,3.179756450725241,2.8106188479629766,2.787947221935937,2.7705321221046826,2.8624222945301363,2.7829801855886145,2.7666773362277737
8,2017,46083,2.6292052453550885,2.588049089575585,2.6244309985984122,2.580886395264893,2.9812643194268316,2.5623564183612766,2.902976993933361,2.5781404924815363,2.7594846219767772,2.689180648891122,2.578421167869953,2.5832468044921426,2.562533687298435,2.511511860089203,2.5839706499854715,2.5153909295278103
9,2017,46080,2.3682259608676453,2.294740748805258,2.3634735720783526,2.042777719594484,2.1518840933623276,2.174885688258141,2.0999987710242785,2.037808424757667,2.173627420523972,2.3776683280181303,2.1357191674433054,2.060267163715439,2.051353422387905,2.0442621932277105,2.0846556901729314,2.026898622760692
10,2017,46076,3.0630639968561284,2.9917054881019682,3.0636508459681817,2.7851466638533995,2.929002531719956,3.2816356606857813,2.980665947951496,2.9568319041171454,2.820689157820855,3.0945952256518985,2.7944835169355375,2.7471788186279693,2.7338160822605437,2.7743018098359933,2.734978059335972,2.713308206157371
11,2017,46001,2.8293704918570843,2.7473968550866057,2.829824966787176,3.1626994800810264,2.6276266316606343,2.806017919881427,3.287122799264315,2.649453720405633,5.043601657837796,2.922688253906829,2.9032824783533995,2.7242321262068896,2.744691911840593,3.1269709483577772,2.5364999790918574,2.5372001238473834
