,ARIMA,ARFIMA,ETS,GSVR,MLPrelu,LSTM,RPSOELM,RF,EELM,Nbeats,RVFL,edRVFL,edRVFLFSLRPool,MARIMAedRVFL,AARIMAedRVFL,Ensemble
Mean,0.13053058465099954,0.43951182964552543,0.13236270232083472,0.12432476868928595,0.13057614645219232,0.12862691696955914,0.1307981957960795,0.12016516040575877,0.13415512221822687,0.13331111341585625,0.12299841852565481,0.12052595124221675,0.11898077488547885,0.12116368662429121,0.11827086104088587,0.11641645865453058
Median,0.1342400980721692,0.13258788775111405,0.13466389838284631,0.12562442488076483,0.1253621118195689,0.13153698495575264,0.13103713090344543,0.1224751155304512,0.13038373938505327,0.13653248591289674,0.1265434884202063,0.1208001584410551,0.12028892077503395,0.12286636183258146,0.1209275246525799,0.119191580196753
Min,0.1121313022956243,0.1108498300358805,0.1132224025044054,0.105518453275847,0.1095786323443683,0.1090314564584946,0.1143913616373823,0.1088498987732364,0.1081153555183676,0.113182887608121,0.1065804039772603,0.106542821581971,0.1056442668342136,0.1067588608952001,0.1043939820475316,0.1037633445535507
Max,0.144461863209157,1.998045699744435,0.1504039977105345,0.161765463829121,0.185997131434602,0.1390528813138596,0.1481320476037005,0.1356345617538775,0.2179579709413589,0.1483302175545134,0.1335543495657124,0.1336376831626392,0.1282292494066151,0.1368864758493276,0.1280678363227142,0.124988000972849
IQR,0.01629436768567058,0.01801483870687133,0.014010262233194737,0.01513340677016553,0.017441827346447336,0.010026813959892689,0.020000288977340935,0.013351029625236335,0.014985652854383816,0.014130461019423862,0.01204918787327014,0.010585974872978923,0.0095259988500674,0.008242693193426298,0.017699227570447534,0.013716276322709053
Std,0.010461950838596482,0.7264821489601836,0.010781074744668722,0.015286298850399498,0.020973191927042757,0.008994223868578998,0.012182467095660593,0.008689534285337072,0.028679681619137667,0.010240539316766845,0.00974593394892334,0.008814078586165891,0.00749560984434166,0.009103784846967423,0.008839882469519354,0.007827213806099666
