,Year,Station,ARIMA,ARFIMA,ETS,GSVR,MLPrelu,LSTM,RPSOELM,RF,EELM,Nbeats,RVFL,edRVFL,edRVFLFSLRPool,MARIMAedRVFL,AARIMAedRVFL,Ensemble
0,2019,46083,0.340578211256348,0.3372777152014769,0.3420645094078409,0.3258891913096744,0.3397704590818542,0.3445332884776178,0.3443749280011729,0.33623282713784286,0.326750617751746,0.34179228884616936,0.3287364211270522,0.32669237583054805,0.32654783869784554,0.3292113819611961,0.3271448549606751,0.32523138735575585
1,2019,46080,0.39069872091813157,0.3853441502319356,0.395428639433244,0.6832072477121811,0.3689340356781431,0.39501243124519936,0.5341685850027116,0.4448543988280848,0.6789705364846271,0.39999091919320406,0.4021740198482323,0.4194596626900526,0.37025368188982555,0.38328013669235184,0.36741991509010347,0.36384809963055254
2,2019,46076,0.36283427125958573,0.3609091654332522,0.3706588407350466,0.3420076117573547,0.34180902357350035,0.35383710215669184,0.36861331132488,0.34875014485670364,0.33039948218452836,0.3715439041919396,0.3338175339182957,0.33371010776262267,0.33440951439197114,0.33196069290039326,0.33645769210851434,0.3312584039400346
3,2019,46001,0.414086828790846,0.4081564688624022,0.43103261270658927,0.3736069992127298,0.41444826490810205,0.41267142374474997,0.3875243290939058,0.41523255638348994,0.3785233872424546,0.43036233526588297,0.38190832797899316,0.37881998201246087,0.3789696374472266,0.3909364548514155,0.3878872608356805,0.37930728424777455
4,2018,46083,0.38939706439178245,0.38544349307581877,0.39575303195494693,0.36833851391160216,0.38990568083831106,0.3853008814990108,0.3999460239788646,0.40931993919185233,0.36547322972682184,0.3931977350676646,0.36588911065210655,0.36556614958774786,0.3666979892137095,0.34930782770943314,0.36344300349162506,0.35584316644486425
5,2018,46080,0.3792214376775326,0.3741835990042159,0.38925503257016597,0.358859264742294,0.41140898237717716,0.43872335554779895,0.3996589032987018,0.45035165960484336,0.3581133656707239,0.38729142890134777,0.3495021147578498,0.3475094347263524,0.34743939951446895,0.3495544150085415,0.3403208058225945,0.33922934752290546
6,2018,46076,0.44478603629285757,0.44287090776870447,0.4412388039653734,0.4019574437612393,0.4053484320830448,0.44625163100993875,0.42881333835482716,0.41873791039684055,0.40862784097024524,0.4466462191080069,0.41242022190376587,0.4089417509597764,0.4130015686506606,0.4044203759756238,0.4081129096786361,0.4031625602205772
7,2018,46001,0.4359177149935388,0.42872774516033246,0.4355836245065032,0.42269563392036136,0.42519706492094395,0.4339845433547729,0.4256706022581621,0.43010168934694554,0.41106720841263494,0.4382916630554446,0.4130271081470278,0.4073255642152508,0.4051374495509227,0.4098072355627627,0.40323582400575564,0.40298501527144015
8,2017,46083,0.30949728636997376,0.3068885675139324,0.31083862117569067,0.3148480056234688,0.31499644240918223,0.32047824777122497,0.3454661649596691,0.30660803116672386,0.30897705000013764,0.314296901542558,0.3027026452505828,0.3016115055616932,0.3019126625845585,0.30126861620221945,0.302311574498284,0.29677911907344473
9,2017,46080,0.2808602065368278,0.2768649547600987,0.28343916261574725,0.250203044556614,0.2624965678929031,0.27234136971470335,0.2606526012451492,0.25854283126120287,0.2501357009422458,0.28552807453617435,0.2545457219080652,0.24792672102945298,0.25328717835147,0.24956036703531687,0.25411793912417757,0.24858516199663439
10,2017,46076,0.3341662655596287,0.3320705263230194,0.3363060968852799,0.30539256376638063,0.34383930208309477,0.3677747937937634,0.3414881644374023,0.34525143508051875,0.30166089615775316,0.33921636625799656,0.3062765699443236,0.30406933022477584,0.30457823278894514,0.3115529421253801,0.3034998996610175,0.3021038325330899
11,2017,46001,0.44159843896158424,0.4350600990788973,0.4438445771621555,0.4963605071631761,0.40313658625076987,0.41457535440838483,0.9128806236052737,0.43490046961406836,0.737222627781389,0.45131038531741524,0.4549361400969357,0.4406986982606941,0.4034159164574196,0.41715657636301484,0.40745150435177113,0.400290662409564
