,Year,Station,ARIMA,ARFIMA,ETS,GSVR,MLPrelu,LSTM,RPSOELM,RF,EELM,Nbeats,RVFL,edRVFL,edRVFLFSLRPool,MARIMAedRVFL,AARIMAedRVFL,Ensemble
0,2019,46083,0.0770483721317318,0.07674842960948355,0.07734800895324348,0.07574003837261331,0.07707669020136715,0.07657699055558752,0.0827496671260185,0.07503771684511192,0.07468194922627,0.07799486839749024,0.07553753051539577,0.07490673953302925,0.07407331944783588,0.07422711817134747,0.07418273036589648,0.07365675228660735
1,2019,46080,0.08682101607762022,0.085992908707146,0.08757088750271455,0.11204154158238659,0.0908146083518679,0.08450681650707295,0.09968047341127081,0.08295388115984353,0.10751487751307691,0.08886963811944734,0.08535889842049582,0.0872953855323649,0.07999472338964131,0.08148077763810554,0.0821955144506827,0.07915191321968426
2,2019,46076,0.08641050129878917,0.08704089354751074,0.08799613718747294,0.08394484854008619,0.08642027263811292,0.09182761682539603,0.08919913349841936,0.0817657825173852,0.08086884704197927,0.08876832094206971,0.08197200425263058,0.08149801910873274,0.08144816979567607,0.08062497384685413,0.08143337404372655,0.080407320503747
3,2019,46001,0.0782192681139685,0.07656033813820365,0.08291147551135955,0.07111943110823432,0.07874187760130837,0.07560000724252075,0.0735526436419537,0.0745889414238741,0.07267933339667405,0.0814409210396474,0.07220327567813337,0.07213584133313303,0.07163183985904467,0.07343577200707607,0.07304830434080875,0.07135421115205198
4,2018,46083,0.08104047595027289,0.08015655038543222,0.08341634068141117,0.07598979494083241,0.08102934182886794,0.07944936825375529,0.08435283808582474,0.07997017138485153,0.0776950220316857,0.08291147047710054,0.0767285267522729,0.07663220199797036,0.07584693731970013,0.07458004673355133,0.07561556432118731,0.07476828115057725
5,2018,46080,0.09294373634212687,0.09219496884713407,0.09529243031907118,0.08436224844561604,0.10681908598142249,0.09589503000263831,0.09718636917694978,0.09845638489539267,0.08673021719388768,0.09499490273551399,0.08355585993047401,0.08225382496163154,0.08237735709523789,0.08222769004754364,0.08118990008711513,0.08030536307295824
6,2018,46076,0.0944495106850685,0.09335009220434977,0.09392779685842158,0.09027417068855452,0.09129765594296255,0.09330997091600331,0.09852004510899855,0.08662175198695829,0.08849240314137204,0.09514187012031997,0.09055859811751317,0.08845099887611504,0.08868313797303456,0.08714390401782143,0.08700851290697356,0.08633677151216543
7,2018,46001,0.08899023405664473,0.08733712065894274,0.08946071157480995,0.08406402289021525,0.08852861838501136,0.0894584027247756,0.08515222974613373,0.08244898481395646,0.08245476038367698,0.09047620154711226,0.0828936292730846,0.08161624302289323,0.08117087702490045,0.08221397469138944,0.08075909643477172,0.08047059512433105
8,2017,46083,0.0815765398261495,0.08142061075232192,0.08130355722375479,0.09590141240028435,0.09698159809118351,0.09975877853063586,0.10613187341134635,0.08245232380195348,0.09011313910511674,0.08378570175808331,0.08563059529270405,0.08519193337431788,0.08451429847875079,0.08272749380885139,0.0853793259710363,0.08259175257802166
9,2017,46080,0.09294966347030713,0.09187017476797786,0.09324432688312967,0.08997016141751542,0.09941039261485586,0.09087771468679257,0.09269504480807933,0.08470811278068519,0.08992974471221117,0.09368357097901052,0.09076980106708163,0.088706883661552,0.08681978389847654,0.08783632531444963,0.08684888877178633,0.08601105298293632
10,2017,46076,0.08730724848009337,0.08787985951104965,0.08749141548877656,0.09456576931061703,0.11408479310092896,0.09099994161589464,0.10116098574948366,0.09204137467996452,0.08855606284019175,0.08843395818919839,0.08753331468887166,0.08587328500486975,0.0853219373929441,0.08321548412740662,0.08518526052084632,0.08376448744435525
11,2017,46001,0.0805724569470435,0.08033378095952802,0.08068193969587098,0.09300655494562689,0.0779529999879786,0.07808997113271725,0.19056015283352976,0.07997389099787297,0.1466872943731853,0.08298510491203442,0.09391517732508503,0.08717701658129423,0.07638439770834729,0.07906637713109327,0.0749316303902375,0.07471789118102216
