,0
0,1.1584731376171111
1,1.2253206297941506
2,1.220364642124623
3,1.1822561466321349
4,1.1609953475091606
5,1.2440596269443631
6,1.305951131451875
7,1.3284731376171113
8,1.292256146632135
9,1.2147781527973711
10,1.1160393596068026
11,1.072256146632135
12,1.032256146632135
13,1.0109953475091606
14,1.0378428399190307
15,1.0491036391584203
16,1.012256146632135
17,1.0940596269443632
18,1.0716256452072412
19,1.0416256452072412
20,1.0491036391584203
21,0.993517149714753
22,0.9991036391584203
23,0.9997341406415217
24,0.9809953475091606
25,1.0734291252866388
26,1.0141476511396468
27,1.0472121345344931
28,0.9841476511396468
29,0.970364642124623
30,1.0165816331095994
31,0.9916256452072412
32,0.8491918669641018
33,0.8491036391584202
34,0.8216256452072411
35,0.8384731376171112
36,0.7554088579490781
37,0.7965816331095994
38,0.743517149714753
39,0.7865816331095994
40,0.9330984848178923
41,1.0146901286020875
42,1.0853206297941507
43,1.373498637806624
44,1.7036134037561714
45,2.0235848652385173
46,2.143012868333608
47,2.140364642124623
48,1.9804528702795505
49,2.4139564801752567
50,2.3260393596068023
51,2.91438557960093
52,3.5845855545811354
53,3.9035848652385177
54,4.183470302782953
55,4.664042299687862
56,4.632256146632135
57,5.334692166801542
58,6.370873804986477
59,5.7134700101614
60,6.154070634711534
61,5.531075918823481
62,5.377300362922251
63,5.683584865238518
64,4.400903806909919
65,5.064671374559403
66,5.313384482804686
67,5.404059626944363
68,5.353517149714753
69,6.671534868180752
70,6.963270124308765
71,7.203355944287032
72,6.609326902478934
73,7.144328094646335
74,5.944807596355677
75,6.434185197167099
76,6.833813378736377
77,5.940630001574755
78,7.161556234359741
79,6.229634000509978
80,6.133517149714753
81,5.250913861244917
82,5.473441560305655
83,5.803613403756171
84,5.612974876910448
85,5.459191866964102
86,4.389249032735824
87,4.483069945834577
88,4.292974876910448
89,4.335951131451875
90,3.880581422150135
91,3.3529136475920676
92,3.5633844828046857
93,3.21369380928576
94,3.333098484817892
95,3.274147651139647
96,2.91369380928576
97,2.8709953475091607
98,2.832256146632135
99,2.83910363915842
100,2.539910393282771
101,2.5384731376171112
102,2.586581633109599
103,2.4585611622780563
104,2.8738994026742875
105,2.6173883866518737
106,2.803270124308765
107,3.013270124308765
108,2.8417138735949994
