,0,1,2,3
0,3.4594486717134716,3.457488861680031,3.479085295274854,3.4732875347137453
1,3.642490159822628,3.6456506334804,3.6725144305825235,3.6509442351385952
2,3.8745602987334133,3.907308419570327,3.89559778790921,3.8609757789969446
3,3.9447480105422437,3.9467360908724367,3.963642024025321,3.9526571860164403
4,3.658669754490256,3.6412447901442646,3.6897044643759727,3.6849645391106605
5,3.4855072675272822,3.514109236188233,3.518897110596299,3.5104137482121587
6,3.4484946907497944,3.4417811900377275,3.430902319774032,3.4318490110337736
7,3.7388656439632175,3.7678832628205416,3.7199938988685606,3.722253965437412
8,3.9253673840500416,3.9284035968082027,3.903381079733372,3.9141652512550356
9,4.070477154254913,4.098100280538201,4.096845292169601,4.10196520589292
10,3.89734039535746,3.8990099247172476,3.922110329717398,3.9165160985291005
11,4.441484754681587,4.5012956762313845,4.488036450007931,4.450664536803961
12,4.741451820135117,4.7503072253987195,4.730329047665,4.708935500830412
13,5.065152778215706,5.086739416625351,5.117265073508024,5.097935544252396
14,4.677692558243871,4.649870520827244,4.706216917932034,4.697789175063372
15,5.059243241474032,5.098219182491302,5.113114955052733,5.077302443012595
16,4.870359044894576,4.855755031015724,4.841120251826942,4.840299207158386
17,4.70308420021087,4.686805760310963,4.722353028655053,4.723228490501643
18,4.7396739406883714,4.756375143527984,4.747144922837615,4.735357057526707
19,4.986083948984742,5.015338817611337,4.96889272518456,4.968112885951996
20,5.637085148692131,5.650587168324273,5.619282228499651,5.602839985489846
21,5.162781233787537,5.134030891470611,5.1581943956017495,5.179221163392067
22,5.175091710463167,5.175418575815857,5.23536521434784,5.216370497420431
23,4.563852316644042,4.583476282134652,4.5679462705180045,4.57317298412323
24,4.303183433320373,4.273214967176318,4.30100078585092,4.311987656354904
25,4.098148833364248,4.132533314041793,4.075168899595737,4.104278724044561
26,3.9042016324587165,3.888474098034203,3.8513488560914992,3.9005009711021557
27,3.9944539994001387,4.034377095475793,3.9991377510130404,4.024293310195207
28,4.11225234568119,4.118108770251274,4.055024942755699,4.078651583194732
29,3.9120684629678726,3.929791190698743,3.9582239961391315,3.9801207790523767
30,3.434859983921051,3.440877254419029,3.4516771326959135,3.465023391246796
31,3.4947455550730226,3.5143982513993977,3.511090974062681,3.5086877073347567
32,3.1272134451568125,3.100666446276009,3.0633437751233576,3.1062892234325408
33,3.2585633534193037,3.2663636968657372,3.246667395085096,3.2714095159620045
34,3.0712679696083067,3.0609096090123056,3.0303893160820006,3.0571254293248056
