Unnamed: 0,0,1,2,3,4
0,7.411402644845821,7.288336500611603,7.204958456731271,7.341976123940117,7.359399526729505
1,7.266834184243878,7.1543115765396985,7.160033808038032,7.226505267497895,7.244910775899611
2,6.655694318447676,6.566318071970652,6.506402401243852,6.615119012678288,6.586882449249186
3,6.799044909107056,6.744293627755315,6.664968111523067,6.761470538407608,6.719753915398534
4,6.605995223446769,6.616585714856864,6.509318473723724,6.6227316639677385,6.581983467111156
5,6.843134539619267,6.857318919226452,6.72583413890556,6.853201970011519,6.86371873939234
6,6.722530439256866,6.781176070033014,6.547772211892963,6.743981327956183,6.783584654421279
7,6.25781036851771,6.347940372804949,6.131558087246737,6.339050597743008,6.342327826402062
8,5.644601691924937,5.66463704663013,5.605358362372476,5.738926594829499,5.753238856288794
9,6.185664097867057,6.181061993249842,6.195089388529787,6.208557243854484,6.172118719846178
10,5.900907985201683,5.88496811741204,5.938102166137709,5.982353350502459,5.869007874619264
11,5.754743919457515,5.709762461756928,5.757941644470906,5.802852274832267,5.657002137645542
12,4.946666186972913,4.905213477473705,5.03324705062293,5.068424460872309,4.976571050079846
13,4.323599285577475,4.218119607450207,4.410431870910621,4.488979178502929,4.29973741954472
14,4.036037605711564,3.868946524792273,4.1538249328778525,4.155801061843527,3.9771605241557855
15,4.50131180918683,4.368678764481643,4.613881075416948,4.615693979239436,4.428282834831866
16,4.642931991151342,4.555700500777914,4.736442187702203,4.745322812129407,4.611962025880467
17,4.46437187419663,4.380793861500816,4.445250463013777,4.534862219647169,4.470337126599593
18,4.296483349672509,4.287882355974986,4.256347539477496,4.440851327160305,4.41049843059526
19,4.39167326524443,4.350220935408433,4.328980826857071,4.475413449966285,4.457868290755801
20,4.200381559460486,4.174050110919505,4.138276292199265,4.217469561515238,4.222903708603251
21,4.188168801442044,4.243570069263836,4.196091659449087,4.251218481158322,4.156440820771097
22,4.026661436872394,4.012448926391977,3.9348188662485457,4.051130745355692,4.025555528180655
23,3.839860491222508,3.784573707085547,3.7518829930350255,3.8712183383012566,3.842673384584633
24,3.35890151033564,3.321261273081405,3.264013106526674,3.389540163831519,3.381366631119106
25,3.830816048833044,3.810247172694001,3.728140932044212,3.834844376724566,3.783977347240554
26,3.886948319986221,3.917262362950765,3.811174556607439,3.895098717865245,3.888182601894121
27,3.324562687460904,3.3734746321476643,3.279774235425506,3.4095004319611544,3.357893264899283
28,3.313883084290124,3.363847234632489,3.2820421872371,3.344832886755868,3.383935159946679
29,3.1981282194775886,3.2146023427756587,3.1227314671605453,3.1910929732851776,3.207097627887757
30,2.911892767762619,2.9745042578038654,2.892752720935837,2.940921182156468,2.9736730154991786
31,2.858972074201798,2.938065752779484,2.901383411322493,2.8841823426442623,2.902691695132226
32,3.126188485102955,3.1782191888814704,3.122812492363642,3.1824862676190726,3.1578799815688336
33,2.8398394325948857,2.9345126646091653,2.875297678811058,2.871279015335256,2.910461132592495
34,3.096130810146453,3.1799967186692766,3.0820573654902748,3.116963517757983,3.187780636740892
35,3.038399517748956,3.03047227833233,2.975586691788336,3.008995798782273,3.109669790798657
36,3.0134946949712536,2.9996921630232043,2.9297045508564232,3.003262616638468,3.0635894347146264
37,3.0645464647435063,3.0393744678834422,3.002872973027086,3.081474636888863,3.091370284285855
38,2.9266871014491547,2.9225453623833104,2.895861320268045,2.9281705612224824,2.950550201620078
39,3.170615804340327,3.171696402557184,3.1225944727579518,3.1789809941360496,3.1965736020337108
40,3.394314227890199,3.3990433163243017,3.345650925532432,3.404401865541014,3.4137169695508915
41,3.7939718488059095,3.770273950617708,3.725805059047984,3.78350960125256,3.8106033672365793
42,4.041337667384524,4.021539722980742,3.998233232914554,4.059690265654809,4.036423222132622
43,4.357413021765064,4.330928967252386,4.301652170187562,4.417308182205909,4.349913334443121
44,5.203151073144981,5.219563501031483,5.134536489044681,5.235897014453707,5.2461710407375
45,6.043913949092126,6.0777954266188905,5.976506481039694,6.020736182097751,6.079189298541254
46,6.3444474629700975,6.395762937704216,6.280220641236842,6.360155199585096,6.397145554817264
47,6.607566322156972,6.668794301781409,6.538462582945016,6.611038604375978,6.661912324531014
48,6.689874534041973,6.784657337362122,6.611234109701303,6.716302153439147,6.756360953167127
49,6.1726128024785725,6.2417183899430135,6.133800990075006,6.182251158929357,6.247651601956541
50,6.25957096205556,6.3649429313909005,6.230398823967364,6.329179889881419,6.348969602767762
51,5.727161366918422,5.873295690741686,5.745798321478214,5.762459889495847,5.840910342157018
52,5.336598229617291,5.422098363951033,5.406867956757749,5.341047530996656,5.39951079399781
53,4.984500605255819,5.078135118938183,5.039311463175803,5.020148409358678,5.048724710633536
54,5.033826941039704,5.097461419144577,5.040840532771172,5.037013352758128,5.049787945426498
55,4.769411160217806,4.812435004398689,4.774810918641503,4.799520678012847,4.809413991638176
56,5.236767045576716,5.299000265429978,5.280462364023795,5.263032306767591,5.284263890780865
57,5.115769212228175,5.091072914321886,5.049248338169226,5.077676275970339,5.102629405419766
58,4.660819922418044,4.653575753472024,4.638297235683528,4.644178561898553,4.649210428374017
59,4.484377503472263,4.4273806592972536,4.510109591045979,4.460524844072829,4.491587713701272
60,4.365160061934843,4.336227343551821,4.425363233731857,4.374882522764814,4.355849677199343
61,4.664245658024089,4.636934141686131,4.731872172175868,4.697655138955056,4.706253320092584
62,4.533478133470457,4.487631149153374,4.581556298776449,4.539175089268577,4.59017847543784
63,4.382454249596938,4.388670016984045,4.433725853363111,4.402210976572052,4.47928427898226
64,4.233737740522285,4.224457793021129,4.253267261692328,4.252524284076026,4.31813139420115
65,4.034886746660166,4.084785969890576,4.119109431974215,4.07611880774107,4.195236595051494
66,3.7976745116741286,3.860166723543181,3.838083669085029,3.8077932392869154,3.974259269128253
67,3.793402643763783,3.835991536660216,3.7578265397095545,3.769585544513439,3.9056539244982353
68,3.798696633932656,3.8014864622983375,3.804445947598561,3.792347272338431,3.8361292160817775
69,4.234895391705497,4.263645554684753,4.226984692698613,4.210238431682604,4.285796927978171
70,4.291082480807466,4.231885498568409,4.224832747831656,4.246235505028044,4.256694820289561
71,3.9501375635966514,3.9027367921198346,3.901823553017436,3.887819747697296,3.872491486905896
72,4.118659111971697,4.0401470737648735,4.05857666871158,4.066008575667118,4.003080485301099
73,3.904345034234116,3.878691243260236,3.9112172210185183,3.8639963836786646,3.835527840415448
74,3.544513963164237,3.5174989900049782,3.525848652900858,3.4882956795845,3.549358372045617
75,3.6072136388947,3.581200282261203,3.558518192069434,3.5302001791434865,3.596528327454683
