Unnamed: 0,0,1,2,3,4
0,2.322795580030872,2.3201536224959485,2.2996231234924096,2.396944581424636,2.33674406450962
1,2.456086766631428,2.411798584497554,2.39730568295327,2.528827135077484,2.4555980502840318
2,2.2663020215177965,2.2103102692085583,2.2072461187075043,2.2971823902987785,2.265691320536167
3,2.345357669051228,2.308597275007117,2.28371270560531,2.355372607672592,2.332991771350806
4,2.374261157521192,2.34207731270309,2.3489637066608653,2.356838015821137,2.36217820691924
5,2.37646586765924,2.3671932732419365,2.3331604724506314,2.38108383444951,2.3459979257704684
6,2.441480624928936,2.437455602006888,2.435290137817264,2.4584137775125923,2.446797653585434
7,2.443108025818656,2.426963258805127,2.414678171706813,2.475572658135913,2.441763003370219
8,2.603509547857521,2.556683621629617,2.552549233722815,2.60035303554996,2.577839433509415
9,2.4476508284152287,2.407532397611765,2.4274418795903103,2.4322876355111123,2.431201575921522
10,2.622249462181777,2.5812716205961865,2.5854891701167717,2.637716360402453,2.605650685703743
11,2.482519366237892,2.436686496945879,2.469237166632157,2.4741333867275004,2.4782355127322897
12,2.3958062732081893,2.3800474140183,2.357375938448877,2.4117906716052837,2.403527537587581
13,2.1023699975094403,2.056215536928249,2.0388310329807213,2.0880466022593684,2.113205227765376
14,2.226220337680012,2.225155640356003,2.197816956856446,2.249784051003638,2.2652843531581195
15,2.110840527516285,2.1037166516442083,2.095774593198108,2.1319166676472383,2.16548783637557
16,2.116153983161674,2.127919084642764,2.114834930518552,2.1710161299515787,2.1689643642149647
17,2.2980839263034856,2.298343899698825,2.2929114009682983,2.340803468401426,2.324157497699013
18,2.375337805106505,2.3954248996908696,2.387271457699826,2.4272334764544423,2.4236692979600907
19,2.3744374166314555,2.331419346819312,2.3210482969413118,2.36433255178024,2.369032548496242
20,2.273950194732837,2.23992122958838,2.227930659842574,2.2588473317997035,2.2654239160649263
21,2.166034701906374,2.138685345048629,2.1245341226426167,2.142943638009244,2.130144061040317
22,2.051719499385005,2.024507884531398,2.054684776438819,2.020091183407272,2.044491909994318
23,2.086942425856474,2.076087166872321,2.043854569814449,2.06422972201601,2.0347945015117754
24,2.104300758726007,2.130101274781218,2.103756254045528,2.0901648715205194,2.0950669862085016
25,2.0843247463069967,2.066192290282094,2.1005954433094,2.063507488340929,2.079908772052519
26,1.9881181412984987,2.007865611572137,2.0316443029484,1.9826495616423696,2.0639650541580368
27,2.13210217471824,2.13712853021089,2.1382371373314784,2.1469573350904607,2.160426827763678
