Unnamed: 0,0,1,2,3,4
0,1.708013463527709,1.706365567314154,1.7047675802279378,1.7049835160336186,1.7058620862875866
1,1.5460154597237823,1.545532054859269,1.5439475298461922,1.5449058027310658,1.5446770694142435
2,1.444058816718594,1.4431412836128463,1.4416584057077662,1.4422021878049438,1.4433783284519304
3,1.3159675507422357,1.3150870818011051,1.313608796787206,1.315489657548906,1.3157111519636304
4,1.3893430254780117,1.3883123890885545,1.3878013921454653,1.3880636187873454,1.388270617348802
5,1.3165689840282446,1.3157435994493851,1.314113283377788,1.315842878040374,1.3158791244587884
6,1.3624636367521246,1.3625550791241297,1.3606091159928615,1.362272468270755,1.3622433118811872
7,1.3163570474923425,1.3170431984860904,1.315944796226326,1.3171181579285909,1.3167239625915748
8,1.346180018147102,1.3459646333632804,1.345459456884304,1.346281315815314,1.3462729081566565
9,1.282003080164175,1.281947290502582,1.2815663246449316,1.2834876842194696,1.2824254271497595
10,1.3151209740189054,1.3147889826594248,1.3141480785200292,1.3150200929744609,1.314914251458737
11,1.409855290833025,1.4089593635928046,1.408259908630906,1.4084298281765038,1.4087548925030358
12,1.515075896620144,1.5140043173847184,1.5145410953975151,1.515004366131638,1.5139652881529864
13,1.5678332818634375,1.5670929394853057,1.5672997073320865,1.5673777175461163,1.5672911047839426
14,1.6507239295821097,1.6501691842323798,1.6504575681771314,1.6505145992637336,1.649546244591752
15,1.5859426373863756,1.585658400649461,1.585066810962366,1.5851664419272815,1.5849238147084208
16,1.9020067457304497,1.9020361519822429,1.9018835093923208,1.9018813035859907,1.901155265812116
17,1.9269573683940997,1.925293691110176,1.9265379322440372,1.925954677508651,1.9258960549058213
18,1.8277190111350443,1.8269431366725837,1.8267412174813569,1.82590883255238,1.8271084027796776
19,1.7419489978265732,1.7413158545926206,1.7400092114782033,1.740235074993059,1.7400721659670753
20,1.7739177387761749,1.7759710971947509,1.774488128766286,1.7749297216943472,1.7748514240041326
21,1.8893969693118229,1.8909603813601903,1.8899906562836983,1.8907165868878075,1.890951524164726
22,1.870918966660293,1.870749889077068,1.8714124477541163,1.871973222143268,1.87128476559656
