Unnamed: 0,0,1,2,3,4
0,1.0093700454256902,1.086841756974298,1.0536848517311073,1.040149480948471,1.073703083645759
1,1.0965861872908813,1.1146771254032506,1.1163835129085975,1.0740302442355285,1.1128543033597753
2,1.1911775201897885,1.2132334646160032,1.2085828974282884,1.2350844428265375,1.2584347575231
3,1.3463498149329274,1.3106956424423053,1.343588255956514,1.3969660356194065,1.3716234831948115
4,1.3892943518748586,1.368241121418006,1.417895204751234,1.4249756246444376,1.3974131848861318
5,1.2951195656184822,1.266135574776246,1.2611455668700595,1.3301234708713223,1.2752476717443897
6,1.216258734887652,1.1727813652838674,1.2333381362075035,1.2428124340091755,1.1916249883017491
7,1.2397146913099997,1.2201797583585006,1.209861210193236,1.2263430818999963,1.210972827107885
8,1.260998958734001,1.2575809179173012,1.2282789457550265,1.269428912778511,1.25173205673327
9,1.270974900612987,1.2812040052354527,1.2712055624635568,1.276959565274711,1.2396789367206904
10,1.3740353693832554,1.3416439421567192,1.3433749108644182,1.329474147139472,1.3422162651974052
11,1.3034147885130014,1.2538585210774271,1.2582365199069516,1.2886086785711124,1.2816694102646138
12,1.3050764110808646,1.2164822530532071,1.278773944676751,1.2475090433167313,1.2704137331225378
13,1.393085301279105,1.385140867231208,1.3749207366151135,1.3137526987419927,1.4126852319991383
14,1.2854961776847886,1.279092063123846,1.2552194669574976,1.2291509564601617,1.297943650824987
15,1.3361758927196978,1.3128448398882009,1.3266060897718783,1.303196492450603,1.3542059631282732
16,1.455282097126661,1.44208545527305,1.426544260766734,1.4519562394825616,1.4709276970285683
17,1.375789443244839,1.32935297778284,1.3597393958586097,1.368413501829978,1.3516140749556331
18,1.248936641102932,1.2290915051282,1.2451244854004064,1.246986208505415,1.2706045003722788
19,1.2760122270534369,1.2637481802860098,1.2363175188520024,1.2621528762461938,1.2795239561650056
20,1.2925500511808374,1.3007246156419645,1.2859364537732678,1.2643146334915738,1.2890884798283226
21,1.446311007211904,1.4297105867465416,1.4052799356590435,1.4257115811093115,1.4499909429350366
22,1.4654623941718057,1.4101701771608874,1.4608058760575582,1.4389288797989928,1.4584366705440512
23,1.297898291734988,1.2463268017296794,1.3267689027678402,1.2766832036669775,1.3176678620627789
24,1.294718390821178,1.279780190623767,1.307716133470432,1.3009620153581702,1.3361627456493022
25,1.228026832254266,1.295341438848338,1.205719118710143,1.2051981772389806,1.2587053270745254
26,1.2260008441378412,1.2331211368300403,1.20056199386661,1.1757141562940974,1.188207660571169
27,1.1068772523516144,1.1313756267742323,1.1174988345599683,1.10405337481967,1.1205433802746396
28,1.1632502055852714,1.1660845174258567,1.215293892041006,1.192935655690378,1.16167248129804
