,0,1,2,3
0,4.814324311316013,4.755696340799331,4.934288258999586,4.867833315730095
1,4.783793011195957,4.7812175429239865,4.714505598396062,4.750778804048895
2,4.475950054842979,4.538436304330826,4.448891602009535,4.485055494606495
3,4.331568280383944,4.295192174762487,4.3355779360607265,4.331587405093014
4,3.7561305982619526,3.709567857682705,3.720555484071374,3.7328113501518967
5,4.025751506835222,4.030986836105585,4.067960355356336,4.061587447226048
6,4.125362869054079,4.066675292262808,4.0141766627132895,4.059052653312683
7,4.448674313798547,4.444104012176394,4.421278166775592,4.427445519790053
8,3.888193844407797,3.909051504507661,3.9332586085051298,3.947302150595933
9,4.040040488764643,3.9760367697477337,4.103118108063936,4.0560191487334665
10,3.7729601207375527,3.7733641955256463,3.8033919464051724,3.822404437623918
11,4.125266194678843,4.149262437932193,4.139106650357134,4.1373400724120435
12,4.042860332597047,4.052306799404323,4.0218523919582365,4.0518657100154085
13,3.8120213290303946,3.7895919102511835,3.8041935078427196,3.7964395894296468
14,3.6869182375073435,3.6501654398441317,3.726759024690837,3.7128831579163672
15,3.154851349592209,3.16992623783648,3.1673665629327297,3.1847335119359195
16,3.1201500388979913,3.0707867815345526,3.065651762224734,3.066094579100609
17,2.8410571621358396,2.8849760804884137,2.8475977437198163,2.877680402584374
18,3.198809212371707,3.163593262732029,3.15822505235672,3.173475759867579
19,3.235477824509144,3.1806150775402786,3.17092061303556,3.2028398078866305
20,2.977440970689058,3.007270571514964,3.0416681326180695,3.038946580812335
21,2.878643229017034,2.8201776194572448,2.8934606212377547,2.8779067642707377
22,2.781465712413192,2.7672336450219155,2.807077639680356,2.804127214886248
23,2.5382327434420584,2.5487008110433815,2.5462136843055485,2.5671417982596902
24,2.354305140078068,2.375835971310735,2.377046714872122,2.384126104284078
25,2.5036785197257996,2.4809015360474587,2.5059987115487456,2.5113093028590083
26,2.3832636236865072,2.36010859452188,2.3531879979372023,2.380473225110909
27,2.08207981236279,2.0385724934190512,2.0549948345310987,2.061521105179563
28,1.9861948443669826,1.9388052017986774,1.991420795917511,1.9801702431961894
29,1.8434498132020236,1.8412969269603492,1.8451973897218705,1.8631579288095237
30,1.6707510010525584,1.661637293472886,1.656097336038947,1.6774034905899315
31,1.5578725174069405,1.5659799225628377,1.5881122382357717,1.5941532486118377
32,1.5755108161084355,1.5425148735940457,1.5657486169785262,1.5754694835469127
33,1.4732824636250734,1.454362882077694,1.4739373752474785,1.4896554517711047
34,1.5053153799287975,1.475044442564249,1.5055315445549786,1.5087953585805371
35,1.458394985217601,1.4350082455575466,1.4529997539147734,1.460425969978096
36,1.3635287763178348,1.364181342869997,1.3873421699833124,1.3909665047982707
37,1.356203401349485,1.3349879336357118,1.3672987396176906,1.368782403417863
38,1.285578102990985,1.2787718784064055,1.293418634403497,1.2998243612062652
39,1.2092711620777845,1.2040048644691705,1.214230608921498,1.2195792019471992
40,1.246777452295646,1.2299425229430199,1.245738085359335,1.2479558701161295
41,1.2742468514293432,1.2584480834007263,1.2616398422792554,1.2707449114345946
42,1.2610893132910133,1.2650014972127974,1.2669781942199916,1.2729122328851372
43,1.3604016637976748,1.3487601155787707,1.3635402453504504,1.3619352972740308
44,1.4665408861264586,1.4536004988849163,1.4620133978687226,1.4639163124747574
45,1.5804267536476255,1.590312088726787,1.5957248398661614,1.5960701849870385
46,1.5174864029791206,1.5239166826754809,1.5267079444415868,1.5275845709070563
47,1.72099142792169,1.7163021862786263,1.7382975493371486,1.7221613324061036
