Unnamed: 0,0,1,2,3,4,5,6,7,8,9
0,1.6080767894299244,1.600340117242365,1.5920561081648126,1.598453682036349,1.595286953574111,1.5921661317388316,1.5978549872153744,1.5929830298914212,1.6040183280237654,1.5930974015076833
1,1.475661451311491,1.4830076958991911,1.4688646697038448,1.4879808018137948,1.467695045983434,1.469385498025653,1.4795728724121502,1.4697377098256323,1.4802638864708306,1.469645237125909
2,1.408914514685695,1.4372005335288518,1.4068724606583718,1.437746066086162,1.415004768708774,1.4073065808504384,1.4480915181026872,1.407773399432227,1.4547118348234611,1.4084041596903336
3,1.4025179107461456,1.3799067894175576,1.3842400176272671,1.4381719042978764,1.3933368921113245,1.3832525235756292,1.41907854849084,1.3835928389728485,1.4281018770319138,1.3841513870702544
4,1.3797161281801291,1.3512364548396825,1.3453546560223617,1.3485026256764965,1.3799590037780949,1.3448438350457588,1.3562059263697663,1.3461769356398343,1.3955719351621938,1.3452901318986028
5,1.401546633870515,1.3513032453110176,1.3717650230400902,1.3673651975163357,1.3888390903569623,1.37150814327585,1.401519994130145,1.3719356986442943,1.3863045596931087,1.372014714519174
6,1.329908213705712,1.28805386297097,1.3079421577026789,1.3206938442011198,1.3091942438754651,1.3080167144952437,1.3260887838473585,1.308470318419154,1.3186805654334337,1.3084638382683742
7,1.3997498557779835,1.4027394292412172,1.3815020653099084,1.3567484518307371,1.397884448164874,1.3811368068373064,1.3780706546534889,1.3825191362185751,1.4086009983448735,1.3821473854567023
8,1.276180393682182,1.2467095555423815,1.27744791577503,1.223506923322706,1.2710772049751218,1.2781475834829314,1.2546698169294832,1.279031030239678,1.301593777856662,1.2776695159877551
9,1.3288580109525954,1.3331956990505671,1.3279302310192864,1.3012191076376924,1.3368254750183508,1.328481448548713,1.282716320386267,1.3282062276147186,1.3402384004725778,1.328527775633358
10,1.4017067280214834,1.3621468373880807,1.386011740992394,1.341984793801058,1.4083474654238457,1.3863838225411425,1.3750919353804218,1.3872875675565155,1.3903353995706869,1.3872800903442315
11,1.5012508675384149,1.5149394619261165,1.4950063171972092,1.5065954010610108,1.4828564652557474,1.495527399065436,1.522212710307433,1.4951214462754876,1.5397341149126444,1.4952889107655918
12,1.6137517138537616,1.5501543564009468,1.6006336279229605,1.625536530544175,1.6173407218612337,1.6011719109438225,1.5846965418607724,1.6019526526861434,1.6273102645570263,1.6012407279945715
13,1.6569540539759893,1.583710703003638,1.646703609855546,1.7051783240910183,1.6566367368076,1.6470687239619013,1.692847038194981,1.6472851792247856,1.6412218227439788,1.646601482749964
14,1.6361627536953265,1.6158365118666145,1.6407201756340613,1.6132721789800937,1.6734840979611585,1.6413571298574374,1.6521541251707337,1.641332320010923,1.623222889879246,1.640895656869245
15,1.9010269556011132,1.8629510277604864,1.8815091762052931,1.923129403931871,1.862376662594796,1.8814543708586653,1.9361987104442369,1.8819459475306937,1.8483566206523756,1.8815334072348868
16,1.9129685077523957,1.858708222237576,1.9075022569383064,1.957303183476333,1.869957395737275,1.9084142249205247,1.9740945982993123,1.908297985420583,1.949301243467077,1.9071723287050784
17,1.85328367883092,1.8310684777488404,1.84800294397424,1.8870266990558329,1.81959525632886,1.8478117503605904,1.878854099110119,1.8481777608280971,1.850446461738158,1.847048530832535
18,1.7403512179690186,1.810070780541685,1.767267076714416,1.766175850837746,1.7197361592062477,1.7673002890917946,1.7749895522137666,1.7661000585970912,1.7285170449191305,1.7662863849544213
19,1.7425938499470677,1.726592695844223,1.7374190092819866,1.7383453891140204,1.6937425687141638,1.7376078469932563,1.76738387656248,1.7375150480222237,1.737241146047177,1.7371845830127837
20,1.7986145709909795,1.8368527327083244,1.823894479313442,1.80084517382839,1.762190645032652,1.8234528710120657,1.8423601453999865,1.8235607993616347,1.842550424141976,1.8235463172642488
21,1.8067784331791024,1.8528510774398896,1.8150681010552616,1.8340560164198203,1.7971103331156657,1.8153901220209905,1.844738361166768,1.8157319553907745,1.7884413450188694,1.81598256096978
22,1.9507988601069672,2.0085463440078977,1.9592326708447656,1.9191956118839133,1.9754648458741664,1.9586730543450064,1.9872304039713085,1.959328823878562,1.8830701900183155,1.9590974641329328
23,2.069927010149368,2.1550370298160844,2.0206035568878256,1.9994405093031995,2.0887235766691856,2.021051513280665,2.031222018015538,2.021227856465172,2.023945432470364,2.0210722149037714
24,1.9665352495780464,1.9464713478411997,1.9397514945385903,1.9803530226008617,1.9548033426322768,1.939203145412988,1.9478491967558544,1.9385324801581236,1.9214260978253588,1.9399955696588
25,1.963992214161954,1.9126981441344264,1.9502321308467856,1.9850388621090336,1.9428159244140493,1.9501669841163007,1.9783644225648087,1.9500860796365675,1.9868545804569768,1.9513492566161983
26,1.920683255749471,1.9444409323341572,1.938010074240696,1.903706247343821,1.938406165764774,1.9382312876262315,1.9972515043158328,1.9374461247318675,1.967157303997288,1.9391691160562472
27,1.828807721504012,1.908142010824208,1.8261762697533168,1.8493530554438065,1.831011404671225,1.8263253023867445,1.886439662906248,1.8267656947543411,1.896046210096528,1.8270448749280477
28,1.8301523404092284,1.793561396414581,1.7994427393621062,1.855543030345504,1.823898322206754,1.7988143365407514,1.7988914060164425,1.7988214573743395,1.824425080460684,1.7990640994982727
29,1.777013876113807,1.8102529282060849,1.759811220821853,1.8030822837570024,1.7346424769585287,1.7605016058703884,1.8021441781092125,1.761378059741032,1.784654085645652,1.761095765716275
30,1.6892936181661984,1.6636817428641262,1.6492667371924865,1.6762337547210155,1.663609067012784,1.6483510853169452,1.7090424106663604,1.6491132186243975,1.667170063331435,1.6495957753165231
31,1.5875669892371236,1.5799644670382886,1.565265836781816,1.52706623634449,1.5576858563030145,1.565352664473964,1.569656725396669,1.5654259775751338,1.5576860059429598,1.5654555009908542
32,1.61157538564034,1.6042164910687684,1.6017606642081792,1.5625736689628784,1.6004280256748349,1.6023054576285465,1.5807222989056555,1.6023397012502076,1.5613544229459375,1.602780486139313
33,1.4528854187395714,1.478022581153891,1.466604530625258,1.4621701854396512,1.4573616187542202,1.4653534652554108,1.510036666906979,1.4658654000162787,1.4273166790402327,1.467115351605905
34,1.5653066439951926,1.510436149521901,1.5398404152407903,1.5293760307758353,1.5115199120272604,1.5394279377491722,1.5756011354701402,1.539537817781632,1.5364701318918903,1.5392066828342472
35,1.4898417254849832,1.4615706751384212,1.427729413813218,1.440265049716175,1.3966968330016574,1.427374401873577,1.4553519923510467,1.428016829956127,1.4221310514143477,1.427207877681025
36,1.535353043766735,1.5695160196569673,1.5054277556187974,1.4939026863279514,1.4806436926310294,1.5050700732094944,1.5486661263764194,1.5058518113750077,1.496510580825071,1.5064078307698665
37,1.3900996576732372,1.3977577350269077,1.3975253882797884,1.4399021150226003,1.39973132682144,1.397588000399862,1.4318555070091212,1.3985985225547115,1.3454483843854084,1.3993211667693477
38,1.2847904198332476,1.3302272399561494,1.2889392670489306,1.2801607783707596,1.3001021440328924,1.288028438144806,1.331745920219009,1.2878455655313128,1.3090227513743573,1.288922224057327
39,1.2561588574825315,1.2171314737675936,1.248115085768235,1.229600816130772,1.2294319473144348,1.2481383754453783,1.2949955246915752,1.2481483313160773,1.2667939384737628,1.248701958953383
40,1.2211703420851037,1.2662916826509787,1.2218127605464226,1.20378399320212,1.2310655142121911,1.2218615013104983,1.2172371298204867,1.222389588284673,1.227254317120751,1.2223573675474433
41,1.3136519571559715,1.302141817821131,1.2989058646493516,1.2794327081904784,1.313951716010301,1.298266067844987,1.3111856621363784,1.2988985109856306,1.291214231692692,1.2991936111059486
42,1.295429933176412,1.306463114170404,1.2967974910140596,1.2914035762237883,1.284168202857755,1.297034977349946,1.3174860384612816,1.29820219854048,1.304224956160543,1.2979436705154754
43,1.2313806583757674,1.234315611927214,1.1988317684306873,1.2376152574411958,1.2094972819312957,1.1993052875102306,1.179485874250052,1.199988621394596,1.2291027471134457,1.200276038697991
44,1.2762060575456784,1.2694141033885238,1.2339456143667085,1.2942517650263323,1.2327478590621066,1.2338955764522348,1.2498652845346787,1.2345059103716165,1.2722165835210482,1.2343463473871614
45,1.3232788740906711,1.2963108015843747,1.2683909698457878,1.3367961746037968,1.2902735560926286,1.268072024089812,1.289392408383674,1.2685170996112165,1.2959348296342674,1.268759846282816
46,1.3102764707039318,1.285821669555249,1.2736745306988453,1.3129888399148542,1.30386891209538,1.273803187079026,1.3203165641656205,1.2745707731405609,1.3121843968945854,1.273223332308664
47,1.1679304030623503,1.1267946021902715,1.1347121277869503,1.162749574114523,1.1593073476173137,1.1346499676319313,1.16507569512892,1.1350514761273984,1.1824009777122042,1.1342758524897392
48,1.1441012030841986,1.1070917453475495,1.0925172080803631,1.0941195881610015,1.1066461433792338,1.092627220080492,1.1279625394924715,1.092204327530028,1.1095524541954302,1.0921550687129955
49,1.2149792406586637,1.2067241535873627,1.183010357873246,1.222756286861411,1.187694090920561,1.183424163090614,1.228753769262941,1.1829084159868344,1.2010774828251511,1.1833620429146476
50,1.1675220273438174,1.1106868732398525,1.1344685838564172,1.19400128906854,1.1683332170261584,1.1340839842646706,1.1848695298818692,1.134625831528736,1.1661906307736836,1.134942093222578
51,1.1940526457685945,1.2318035174479725,1.1745575039181424,1.216734234092002,1.1869541868160258,1.1743407199639988,1.2400966881283155,1.1740955157589223,1.1717657914212949,1.1744082888636385
52,1.330431727082233,1.3652943242074325,1.328834491152317,1.342389117926594,1.3375711646613595,1.3291940988520994,1.3912228405942664,1.3293217946046654,1.331951691240359,1.3288415756771292
