Unnamed: 0,0,1,2,3,4
0,6.088886749713301,5.910723511851868,6.07510326494603,6.132329305814794,6.130542760969858
1,6.917679989675908,6.797706424131383,6.86838123616968,6.973230544572191,6.991602126251113
2,7.211294057343976,7.081733933480448,6.859803927190655,7.17737611412658,7.126387347585196
3,7.101435606961626,6.961364037354621,6.861771177992607,7.077429617271069,7.032161443091926
4,6.440123691413317,6.311790827666401,6.150326518068563,6.417482364270443,6.269027565907575
5,6.496528881375982,6.462205179359919,6.269905640799244,6.507438624969326,6.351349608470024
6,6.21123750447608,6.234752514475446,6.0111106322064085,6.2522701098499205,6.168310647535712
7,6.513369577407933,6.538130191386284,6.258686770083897,6.531012177688925,6.5291693886023054
8,6.505773561760736,6.573553727179369,6.143805322062543,6.493796341530798,6.5918840110487
9,6.026086472602969,6.115886029615304,5.76740574009347,6.086610833186866,6.107822276601548
10,5.314908802025053,5.337418523242531,5.239905239141492,5.448850536148735,5.500392230563499
11,5.893578375726538,5.917870339932014,5.926978028434823,6.000359504755826,5.953074187379096
12,5.564401867931939,5.562684983973945,5.630208042427007,5.695381228352592,5.571238463662886
13,5.48751383800033,5.436214470793523,5.547061796235611,5.598614726485458,5.441471890510973
14,4.560061367537466,4.49016235758074,4.697665342670586,4.751688142953724,4.66710189927044
15,4.019086693982088,3.8853012907557134,4.180060930971293,4.241313524852421,4.008993311269481
16,3.904344783935828,3.581702551975655,4.047534219062453,4.030240326685375,3.844560041272935
17,4.284905068693099,4.041776159994945,4.485980586917893,4.451786108997587,4.1839721991458365
18,4.396479975013814,4.224696624724137,4.590051017195446,4.570469229368527,4.399481880034072
19,4.197832593676515,4.044763758649806,4.270526648006968,4.318073917153519,4.255956395142706
20,4.036363122799188,4.023167234266524,4.065142308194195,4.246249189810943,4.271759452069537
21,4.198540002835326,4.115657777445518,4.2208866027830725,4.315163296024027,4.344276241503024
22,4.019781174793279,4.002460191157646,4.081682647610977,4.063746555047244,4.148787566555087
23,4.005010686409098,4.096591023592578,4.117419269720995,4.113489268586043,4.010056130427219
24,3.749647002061869,3.799164181992282,3.773212158742879,3.8311849931907016,3.8513566468101215
25,3.7143166834478287,3.667037443677007,3.675408177844521,3.7399067145280407,3.7775872772661794
26,3.238326605386482,3.178462963565074,3.174925258827449,3.212496330488391,3.282022699938236
27,3.801590580144042,3.787035631138116,3.7438719590816607,3.812525746056083,3.77040460747591
28,3.8376460182071424,3.8748146916822592,3.8084933779709567,3.856805417269461,3.841310078798092
29,3.1775515715414206,3.285318611013898,3.2002085775807245,3.327052699616596,3.237271062010631
30,3.234266501198335,3.3279341029455534,3.25219693310999,3.3047472240649003,3.3725654213566343
31,3.0666747236804213,3.122095205063097,3.037226712453338,3.0961717928871537,3.127258975814992
32,2.797820743505582,2.9736984271978715,2.8502638300882377,2.913457145312497,3.007784873988972
33,2.839718633734849,2.934701523805172,2.892436563063697,2.8881005858027105,2.9225435175638617
34,3.0604885889013302,3.164518297314358,3.0963846297727278,3.1931143540509743,3.1670962073542563
35,2.8126422385857124,2.9698876033816206,2.8766070929973373,2.875983315812706,2.966214073596324
36,3.1430235334643157,3.3058732609055186,3.123961281956334,3.1805972285253747,3.3430162779914485
37,3.0810435796413262,3.084554630664129,2.961185994531956,3.036375707943443,3.229452736168573
38,3.0595180887365943,3.0878750652339746,2.949981213715362,3.0695884867586107,3.1968100428857227
39,3.137685693117122,3.1076923951158637,3.0248043915191567,3.1695155478134542,3.2006946343919447
40,2.9484569378773884,2.925071756222116,2.9121452615937176,2.964928843327341,2.976914443804433
41,3.298017441150015,3.293438269267567,3.223933768903508,3.305846096985349,3.3278008149452494
42,3.545233794057168,3.5390752309818487,3.478028817252245,3.5496070607070616,3.53249629283024
43,3.970799396172573,3.938219728136362,3.878819717575033,3.960808793070378,3.9664638206283303
44,4.22062983320212,4.154071572570369,4.131302473763041,4.238523678591403,4.175307428689349
45,4.486377522557048,4.44276166820849,4.381546589908289,4.5712073312538966,4.439077931832111
46,5.261741408993734,5.289048174203679,5.161829416436852,5.357468589316915,5.27891286739088
47,6.045901511358997,6.097607948524951,5.9343611264524325,6.086507680850701,6.054640244909407
48,6.410526841947975,6.508942381825561,6.313692175666561,6.503584876997939,6.438996032977381
49,6.632407430833893,6.760459865908492,6.552045136377781,6.750748157135603,6.692917478949578
50,6.66467956032217,6.856435967338001,6.569725368382857,6.780453082600911,6.739471545450006
51,6.134265113879875,6.265517374310816,6.089996520552863,6.163931705856873,6.216813058085736
52,6.219650606780305,6.372727708741846,6.162081222350887,6.308172046285448,6.334645780398542
53,5.616123308134566,5.810778314871019,5.606597937320529,5.646293811189446,5.754220853926662
54,5.239766461209869,5.343047672312872,5.327101819735707,5.228254435255488,5.308193737129113
55,4.851270158555451,4.989371293012672,4.905599250728816,4.889834152176157,4.962577041197589
56,5.020961782653471,5.132746804764059,4.992884271322781,4.99156697114688,5.0005316195571
57,4.690342212350097,4.757553554353248,4.655191608567555,4.6902723839744205,4.692580848918116
58,5.06678345634812,5.160068413993184,5.062705107293263,5.125574631892472,5.093206383857308
59,4.798869987865401,4.788373420859975,4.672978383096291,4.763793363781171,4.759991714266362
60,4.319792455370672,4.329069149177086,4.273429998536674,4.309570103769898,4.257039637656413
61,4.238404151649278,4.13999153393588,4.261951324526626,4.213549322122092,4.23534458635748
62,4.094451155293532,4.080017754920446,4.187334102856887,4.1587341720112505,4.103216938547238
63,4.41130804567976,4.387800816171948,4.546180980860239,4.503885095153498,4.499603720267669
64,4.354968471305978,4.299314400856117,4.434613690506794,4.395706669218229,4.450945184920173
65,4.2758100417356495,4.247673425353936,4.320369256648824,4.310979135772856,4.44081155434559
66,4.172062881519539,4.121212439718157,4.201341278594758,4.176002115639556,4.294247983880226
67,3.976862872903729,4.019894188444185,4.0953271032728376,4.0212040167363865,4.2443553366270965
68,3.910513216784428,3.953455728970763,3.92343842870144,3.88608647183532,4.176683064383509
69,3.933677679327251,3.9757543227117615,3.829602223683001,3.845253266920364,4.121035523981886
70,3.934339510114923,3.9142475202832334,3.879499909738108,3.831973492934124,3.989693853821867
71,4.4385268777918725,4.416083788262462,4.32718648591946,4.293695458232289,4.509711353628194
72,4.550113129760393,4.369659936446852,4.318707046979542,4.344389842696097,4.498631928155255
73,4.196494850595043,4.030307942476357,4.0038126541690975,3.974023258728264,4.047793980449775
74,4.306707808479814,4.100061145020581,4.111990946431975,4.070911764450515,4.080334169779562
75,3.9298932688734713,3.845309254562414,3.876778524469693,3.776139284985371,3.767281699556032
76,3.631547083570295,3.543590448192928,3.532049258802145,3.4688202699541466,3.5554253468101544
77,3.6982277988374577,3.6007867550298505,3.541380364517853,3.516095293856473,3.5984458282452336
78,3.710764832590239,3.632858083029016,3.543401056863356,3.5623677138245604,3.60834518801284
79,3.658400354908652,3.578734353562931,3.4950825614160608,3.472149274390677,3.597244839357117
80,3.444556480021014,3.4191540717291677,3.401592908741334,3.381104422963104,3.417490827705695
81,3.7468860209905737,3.708383049445804,3.652670283574309,3.605957396855693,3.64890299983246
82,4.022391124611361,4.051396600002107,3.880648403203536,3.8910823433458703,4.007667174000537
83,4.013475924456284,4.027968272980139,3.877661691501949,3.8960312642968407,3.9690106177435367
84,4.279976203585933,4.218290836815254,4.13346091860389,4.107766093328411,4.162491480540929
85,3.932856023634399,3.9000754674933695,3.829005459722603,3.811293844270888,3.793430183782945
86,4.374593452597647,4.334023255437843,4.25939330975968,4.2067309140675295,4.20719899688385
87,4.507369677095293,4.469076990565586,4.381119198421262,4.389786560236659,4.449444178967054
88,4.64884041461854,4.649138137402045,4.578792492977974,4.577287834031217,4.521434764286626
89,4.699151992994963,4.669905370686394,4.607651717306613,4.576278007997995,4.583720460029145
90,5.281742644380755,5.345863350524339,5.165474402370442,5.175467870959205,5.197157743240818
91,5.261502991389123,5.270545278128641,5.146839480280582,5.147252233502412,5.180624149761604
92,5.647218867483436,5.651188684623766,5.583698938504591,5.552569254236197,5.4913340164972295
93,5.616605336566933,5.6684174055064585,5.560689021580078,5.5955246872069,5.560758117179597
94,5.178174222099792,5.243087789660305,5.178708117887736,5.187918998790398,5.164144064908233
95,4.799411189777797,4.748430299679752,4.780187016583169,4.737785912819496,4.831936598304967
96,4.649469786029882,4.663672044226537,4.709047246118368,4.67050024808083,4.6635504697117
97,5.149794508502473,5.2085191531047546,5.226963391996824,5.161835756669268,5.142836253316998
98,5.225375002009707,5.181464553535609,5.275283272267514,5.164861775923601,5.233546750136483
99,4.807624349829671,4.7880325101653325,4.860121860678759,4.834914906872458,4.778293823517423
100,4.651364585302045,4.658172192860957,4.679852468315166,4.64349622805291,4.554271557710953
101,4.512135027632271,4.538516866711676,4.474934347176006,4.513738895652994,4.530215405181592
102,4.37430935910696,4.377950398523602,4.312442141881938,4.339269223411713,4.457067077556344
103,4.180607408592184,4.205988235118483,4.092823921909176,4.176511745636213,4.2593861051465485
104,3.723773715821183,3.707163378597052,3.764723960654969,3.738606428339091,3.699305205412813
105,3.625499238508203,3.678691484254804,3.666505811648769,3.6665951008747095,3.5813015187037185
106,3.250348545515529,3.204447890309813,3.3142330634770145,3.2522708496204715,3.2470800377338733
107,3.2683111310918216,3.29768758073873,3.34205491325465,3.293220029624835,3.309148336833788
108,3.1977482386742078,3.178595438876172,3.279980001687391,3.226650237280211,3.297400471667796
109,3.163009049521044,3.1009339955279773,3.191388778430345,3.1420241163357563,3.1529917838120403
110,3.134644138998766,3.0858441948721,3.205260762863543,3.1431429411197014,3.167403572789695
111,3.171222575002456,3.1866971221739937,3.2255594130027303,3.130772866043583,3.2439967182313607
112,3.4828441296782766,3.504855442711923,3.567912083065367,3.5199240109306107,3.60561171971713
113,3.678875815526669,3.64806352787288,3.713605330193888,3.69263155091466,3.739460427384829
114,3.4869985121751905,3.507501238227833,3.541871781687678,3.5213102214259293,3.591203865193167
115,3.523241456287493,3.559720131499052,3.584753721341882,3.561369357079083,3.5539611254525423
116,3.143244796435313,3.167221809244446,3.123301823501848,3.1598964508748626,3.235203223269605
117,3.404380963993557,3.4122748146637623,3.3419646577515683,3.3701711191575554,3.502090417072914
118,3.424955620476079,3.470492276968501,3.3891714221247398,3.38177895772038,3.5853715282235994
119,3.704846830333184,3.7643845253938086,3.695070246958087,3.7416554714854287,3.763918952406079
120,3.9047560321826897,3.9308354441500346,3.8271354200149066,3.8795526093503474,3.970540646391133
121,3.7317823670247767,3.768016939603669,3.680841206001944,3.7339140977294174,3.8262101522926826
122,3.89053349647757,3.8802410292203775,3.771509442527514,3.736153507292865,3.892631008273068
123,3.865824074143773,3.814220309662352,3.71315164183798,3.79811469648011,3.799600428919199
124,3.928602713746229,3.838848008219353,3.8660407756993607,3.9126027670040378,3.782743670638703
125,3.9801699657240897,3.921627456736936,3.953642697295004,4.000887411078369,3.8749768527316775
126,4.212777846180162,4.140409952457905,4.178229450122102,4.198480337809463,4.144415956366781
127,4.348263317313934,4.233458131511639,4.182022507307405,4.280372656839149,4.319509705970659
128,4.4319652297045815,4.318199745948989,4.239865650853004,4.362993436022839,4.434739751831751
129,4.9583490399211945,4.837025243331459,4.825498883701586,4.820316358682586,4.842393654139952
130,5.404578823596702,5.317031941224261,5.368015756471887,5.285989963469438,5.319444405875941
131,5.664986848029102,5.627316074522465,5.592565548251571,5.58522990255771,5.69855974385167
132,5.776567444324768,5.754124432155546,5.73359639043811,5.719703665856738,5.773913995289772
133,6.233766637577234,6.105621593628128,6.143591064309282,6.1615695347140615,6.286693660199524
134,6.697553846728106,6.661053169695533,6.567850961607543,6.6658281758143545,6.758579987920736
135,7.283615101603039,7.213503278240821,7.153651085493712,7.185289654537799,7.177265712900635
136,7.354170632766356,7.316868135751923,7.415818197564418,7.305183067733474,7.310679647375817
137,7.162981411959914,7.164411840699297,7.183310077699061,7.149383041706597,7.241008059993603
138,6.6340728912307325,6.715887798555319,6.538712893829613,6.618014964971425,6.7881506216397565
139,7.218127500493607,7.235101907885015,6.978153059676142,7.165137354681582,7.370912407979176
140,6.798147506410444,6.855646770668648,6.590781289660119,6.777108393925094,6.94258576901339
141,7.249602773761748,7.329356732084696,7.186936861484645,7.254894049276743,7.330062749341885
142,7.155794734697181,7.252676307642288,7.118915595350956,7.17356572266907,7.21543169055824
143,6.319280651975298,6.398462047882773,6.3341896532896325,6.358901698427074,6.485793428666727
144,5.718682671716083,5.7307811335701535,5.588603089546333,5.7653644762003,5.8255209920465445
145,5.536761598714255,5.498419864585567,5.392589535764205,5.5163949117463424,5.575024900437047
146,5.861214028116231,5.7472223528356565,5.804202332391135,5.850717658645052,5.898422038276898
147,5.565620948784352,5.47260656700463,5.583750779385741,5.556528057138655,5.544524899809813
148,5.567387523747413,5.305446606792289,5.634135613853118,5.5574159068719,5.412822273062316
149,5.424356549173549,5.0927929862444135,5.407307564425572,5.306826535679984,5.102594101415518
150,5.838619264051219,5.577659226155573,5.852904875907299,5.731218132124874,5.659154922333581
151,5.140415874916838,4.830856076842291,5.11733318807106,5.023867284541044,5.022041059053408
152,5.405350829307641,5.22668118511022,5.43868067694369,5.461154019996437,5.546398561459279
153,5.167173182110805,5.032455741799293,5.1853038437908925,5.197164121471529,5.246200307274023
154,5.1621063235334,5.096909243696995,5.334730580939992,5.249653307346279,5.27861343406135
155,4.760757213112969,4.741256199184401,5.01156478575478,4.817908512197121,4.949524934229316
156,4.570998685264707,4.581400452559627,4.716516449580531,4.506857319026275,4.72611593706811
157,4.829533052641685,4.865950435355424,4.916569650577249,4.768634622619187,5.126086277631687
158,4.782000563078309,4.697574090389052,4.730879492556791,4.577337214068646,4.824378226155007
159,4.449790879710209,4.314817805519849,4.385088056949313,4.28477217747344,4.478347852735969
