,0,1,2,3
0,2.864465986713767,2.8817413238435985,2.8816976215317847,2.8774618770554663
1,2.9361205006111413,2.94503438943997,2.9388912154221907,2.9426919555384665
2,3.2428513001743706,3.2361637544911357,3.2332294366881253,3.2263565489649775
3,3.404944692105055,3.4247753716260196,3.434917850252241,3.4294216918712483
4,2.8166415071487427,2.792417531311512,2.8306808727234603,2.865638313293457
5,3.000599971488118,3.0175046252366156,3.049966788366437,3.008627042621374
6,2.8519694135989995,2.847776250820607,2.8274025455117227,2.828255745023489
7,3.0011257421970368,3.018568492010236,3.009104180596769,3.020545172719285
8,3.0233530902583152,3.012738852277398,2.997953864261508,3.0149862621724606
9,2.9725724459066987,2.9592356777074746,2.9671016121655702,2.9741667891293764
10,2.9764598652347924,3.00028738450259,2.994180741030723,2.9885131359426307
11,2.903110599471256,2.8992376947193406,2.9038927553687244,2.9034425114281475
12,3.107077689040452,3.1161955214478074,3.108651413945481,3.099747834391892
13,2.8273805232346056,2.836881813975051,2.836924619656056,2.8550733292102812
14,2.8856482932902874,2.885843048207462,2.8992730475589634,2.8952217482589186
15,2.4490542030334472,2.4575422762800008,2.454219569955021,2.4706697222217917
16,2.59915393371135,2.607720222454518,2.6067511557042597,2.597671198323369
17,2.747813901863992,2.748374185641296,2.7148607075214386,2.7186948396265507
18,2.7444746112450957,2.7447072411887348,2.7396505689248443,2.762422289699316
19,2.854602580089122,2.863462905762717,2.8590406990400514,2.863146905917674
20,2.6703649282827975,2.6608788776467556,2.672892255559564,2.6743857477232815
21,2.7574107216112314,2.7676063154265282,2.7726345250755546,2.758186602606438
22,2.9372345114313068,2.930879550003447,2.9237655162066223,2.9124415128678085
23,2.8101337003632216,2.805454435236752,2.812326650545001,2.8267685225605965
24,2.6862260578759014,2.6901054620734066,2.700416249744594,2.7051679050177335
25,3.168272943533957,3.182572278957814,3.1830931185465308,3.142982188910246
26,2.6985541487112643,2.6854760076850654,2.6892218401655557,2.7302617233246567
27,2.802631163932383,2.7924207781534642,2.810514579489827,2.804229092746973
28,2.290024781227694,2.2856361912190915,2.285755195617676,2.293457527142018
29,2.5009409000724556,2.4919120406359436,2.4880077599175277,2.475840415582061
