,0,1,2,3
0,1.7783741568867117,1.7721231791377068,1.748477413058281,1.7813816022546962
1,1.6581999372830614,1.6521367643401026,1.6563022472802549,1.65463531980291
2,1.540086979867774,1.5356226255744696,1.5122570050507784,1.5408143329177983
3,1.4408538917079567,1.4378550739958882,1.4364075277000665,1.448871664982289
4,1.4685111092682928,1.4704174280329607,1.4537936833500862,1.4703280234523117
5,1.2995769882225432,1.2904680019244552,1.2852711530402303,1.2983343195635826
6,1.4134159661643206,1.4173460959736257,1.4243482924811541,1.4191340040578506
7,1.2977714561391622,1.2901970336213708,1.2843209311366082,1.3004227519093547
8,1.3940893459133803,1.394909775443375,1.4073329736478626,1.397829284518957
9,1.2908940076222644,1.2821986320987344,1.279163282327354,1.2899015617431724
10,1.343997187819332,1.3456486942246557,1.3589486818760634,1.3476914143189789
11,1.440008957385944,1.4388793754018843,1.4349837592430412,1.4416645025461912
12,1.49391834275797,1.4875924633909017,1.491644124975428,1.4892665505269542
13,1.6518154953047632,1.6632365180086344,1.6692044118791818,1.660030069350032
14,1.7256337360292673,1.7219984387326985,1.726813802756369,1.7199782991399115
15,1.6580172729119658,1.6628917503077536,1.6693665150925516,1.656316015953198
16,1.984532513897866,1.9967915893159807,2.0108356343209746,1.991673498074524
17,1.8683603882137687,1.8711695646680893,1.8596242571994663,1.870119106771308
18,1.8049694396927953,1.8129321385081858,1.8267564358562232,1.8031088332086802
19,1.7305767774418928,1.7301890516286949,1.7324841974955052,1.7293330073193647
20,1.7079856966529041,1.7116870831605047,1.7076969216950237,1.7091033458500169
21,1.7806841731374152,1.782463819924742,1.767711145542562,1.7807702731527388
22,1.6979306219611316,1.696049270965159,1.6918434005230665,1.6987211275147274
23,1.942114095725119,1.9460020019300281,1.9518149518966674,1.94037226677523
24,1.9231271029729395,1.923346483921632,1.9128556731902062,1.9209700107038952
25,1.8134042170643807,1.8179170369915665,1.8291607188805938,1.8144388866424561
26,1.9239218310266732,1.9254934788495301,1.9307459519058465,1.9198459362977882
27,1.887692332137376,1.8890833353367633,1.8846925975382327,1.8905165624897926
28,1.755453641526401,1.7476849888917059,1.7446992066688836,1.7458164882846177
29,1.7913713216176257,1.7867843343038112,1.7946605658717454,1.789051759194117
30,1.7503786921442952,1.7499637961373082,1.7409992888569832,1.7505921983974986
31,1.6703406021371483,1.6577606248576193,1.653089006282389,1.6571575569361447
32,1.5564074399322272,1.5565196086559445,1.556410744264722,1.5578406666778029
33,1.6522631643805652,1.6517792414873838,1.6498597049707313,1.6506801342824473
34,1.5031210447195917,1.4984204196371138,1.4825739618390799,1.4991055488353595
35,1.4951093294657767,1.4964786698110402,1.5035487916320562,1.4968972373753786
36,1.349667310708901,1.3481226491509006,1.339704666659236,1.349268202809617
37,1.5572197914030403,1.5603192114818376,1.565823927000165,1.5605709028337151
38,1.370413756381022,1.3632959033176304,1.3467698235809804,1.369872922897339
39,1.2879888177476824,1.2863376785162837,1.2993428324908018,1.2841036654636264
40,1.3106263446994126,1.3103124189388473,1.30630702030845,1.311233818475157
41,1.2255715013295412,1.2127133969031274,1.2092870169132948,1.2191323518333956
42,1.276996188070625,1.2788096141023562,1.2753736877068877,1.278892960487865
43,1.3107137298816816,1.30664591322653,1.3059293915890158,1.3108539867121727
44,1.19113303179387,1.1887732648150995,1.1864674713555723,1.1869378090463578
45,1.311148819923401,1.311390230609104,1.3183966497331858,1.3092852759314701
46,1.2747990751825273,1.2783416628092528,1.2725241232849658,1.2808049702155404
47,1.2726200485881418,1.2705154609680176,1.2723898363579065,1.267062094276771
48,1.1493034505750983,1.1464511324651538,1.1474310945253818,1.1479306219611316
49,1.1777609920315444,1.1788470649113878,1.184483776167035,1.1787780379597097
50,1.2513626932632178,1.251558942720294,1.2413106439635158,1.2514476919313893
51,1.137954854974523,1.1361366560310124,1.1320284515246748,1.1376915977895259
52,1.2119222521223127,1.2112130737304687,1.2179406313598156,1.2082155418256297
