,0
0,1.0798945105820108
1,1.230951652747974
2,1.3787333071546877
3,1.3959786500268196
4,1.3489040840594386
5,1.2389098232753146
6,1.212677471871436
7,1.3131978051429871
8,1.265110043149018
9,1.3695279777823788
10,1.2328672646293046
11,1.1533593854332451
12,1.3466682028566868
13,1.2573828774993725
14,1.3054898962652937
15,1.414786585547368
16,1.3453676586449692
17,1.2674591056460986
18,1.2642260325051058
19,1.2308915651040393
20,1.399522941561852
21,1.4808147916102115
22,1.2786220191232858
23,1.287864700194659
24,1.2324470062578816
25,1.2513305886539487
26,1.1923464028854822
27,1.1601853363329344
28,1.1054829083171744
29,1.381756678963662
30,1.3093810692361711
31,1.2490771916479901
32,1.1612768184339368
33,1.0632635421529457
34,1.1715985314411348
35,1.1044394689236294
36,0.9618611014327682
37,1.106137469106737
38,1.2193274673902716
39,1.1914780353548726
40,1.2533568167158482
41,1.3774075363902007
42,1.2682083612646973
43,1.1785752128848872
44,1.2143240144262217
45,1.180990557145898
46,1.1348831237541772
47,1.2056196943867787
48,1.226090293765806
49,1.4249718089371202
50,1.2490967658985286
51,1.4981968800442342
52,1.334982344416766
53,1.2776586914227495
54,1.1296505550853033
55,1.1887357751672207
56,1.2896975203133314
57,1.3750766767635656
58,1.5418924978503388
59,1.7818346503703357
60,1.7353163952741038
61,1.6252557687934828
62,1.5989521122710653
63,1.684944004736286
64,1.601644149505356
65,1.8037944160224633
66,1.8649251319699929
67,1.773393101097197
68,1.6329854905797796
69,1.5903831383975875
70,1.7446746384898149
71,1.7959697291102776
72,1.6428452739378576
73,1.6883356979923618
74,1.7865271796385744
75,1.7687406427209482
76,1.67635358344402
77,1.690220245964792
78,1.8202115484877606
79,1.7880538686530205
80,1.4869411262576473
81,1.4244429178617624
82,1.4490675876145942
83,1.4261799570003613
84,1.452453109276468
85,1.4261936316097128
86,1.6256811308783248
87,1.6516983822865179
88,1.6749704133787453
89,1.7218209652545173
90,1.8109609359563477
91,1.7106850152108566
92,1.6703936080505122
93,1.701775092395543
94,1.5460920796010311
95,1.496288960625571
96,1.5040280040272318
97,1.5625916089325855
98,1.6144325694187682
99,1.4958594772220013
100,1.5693873602442163
101,1.6795372159934212
102,1.5615876119488934
103,1.5327610172266177
104,1.5338229565477102
105,1.5462730164754181
106,1.350180861533845
107,1.3497738954151466
108,1.350656248355849
109,1.3000964852850683
110,1.3582282383823456
111,1.2960337081044173
112,1.246054638158265
113,1.2340094168219982
114,1.2053409631886103
115,1.1940138221051806
116,1.2544640991075873
117,1.3083725020749035
118,1.2381544850656274
119,1.1715240295186122
120,1.1756153692063378
121,1.080269883661273
122,1.1068542506403105
123,1.1856841365508444
124,1.2062021900977364
125,1.2589218531187945
126,1.3970496638551297
127,1.3702985629599598
128,1.2493658695207257
129,1.1975978772122948
130,1.3525747761697855
131,1.525684510011742
132,1.5326833110989828
133,1.5144136262455214
134,1.5238321551303717
135,1.3574237585568785
136,1.260200940910546
137,1.1388234264323933
138,1.1007699140482452
139,1.1038707705018407
140,1.0245595131183043
141,1.0594155928523812
142,1.2449723694497585
143,1.3666789985681
144,1.570677028265402
145,2.0371279263901116
146,2.5056859468684896
147,2.9687850697324576
148,3.2990937957771647
149,3.69940272445936
150,4.380070969604043
151,4.749152962249463
152,4.739781709859228
153,5.09169185773338
154,4.6613680320493796
155,4.564438832288836
156,4.202596676512321
157,4.156410241777837
158,3.929459466353494
159,3.881168933420832
160,3.6894206504352383
161,3.831353685277397
162,3.974892202934261
163,4.038920836071985
164,4.350158132020168
165,4.410569271958541
166,4.1326494061869985
167,4.358413359673036
168,3.7376335607793707
169,4.251310506929848
170,4.100022754086148
171,3.9967142917141527
172,3.847153825055501
173,3.779766481507214
174,4.0716438278421245
175,4.203661647098068
176,4.100694937538099
177,4.6594760377083935
178,4.60614512470074
179,4.391130952772985
180,4.230701634071111
181,4.225501061869988
182,3.897389650911801
183,3.7613837309671774
184,3.7092896712942918
185,3.819423629133785
186,3.594848788763827
187,4.04243249844976
188,3.5831614433281676
189,3.7476048285819914
190,3.418195696813345
191,3.4138357105384305
192,3.36334755769013
193,2.972516967039334
194,3.0054350782984653
195,2.8198616849420532
196,2.742973103435492
197,2.6704240294998574
198,2.681543646114527
199,2.791242188210596
200,2.2596682224509337
201,2.327379583238515
202,2.1990547375102643
203,2.1641270769351095
204,2.236402231149373
205,2.186883905276459
206,2.1381751170476737
207,2.0124657160342956
208,1.9910633603042098
209,2.226601014845581
210,2.2156588951330614
211,2.2283772561733484
212,2.2303322173257523
213,2.0660118061583
214,1.9153945627348261
215,2.0162331325601324
216,2.0089022179645406
217,2.1125623411151553
218,2.097329088773451
219,2.053918931851467
220,1.9806904434079144
221,2.0664356967085573
222,1.9226507330332185
223,1.8125549186795287
224,1.8393075569662023
225,1.8382172294578256
226,2.060797708402313
227,2.106335715394336
228,2.05493662381773
229,2.070380297711864
230,2.13219518677348
231,2.2634988041075115
232,2.0756270225182973
233,1.9414779800593631
234,1.853710809892196
235,1.844057322570794
236,1.6179818144473983
237,1.7699599907442172
238,1.8762758495884244
239,1.8480388243640342
240,1.8605006333015806
241,1.7884297856278046
242,1.6177576615339277
243,1.5951758029700973
244,1.6285313329824649
245,1.5705142682400586
246,1.5535544267841181
247,1.5609279369294697
248,1.5647184617481669
249,1.5193778570946015
250,1.4985740832799364
251,1.520803519185012
252,1.5145012799250126
253,1.5882441950874453
254,1.5843594259528058
255,1.4762349024367916
256,1.538780933791488
257,1.3632912282491239
258,1.256936302412773
259,1.2683881366984209
260,1.3955624350649989
261,1.3414260120953998
262,1.270424987288234
263,1.1613138148455704
264,1.1845871948131215
265,1.0831875073370287
266,1.0445789656453306
267,0.9688118814204104
268,0.976910825984501
269,0.990794847320959
270,1.0548415663490118
271,1.0016780961789127
272,1.1052292180700523
273,1.2762304728500153
274,1.316291227222119
275,1.3819085856701414
276,1.4427253338122283
277,1.5313521539303456
278,1.6618384183324573
279,1.6842624432527733
280,1.695724077319314
281,1.8380202919668907
282,2.1586128088848167
283,2.326168907725193
284,2.751841164998053
285,3.0987945856451207
286,3.5120067469825673
287,3.8843548438743523
288,4.346806879912139
289,4.274852711870144
290,4.628752119017926
291,4.581249300591821
292,4.83312205428282
293,5.461464004634088
294,5.535903918841844
295,5.875277638899328
296,6.481027295585442
297,6.675237295865999
298,6.401247011561138
299,6.356123955870629
300,5.87320321025071
301,5.0283682997385055
302,4.634245929109153
303,4.5501774856302815
304,4.961544161581525
305,4.9579182498796355
306,4.691157374486702
307,4.5388491991834385
308,4.172299733887988
309,4.759142760534836
310,4.830381939608268
311,4.919945409821346
312,4.703308597747646
313,4.453815528223241
314,4.149167449734791
315,3.875626078674994
316,3.4760058208853586
317,3.415036448717802
318,3.5018476935890637
319,3.378289901508466
320,3.451702713345873
321,3.5068603311393054
322,3.8106892448867287
323,3.747251693421114
324,3.9848403057668556
325,3.755310804039899
326,3.7366479183041266
327,3.3307712817222153
328,3.14078307624471
329,2.764765196426993
330,2.7018922709920474
331,2.551022827065867
332,2.515431440851852
333,2.6236716133694458
334,2.6483545298094455
335,2.5920866636502193
336,2.62984185934481
337,2.5851724340975286
338,2.495917301179366
339,2.4163886348210535
340,2.2028800912380833
341,2.26603154451355
342,2.498655723405776
343,2.557566776934527
344,2.817165237924381
345,2.5067491806985758
346,2.3691489888275115
347,2.276150283824622
348,2.3920472829013493
349,2.8412525916971108
350,3.1994497984924033
351,3.1952627908853146
352,3.354294034691066
353,3.2688333782509433
354,3.093850771779088
355,2.909694725035135
356,2.9613309748115233
357,2.7992910043146892
358,2.8299742545979
359,3.087057115165038
360,3.0751836280709206
361,3.0644589690077217
362,2.798192950675939
363,2.6557148213234565
364,2.1250378373990064
365,2.1979190151215544
366,2.1167477040219116
367,1.9802734202468149
368,1.8596672147593019
369,1.8630926310403193
370,1.9682497795486686
371,1.8429246299160302
372,1.9384085862168143
373,2.002901339734799
374,1.9773478774674502
375,1.7700025232525158
376,1.5341534809059458
377,1.4479821349718611
378,1.4346608481896879
379,1.30454269557982
380,1.3106257490733142
381,1.3620678873847603
382,1.349572018866473
383,1.3965096331820894
384,1.4128719183599863
385,1.510035796598149
386,1.3895919305367854
387,1.2795537062762152
388,1.1894616815821548
389,1.005489677695188
390,1.013731415945222
391,0.9998438340724066
392,1.1204297924338602
393,1.1983073570052198
394,1.1221290728310949
395,1.2132025098270138
396,1.293965876645327
397,1.263557749232221
398,1.169169815090045
399,1.0665893977750287
400,0.9930762424102136
401,0.9657822757045532
402,0.9455158322801499
403,1.02652039966869
404,1.1971154716617307
405,1.346749131687016
406,1.4465379274949217
407,1.5571600779787318
408,1.5972841037096355
409,1.8310460598762484
410,1.8171618487237353
411,1.799539833016095
412,1.886347669790114
413,1.8847588539367723
414,1.9634231407895544
415,2.0247753760160454
416,2.01638787121172
417,2.2532505704987975
418,2.3484050601800357
419,2.3084202551408297
420,1.8975302392431943
421,1.8234248209548438
422,1.5498700407607364
423,1.4730538941418498
424,1.3734557829351377
425,1.39498851620567
426,1.2329599860153
427,1.2755164293583583
428,1.3755768526384706
429,1.495661516633822
430,1.6467329282905283
431,1.5477957979282448
432,1.5551513814926194
433,1.3000944582825666
434,1.3506774606730547
435,1.3958880661304387
436,1.5056578609956266
437,1.3089371558210567
438,1.1205016211920198
439,1.304337888579919
440,1.3904584162548006
441,1.361362515867448
442,1.3203205315395359
443,1.4402814941022877
444,1.3385691471977157
445,1.279768960658089
446,1.2141804021867935
447,1.1431702089849103
448,1.2976271840077205
449,1.3338021420095363
450,1.3949346281348893
451,1.3153449778537514
452,1.2369593856145977
453,1.2814005606679029
454,1.2072594821627927
455,1.0938427301138962
456,1.054074359218837
457,1.080148773552564
458,1.0573451560994438
459,1.094958982800075
460,1.0686303042223932
461,1.1672347099974332
462,1.0664356172817253
463,0.9983463953465471
464,0.9252435169550274
465,0.8227584893389795
466,0.823540680207805
467,0.9037029340974206
468,0.9165839284844178
469,0.8562659198789344
470,0.8964396737333411
471,0.819024596524483
472,0.8923083482789432
473,0.8548608405331746
474,0.8539996352936404
475,0.8419674729272303
476,0.7940107587113302
477,0.794223810969442
478,0.7197050091385833
479,0.7422261786109364
480,0.7871935808041418
481,0.7898078956213836
482,0.7099856019626556
483,0.613504429390298
484,0.7570524832330492
485,0.7620967941628223
486,0.7641259423027603
487,0.7602165411316928
488,0.8126147849329898
489,0.7757147150351124
490,0.7838122330742879
491,0.6561832560453856
492,0.809244524921941
493,0.9028712964610308
494,0.9042228092259708
495,0.8895322770958777
496,1.0536490207704114
497,1.222047303621742
498,1.3422235854813966
499,1.380344320809992
500,1.4125231285762228
501,1.4199410641000807
502,1.3839139494864012
503,1.4341411487460922
504,1.4964999927939298
505,1.5460664312696897
506,1.3979805216406658
507,1.2737643278801407
508,1.2883879082413492
509,1.2484410162415787
510,1.3332028386788009
511,1.4244913418375218
512,1.3870430453692768
513,1.4794746240747523
514,1.3828945472067102
515,1.3802010022488214
516,1.446310707844824
517,1.426587843962826
518,1.4485243382912079
519,1.3975596907917236
520,1.5254749621121333
521,1.651476250390955
522,1.5857878706041928
523,1.7385133924918539
524,1.7755049790788895
525,1.8004968137073782
526,1.6151713922099877
527,1.790669922493201
528,1.6443176259093404
529,1.793670397496795
530,1.881704318557708
531,1.9407453649232358
532,1.9026538641281359
533,1.983859096765347
534,1.930675825551867
535,1.9955656751766617
536,1.7722113705248073
537,1.8271708353653957
538,1.7998371922375767
539,1.8449648101857563
540,1.7671837235648837
541,1.7112506248809107
542,1.636270266487262
543,1.6014698745372276
544,1.7424545992719085
545,1.76718554431263
546,1.8289313016129296
547,1.9078703866671447
548,2.0697079955101647
549,2.2224552445549337
550,2.2061022017381844
551,2.219635122555978
552,2.2927355928819133
553,2.2108174513257057
554,2.217666023427236
555,2.4176460373517363
556,2.4837766401191543
557,2.6009416906141927
558,2.8285583434081665
559,2.75137056021268
560,2.5937196971885794
561,2.505963192372192
562,2.3241154941434377
563,2.063509148747101
564,1.9836991218053308
565,2.0613574709639404
566,2.039067536495602
567,2.0004416488666235
568,2.0510241532881976
569,1.8909294480169625
570,1.7771528995778305
571,1.772283890410264
572,1.69251529021292
573,1.6258170323604255
574,1.7339763778849326
575,1.6805036737352275
576,1.6736207285633775
577,1.7681530066460294
578,1.6080800852587984
579,1.5417386379344626
580,1.5911005662645057
581,1.5106547597809181
582,1.4767411483319461
583,1.4412617337455118
584,1.5163254716805585
585,1.323486227113414
586,1.3793574357195968
587,1.3734292265862262
588,1.2815639137484076
589,1.2709397340706687
590,1.2788298523404324
591,1.2414773586459407
592,1.2559205213537346
593,1.2863163640594282
594,1.4003154046515496
595,1.4402732293875034
596,1.486952572139226
597,1.6618296072767296
598,1.7344971100053925
599,1.7756164144401478
600,1.5944477046155106
601,1.5159790855372066
602,1.507766930535124
603,1.6179065734592544
604,1.691090081865274
605,1.9578269905104289
606,2.1347317317733427
607,2.169104714711141
608,1.976110786085079
609,2.041942374457907
610,1.8589810352116962
611,1.9304588401005087
612,2.2605046919224505
613,2.551581457452264
614,2.7243310650522132
615,2.582057083303903
616,2.695137913775644
617,2.625087494861125
618,2.637349722343733
619,2.4958416658502065
620,2.6262030680855735
621,2.4826819219780156
622,2.859948177035211
623,2.861454132429008
624,2.8092872088450678
625,2.6641538277499617
626,3.003242745362184
627,2.862172470926733
628,2.632552924032087
629,2.6874855880837636
630,2.6218210317739556
631,2.52207220468323
632,2.3782063006439347
633,2.1483324429112365
634,2.138000976096519
635,1.9919228971431249
636,1.9044056713441717
637,1.8923811104569512
638,1.8890806256531596
639,1.5829283058877568
640,1.8765236902686315
641,1.7854161850742245
642,1.8821579050136352
643,1.744089691216518
644,1.4550182852898352
645,1.7047574237938534
646,1.7034778570221891
647,1.6471277230870118
648,1.7209600947654764
649,1.8347833476356905
650,1.7509213582118617
651,1.7073226876225096
652,1.5975551298890518
653,1.53753383396512
654,1.5757542702714114
655,1.4590320675861652
656,1.3664629954582248
657,1.5348321146005395
658,1.4763098905768492
659,1.4937424611546144
660,1.4517133777865476
661,1.3511315787844425
662,1.6798133477500274
663,1.7732760548366457
664,1.7313251146660502
665,1.8911028483571026
666,1.8086089369183709
667,2.0111511349551194
668,2.4034572856507195
669,2.684743772366634
670,2.3902159100087474
671,2.2803621596895365
672,2.3090195217825156
673,2.7013369331039923
674,2.7845446784877224
675,2.902500225054422
676,3.1080082671151117
677,3.1807362291348267
678,3.0325974096657164
679,2.9322985919477476
680,2.819667613378216
681,2.639407696731375
682,2.6638474851164866
683,2.371207204186842
684,2.18363131721834
685,1.9128434948968571
686,1.8539998736923393
687,2.040379265288995
688,2.249864937527519
689,1.883572586273942
690,1.8933981845562338
691,1.8390134839218852
692,1.6481176819633336
693,1.5191187241692188
694,1.1599625650720295
695,1.1202874433555678
696,1.0756546089513646
697,0.9628993273879772
698,0.8851951781074526
699,0.9044377272847273
700,0.8696190079000611
701,1.0214767493181487
702,0.9629843035479446
703,0.9600234301062718
704,0.9115730603186283
705,0.7663740451099957
706,0.9077593625862725
707,1.10273153459584
708,1.1063917227489197
709,1.1312915887910864
710,1.0886356166990627
711,1.2538694473911738
712,1.3813131902726905
713,1.1879529008814385
714,1.1325158632884422
715,1.2246364302918424
716,1.3720024830560866
717,1.4280265058340202
718,1.4479151195284004
719,1.6444460480812606
720,1.5010165236678115
721,1.5692140134414343
722,1.5761013642728958
723,1.6682746923707956
724,1.8443635097782505
725,1.6919254578733522
726,1.5169598369848922
727,1.3976655690102278
728,1.5441571105881267
729,1.6988595674038
730,1.7739362112485
731,1.7754324815746123
732,1.7900125986719468
733,1.9858185377195583
734,2.126476273148668
735,2.096061413043066
736,2.37820494476552
737,2.65827482863406
738,2.648183332791757
739,2.433072831054936
740,2.3203702827717283
741,2.5952098276633073
742,2.446858624884376
743,2.558344979966089
744,2.9499032610181115
745,2.8987621115851203
746,2.95814889225052
747,2.856665484217647
748,2.848992572762448
749,2.736996555788514
750,2.7074627164005958
