,0
0,3.9604204829037193
1,3.9657568915188315
2,3.9616180701553825
3,3.9543853485584264
4,3.950495986491442
5,3.9510583114624027
6,3.963694329410792
7,3.9684085451066498
8,3.9701980203390126
9,3.9696665710210803
10,3.9685051099956037
11,3.9677367570996287
12,3.7882572709023954
13,3.7630602839589122
14,3.7674276193976404
15,3.7851373460888866
16,3.796033883392811
17,3.795675132274628
18,3.4322074013948445
19,3.3709023940563205
20,3.3710978066921236
21,3.400727932453156
22,3.421543943881989
23,3.4240191325545313
24,3.2197123682498936
25,3.1751875078678133
26,3.1676371836662294
27,3.180412741303444
28,3.1923420435190204
29,3.1962952685356143
30,3.2485848134756092
31,3.2523807495832444
32,3.2476384547352795
33,3.241132880449295
34,3.238237075209618
35,3.2392511206865313
36,3.196200529932976
37,3.191533683538437
38,3.1935123506188394
39,3.1976606458425523
40,3.1998404327034953
41,3.1995109021663666
42,3.188588111996651
43,3.1852555960416797
44,3.1841997742652897
45,3.18465588927269
46,3.185415053665638
47,3.185887034535408
48,3.3794797760248185
49,3.411424263119698
50,3.409599803090096
51,3.3925263088941575
52,3.380811481177807
53,3.3797747212648392
54,3.0541417074203494
55,3.009244741201401
56,3.0167423313856125
57,3.0439154171943668
58,3.0600714308023456
59,3.0599559181928635
60,3.1778597071766854
61,3.1884258008003235
62,3.1804497236013414
63,3.1675951790809633
64,3.1614554327726365
65,3.1631041127443313
66,2.985810063481331
67,2.9611045187711715
68,2.9650431334972382
69,2.979671002030373
70,2.9884513300657276
71,2.9884684514999393
72,3.0651163184642796
73,3.0732355308532715
74,3.0691133743524555
75,3.0614011955261233
76,3.057463722229004
77,3.058170495033264
78,2.879404458999634
79,2.8517873573303225
80,2.853849919438362
81,2.8675550568103794
82,2.8764040988683703
83,2.8770875865221024
84,2.899701576828957
85,2.8990171760320664
86,2.8953493082523347
87,2.892061764597893
88,2.8910878974199297
89,2.8920202165842057
90,2.9208871829509735
91,2.927082630991936
92,2.92789966583252
93,2.926057627797127
94,2.9244356572628023
95,2.923950321674347
96,2.725764926671982
97,2.6916462457180024
98,2.6913800644874573
99,2.7050091826915743
100,2.7146243518590927
101,2.7161673355102542
102,2.7481524574756624
103,2.749547968506813
104,2.7461350959539415
105,2.7422843712568286
106,2.7407779133319856
107,2.7414897084236145
108,2.8152703058719637
109,2.829872834682465
110,2.831215383410454
111,2.8263990098237994
112,2.8224832236766817
113,2.8215111827850343
114,2.849863821268082
115,2.856572455763817
116,2.85809215426445
117,2.85671878695488
118,2.855193609595299
119,2.8545338636636735
120,2.936252871155739
