,0,1,2,3
0,2.3347874513454734,2.33517087591812,2.334417610578239,2.3395902562222908
1,2.4822132301237434,2.478944636550732,2.499493743777275,2.480369664427126
2,2.1606969033181667,2.1664528882410377,2.141878334879875,2.170146939753904
3,2.309174537602812,2.3089723169710488,2.343094558864832,2.3091719746030868
4,2.3827893364802004,2.3863811242487283,2.3628976394981147,2.393461410989985
5,2.306797099011019,2.305279034599662,2.301891005076468,2.308219563974999
6,2.3520069086458535,2.348164972057566,2.369282039254904,2.3494064890779556
7,2.365680144056678,2.368106791987084,2.369680217501009,2.371113703241572
8,2.573435268299654,2.5738240754511206,2.5744148471206425,2.570457062735222
9,2.399647667398676,2.396807094896212,2.3833490401506423,2.399201192811597
10,2.6111183166643603,2.6110196411749347,2.6482748916745185,2.608728319420479
11,2.400247665651841,2.3946905700489878,2.371803495660424,2.4011985384626313
12,2.3812128913076593,2.378226996627636,2.4034399940818547,2.377731056297198
13,2.068740365495905,2.0666110254172234,2.048112831711769,2.0713213062193243
14,2.3117277979059145,2.307905852738768,2.330097842440009,2.31137538544368
15,2.115869805570692,2.1156317031756044,2.064765128195286,2.122545394934714
16,2.1704829490208066,2.164757976848632,2.194570534005761,2.1676580108050256
17,2.2452439214102924,2.250629552581813,2.246059467550367,2.252476962748915
18,2.2535739266313612,2.2493480527191423,2.245244946796447,2.249551298620645
19,2.2490330600412562,2.250719513860531,2.256277635227889,2.2492311799433082
20,2.1087155044218524,2.1065994919184594,2.111365902367979,2.1095946133276446
21,2.0499726557743996,2.049395724502392,2.0563996342942117,2.049940361976769
22,1.8975890659261494,1.894922264944762,1.8854937577620148,1.9011588119668885
23,1.8490689420374111,1.8433411506935955,1.847427596943453,1.8506623590015807
24,2.029515929230256,2.027641351306811,2.0255135490745304,2.0325302732829003
25,2.0727617120649664,2.0661837732698767,2.052118800282478,2.070816395273432
26,2.1092145204450934,2.109061509326566,2.1243054630607365,2.1082421182794495
27,2.345420055706054,2.3433806764986365,2.360646836608648,2.340568553165067
28,2.479807854896062,2.484276445135474,2.47618838657625,2.4801715445541777
29,2.8843269363231956,2.8854784920066594,2.9052622868865727,2.87904895061627
30,3.733983950931579,3.7487176114320757,3.767676120400429,3.741278247800656
