,0,1,2,3
0,1.65922965047881,1.6537423756346106,1.656550817741081,1.6664728907309472
1,1.5309379724413157,1.5316904764249921,1.539395425315015,1.5275301327556372
2,1.4674219217151403,1.4373893251642584,1.4463903666939586,1.4459108498878777
3,1.452766905799508,1.4660355022922158,1.4681487178010866,1.4601388380676508
4,1.3018831491470337,1.2883028315380216,1.2973791409283877,1.3044088745489717
5,1.4230845119617879,1.4145835494436323,1.4171112941857427,1.4110007575526833
6,1.299479506048374,1.2941411162726582,1.2983412956353277,1.2986996483057738
7,1.3943654537200927,1.3936294723302125,1.39733397946693,1.3985516810556873
8,1.2816137382388115,1.2842367626354099,1.2888114499719814,1.2906089043454267
9,1.3665159441530705,1.3443645359016956,1.34726403481327,1.3498683333396913
10,1.4065222615003585,1.4370150971785187,1.4386899184295907,1.429144372753799
11,1.5032663529366255,1.4850913381762803,1.4877692533284426,1.4914322709757835
12,1.651937761195004,1.6599116587641765,1.6581088804779573,1.655639331638813
13,1.7256588863953948,1.7193306207470596,1.7180027698911726,1.7215974950511008
14,1.6474119060114025,1.6609233808377757,1.658773815575987,1.673368791900575
15,1.996067540962249,1.9933852197229862,1.987947878902778,1.9728779734671116
16,1.882081145308912,1.8690613054833376,1.869585616606055,1.8782624508067967
17,1.7996506927907467,1.810492513179779,1.808424458433874,1.8294220505654812
18,1.7294569253758527,1.728299071798101,1.729007515842095,1.7263128948584199
19,1.7144239284470677,1.7091308831959031,1.708340561403893,1.705938387233764
20,1.7731714343838394,1.7783730553649366,1.7793298864574172,1.7706686572358012
21,1.6988077783491462,1.6932397273369133,1.6980356311425566,1.7040207817219197
22,1.9279301590844988,1.9421142791956663,1.9371184539608657,1.9284329913184046
23,1.9189311456447466,1.9198477721237577,1.918346803127788,1.919996290206809
24,1.8291214329004288,1.8194460940361024,1.8182941150665284,1.8382724595069886
25,1.9132063152082264,1.9221036313846707,1.9183818674227222,1.9110297635942697
26,1.903878783211112,1.8876583695970475,1.8886451243748887,1.887178668854758
27,1.7440601564012468,1.7462789323180914,1.7493324566166848,1.7625404689460993
28,1.7993828532844782,1.784388034567237,1.788087401385419,1.78323550472036
29,1.749241583282128,1.747067234478891,1.748435289831832,1.7445350838825107
30,1.6639165071211754,1.6568322492204606,1.6588942455966025,1.6661721825040876
31,1.5579353952221573,1.553950007017702,1.5583972882619128,1.561448426162824
32,1.6512071990640833,1.6482954000588506,1.6475871394854038,1.6376758977770804
33,1.4990886592422612,1.4955620435066521,1.4991336368839256,1.5038436248432845
34,1.505590593907982,1.4938701489008963,1.4978221249766648,1.502073891228065
35,1.3636166280135513,1.3451297068037094,1.3485658167861403,1.3495848822582048
36,1.5575876903627068,1.5575175617728383,1.557197394259274,1.5450838985294104
37,1.3760489987954498,1.3633001259341837,1.3694068074156531,1.375259044468403
38,1.303799843378365,1.2840873268060387,1.2873626183345914,1.3027022042870522
39,1.2973359026387334,1.307475888580084,1.3084046316239983,1.2963776033744216
40,1.222628493355587,1.213971302639693,1.218184149269946,1.220418162351707
41,1.2785294674988836,1.2753331160359085,1.2786937737558037,1.2757089093513787
42,1.311474311342463,1.303607809767127,1.307444679727778,1.3036784887686372
43,1.187439722996205,1.1869042136799544,1.1883323001069948,1.200132236406207
44,1.3064850952383131,1.308023881809786,1.307946777381003,1.3023704648390413
45,1.302499442100525,1.2758706451579929,1.2784953212551773,1.2763815547525883
46,1.258340649753809,1.2685693049384281,1.268509640689008,1.2762658097594977
47,1.1499709558487665,1.1446902110241353,1.148845596332103,1.1544411849230527
48,1.1834215690102428,1.176458108536899,1.1778191875852644,1.1752488518320023
49,1.2550609591417015,1.247915017651394,1.2488573455484584,1.239236163906753
