#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2017 04 10 07 50 999  9.3 12.5  1.73 13.79  5.88 212 1009.4   6.9   5.6   2.7 99.0 99.00
2017 04 10 08 50 999  8.7 10.4  1.91 13.79  5.87 212 1009.3   6.6   5.6   3.1 99.0 99.00
2017 04 10 09 50 999 12.5 16.1  2.05  8.33  6.24 165 1009.1   7.3   5.6   2.4 99.0 99.00
2017 04 10 10 50 999 12.3 15.6  2.30  7.69  6.26 162 1010.0   5.8   5.6   4.9 99.0 99.00
2017 04 10 11 50 999  9.6 11.5  2.68  9.09  6.61 166 1011.0   6.1   5.6   4.1 99.0 99.00
2017 04 10 12 50 999  6.0  7.2  2.75 10.00  7.08 165 1012.0   5.9   5.6   4.1 99.0 99.00
2017 04 10 13 50 999  5.3  6.7  2.84  9.09  7.39 156 1012.5   5.8   5.5   4.3 99.0 99.00
2017 04 10 14 50 999  4.8  6.0  2.54 10.00  7.22 165 1012.9   5.7   5.5   4.5 99.0 99.00
2017 04 10 15 50 999  4.3  5.4  2.90  9.09  7.82 169 1013.2   6.0   5.5   4.4 99.0 99.00
2017 04 10 16 50 999  4.3  5.8  2.61 10.81  8.01 171 1013.4   6.1   5.5   4.5 99.0 99.00
2017 04 10 17 50 999  2.4  3.1  2.37 10.00  7.77 168 1013.7   6.1   5.6   4.6 99.0 99.00
2017 04 10 18 50 999  2.0  2.8  2.44 10.81  8.01 225 1014.1   6.1   5.7   4.7 99.0 99.00
2017 04 10 19 50 999  1.4  2.6  2.34 10.00  8.01 189 1014.4   6.2   5.8   4.8 99.0 99.00
2017 04 10 20 50 999  1.4  2.4  2.68 10.00  8.38 177 1014.7   6.0   6.0   4.6 99.0 99.00
2017 04 10 21 50 999  0.7  1.5  2.24 11.43  8.21 218 1014.8   6.0   6.0   4.4 99.0 99.00
2017 04 10 22 50 999  1.2  2.2  2.12 11.43  8.01 211 1015.2   6.0   6.0   4.5 99.0 99.00
2017 04 10 23 50 999  2.8  3.6  2.05  9.09  8.00 171 1015.2   5.9   6.1   4.4 99.0 99.00
2017 04 11 00 50 999  2.4  3.6  2.34  9.09  8.63 167 1015.8   6.1   6.0   4.0 99.0 99.00
2017 04 11 01 50 999  1.0  2.0  2.28 10.81  8.62 190 1016.1   6.3   5.8   4.2 99.0 99.00
2017 04 11 02 50 999  1.1  2.0  2.36 10.00  8.69 184 1016.6   6.2   5.8   4.4 99.0 99.00
2017 04 11 03 50 999  2.8  3.4  2.19 10.81  8.42 202 1016.9   5.9   5.9   4.4 99.0 99.00
2017 04 11 04 50 999  2.0  3.1  1.90 11.43  8.07 177 1017.6   5.9   5.9   4.5 99.0 99.00
2017 04 11 05 50 999  2.5  3.4  1.99 12.12  8.20 198 1018.3   5.9   5.7   4.6 99.0 99.00
2017 04 11 06 50 999  1.9  2.6  1.86 10.81  8.26 196 1018.6   5.9   5.6   4.8 99.0 99.00
2017 04 11 07 50 999  1.5  2.9  1.81 10.00  8.34 169 1018.9   6.1   5.6   4.7 99.0 99.00
2017 04 11 08 50 999  0.1  0.5  1.77 10.81  8.32 191 1019.3   5.9   5.6   4.5 99.0 99.00
2017 04 11 09 50 999  1.0  1.5  1.67 10.81  8.26 202 1019.7   5.9   5.6   4.7 99.0 99.00
2017 04 11 10 50 999  0.7  1.2  1.74 10.00  8.42 201 1019.9   5.8   5.6   4.7 99.0 99.00
2017 04 11 11 50 999  1.3  1.7  1.72 10.00  8.14 183 1020.4   5.8   5.7   4.7 99.0 99.00
2017 04 11 12 50 999  2.3  2.8  1.65 10.00  8.23 205 1020.8   5.7   5.6   4.9 99.0 99.00
2017 04 11 13 50 999  2.1  2.7  1.64 10.00  7.87 180 1021.3   5.7   5.7   5.1 99.0 99.00
2017 04 11 14 50 999  2.7  3.5  1.77 10.00  8.27 176 1021.8   5.8   5.7   5.1 99.0 99.00
2017 04 11 15 50 999  2.1  2.6  1.53 10.00  7.96 197 1022.1   5.9   5.7   5.2 99.0 99.00
2017 04 11 16 50 999  4.0  5.0  1.68  9.09  8.03 198 1022.4   6.2   5.7   5.0 99.0 99.00
2017 04 11 17 50 999  4.2  5.4  1.36 10.81  7.78 227 1022.7   6.1   5.7   4.6 99.0 99.00
2017 04 11 18 50 999  5.2  6.1  1.34  9.09  7.54 192 1022.8   6.1   5.7   4.6 99.0 99.00
2017 04 11 19 50 999  5.2  6.6  1.31 10.00  7.04 191 1023.0   6.1   5.7   4.5 99.0 99.00
2017 04 11 20 50 999  5.7  7.0  1.27 10.00  6.69 192 1022.8   6.1   5.8   4.7 99.0 99.00
2017 04 11 21 50 999  6.0  7.1  1.30 10.00  6.64 199 1022.8   6.1   5.8   4.8 99.0 99.00
2017 04 11 22 50 999  6.6  7.8  1.24  9.09  6.24 214 1022.9   6.2   5.8   4.8 99.0 99.00
2017 04 11 23 50 999  7.1  8.4  1.16  9.09  5.90 203 1022.6   6.2   5.9   4.6 99.0 99.00
2017 04 12 00 50 999  6.8  8.7  1.17 10.00  5.59 198 1022.5   6.4   5.9   4.4 99.0 99.00
2017 04 12 01 50 999  8.0  9.4  1.26  9.09  5.62 212 1022.4   6.3   5.9   4.5 99.0 99.00
2017 04 12 02 50 999  8.3  9.8  1.29  9.09  5.11 208 1022.3   6.0   5.9   4.2 99.0 99.00
2017 04 12 03 50 999  8.1  9.5  1.31 16.00  5.26 247 1022.3   5.8   5.8   4.2 99.0 99.00
2017 04 12 04 50 999  7.7  9.0  1.35  9.09  5.37 215 1022.2   5.7   5.8   4.2 99.0 99.00
2017 04 12 05 50 999  8.1  9.8  1.27  9.09  4.98 192 1022.0   5.7   5.8   4.2 99.0 99.00
2017 04 12 06 50 999  8.5 10.2  1.33  4.55  5.02 310 1021.4   5.7   5.8   4.3 99.0 99.00
2017 04 12 07 50 999  8.4  9.9  1.39  5.00  4.95 316 1021.0   5.7   5.8   4.3 99.0 99.00
2017 04 12 08 50 999  8.8 11.0  1.43  5.00  4.86 305 1020.6   5.7   5.7   4.3 99.0 99.00
2017 04 12 09 50 999  9.3 11.2  1.47  5.26  4.96 315 1020.1   5.7   5.7   4.2 99.0 99.00
2017 04 12 10 50 999  8.5 10.3  1.62  5.00  5.06 314 1019.8   5.7   5.7   4.3 99.0 99.00
2017 04 12 11 50 999  8.1  9.9  1.49  5.56  4.88 305 1019.5   5.7   5.7   4.4 99.0 99.00
2017 04 12 12 50 999  7.9  9.3  1.44  5.56  4.91 311 1019.3   5.7   5.7   4.5 99.0 99.00
2017 04 12 13 50 999  7.5  9.0  1.39  5.56  4.98 305 1019.0   5.7   5.7   4.5 99.0 99.00
2017 04 12 14 50 999  6.2  8.0  1.40  5.26  5.12 306 1018.7   5.9   5.6   4.6 99.0 99.00
2017 04 12 15 50 999  5.4  6.9  1.32  5.26  5.21 307 1018.4   6.1   5.7   4.6 99.0 99.00
2017 04 12 16 50 999  4.9  5.6  1.29 12.90  5.49 229 1017.7   6.3   5.7   4.7 99.0 99.00
2017 04 12 17 50 999  4.9  5.7  1.37  5.26  5.57 305 1017.0   6.3   5.7   4.7 99.0 99.00
2017 04 12 18 50 999  3.8  4.4  1.35 13.79  5.79 256 1016.7   6.4   5.7   4.8 99.0 99.00
2017 04 12 19 50 999  1.7  2.9  1.33 14.81  5.97 248 1016.5   6.8   5.9   5.3 99.0 99.00
2017 04 12 20 50 999  2.8  3.5  1.39  5.88  5.95 293 1016.1   6.7   6.1   5.1 99.0 99.00
2017 04 12 21 50 999  3.9  4.6  1.29 13.79  6.07 234 1015.4   6.7   6.1   5.2 99.0 99.00
2017 04 12 22 50 999  3.8  4.6  1.30  7.69  5.92 232 1015.1   6.9   6.1   5.5 99.0 99.00
2017 04 12 23 50 999  2.4  3.4  1.24  7.69  6.12 233 1014.8   7.6   6.1   4.9 99.0 99.00
2017 04 13 00 50 999  4.2  5.0  1.29  8.33  6.55 232 1014.1   7.8   6.3   4.5 99.0 99.00
2017 04 13 01 50 999  1.4  2.0  1.22  9.09  6.52 239 1014.0   8.4   6.3   4.8 99.0 99.00
2017 04 13 02 50 999  0.6  1.4  1.20  9.09  6.45 230 1014.0   8.1   6.2   4.7 99.0 99.00
2017 04 13 03 50 999  2.2  2.7  1.23  9.09  6.80 240 1013.8   7.1   6.2   4.3 99.0 99.00
2017 04 13 04 50 999  2.4  2.8  1.25  9.09  7.04 237 1013.8   6.6   6.1   4.6 99.0 99.00
2017 04 13 05 50 999  1.6  2.6  1.19 10.00  6.90 242 1013.5   6.7   6.0   4.6 99.0 99.00
2017 04 13 06 50 999  1.5  3.1  1.25 10.00  7.17 221 1013.2   6.7   6.0   4.7 99.0 99.00
2017 04 13 07 50 999  0.1  1.1  1.26 10.00  7.10 213 1013.0   6.8   5.9   3.9 99.0 99.00
2017 04 13 08 50 999  2.5  4.0  1.30 10.81  7.18 220 1012.4   6.6   6.0   4.7 99.0 99.00
2017 04 13 09 50 999  4.9  6.2  1.11 10.00  7.15 211 1011.5   7.6   6.0   3.0 99.0 99.00
2017 04 13 10 50 999  0.6  1.7  1.14 10.81  7.02 229 1011.4   7.7   6.0   2.3 99.0 99.00
2017 04 13 11 50 999  2.4  3.1  1.24 10.00  7.50 225 1010.9   7.3   6.0   2.8 99.0 99.00
2017 04 13 12 50 999  1.6  2.4  1.13 10.00  7.52 224 1010.6   6.9   5.9   3.5 99.0 99.00
2017 04 13 13 50 999  1.2  1.7  1.11 10.81  7.53 254 1010.4   7.0   5.9   3.4 99.0 99.00
2017 04 13 14 50 999  2.9  3.6  1.05 12.12  7.51 249 1010.0   7.6   5.9   2.5 99.0 99.00
2017 04 13 15 50 999  2.0  2.5  1.01 10.00  7.23 228 1009.9   8.6   5.9   2.7 99.0 99.00
2017 04 13 16 50 999  2.6  3.0  1.03 10.00  7.29 242 1009.5   7.3   6.0   4.5 99.0 99.00
2017 04 13 17 50 999  2.8  3.3  1.07 10.00  7.18 242 1009.1   7.4   6.0   4.5 99.0 99.00
2017 04 13 18 50 999  2.5  3.0  0.98 10.00  6.83 238 1009.2   8.2   6.2   3.3 99.0 99.00
2017 04 13 19 50 999  2.8  3.5  0.94  9.09  6.53 233 1009.3   7.8   6.5   4.7 99.0 99.00
2017 04 13 20 50 999  3.6  4.1  0.93  9.09  6.56 245 1009.1   8.8   6.6   2.3 99.0 99.00
2017 04 13 21 50 999  3.6  4.4  0.93 10.81  6.65 248 1009.1   8.3   6.8   3.8 99.0 99.00
2017 04 13 22 50 999  3.9  5.0  0.93  9.09  6.24 236 1009.2   8.2   6.8   4.1 99.0 99.00
2017 04 13 23 50 999  3.2  3.6  0.95 16.00  6.35 146 1009.5   7.8   6.8   4.9 99.0 99.00
2017 04 14 00 50 999  2.7  3.2  0.94  9.09  5.99 233 1009.9   8.1   6.7   4.5 99.0 99.00
2017 04 14 01 50 999  3.7  4.2  0.90 12.12  5.90 220 1010.4   8.5   6.7   3.6 99.0 99.00
2017 04 14 02 50 999  4.8  5.7  0.88  9.09  6.33 227 1010.6   8.6   6.6   2.9 99.0 99.00
2017 04 14 03 50 999  5.0  5.7  0.82 10.00  6.30 255 1010.6   8.4   6.6   2.8 99.0 99.00
2017 04 14 04 50 999  4.1  5.0  0.81 10.00  6.32 241 1011.0   8.0   6.7   3.0 99.0 99.00
2017 04 14 05 50 999  4.1  4.7  0.83 16.00  6.77 196 1011.1   7.7   6.6   3.7 99.0 99.00
2017 04 14 06 50 999  2.4  2.9  0.82 10.00  6.88 241 1011.4   7.5   6.4   3.7 99.0 99.00
2017 04 14 07 50 999  1.7  2.1  0.86 16.00  7.53 167 1011.4   7.1   6.4   4.3 99.0 99.00
2017 04 14 08 50 999  1.4  2.0  0.81  9.09  7.09 245 1011.7   7.0   6.3   4.3 99.0 99.00
2017 04 14 09 50 999  2.6  3.1  0.80 14.81  7.43 169 1011.7   6.9   6.3   4.4 99.0 99.00
2017 04 14 10 50 999  1.7  2.5  0.84 17.39  7.92 232 1011.8   6.8   6.4   4.4 99.0 99.00
2017 04 14 11 50 999  0.1  0.6  0.91 16.00  8.34 212 1012.1   6.9   6.3   4.1 99.0 99.00
2017 04 14 12 50 999  0.8  1.7  0.78 17.39  7.81 271 1012.4   6.7   6.3   4.1 99.0 99.00
2017 04 14 13 50 999  0.4  0.8  0.79 16.00  8.00 184 1012.7   6.3   6.2   4.7 99.0 99.00
2017 04 14 14 50 999  1.9  2.4  0.85 16.00  7.85 205 1013.1   6.7   6.1   5.1 99.0 99.00
2017 04 14 15 50 999  1.4  1.8  0.92 16.00  8.30 234 1013.5   7.1   6.2   5.2 99.0 99.00
2017 04 14 16 50 999  2.1  2.5  0.86 16.00  8.27 221 1013.8   7.0   6.2   5.2 99.0 99.00
2017 04 14 17 50 999  2.0  2.3  0.82 17.39  8.30 273 1014.1   7.2   6.3   5.1 99.0 99.00
2017 04 14 18 50 999  1.0  1.4  0.89 16.00  8.80 240 1014.4   7.3   6.4   5.6 99.0 99.00
2017 04 14 19 50 999  1.7  2.0  0.77 14.81  7.64 257 1014.7   7.8   6.9   5.6 99.0 99.00
2017 04 14 20 50 999  0.5  1.2  1.01 16.00  8.70 233 1015.1   8.3   7.2   5.9 99.0 99.00
2017 04 14 21 50 999  2.2  2.7  0.88 10.81  7.62 177 1015.2   7.9   7.1   5.9 99.0 99.00
2017 04 14 22 50 999  2.7  3.1  1.01 14.81  8.94 244 1015.1   7.9   7.0   5.9 99.0 99.00
2017 04 14 23 50 999  3.1  3.9  1.01 14.81  8.98 256 1015.2   8.5   7.0   4.2 99.0 99.00
2017 04 15 00 50 999  4.0  4.5  0.97 14.81  9.44 246 1015.2   8.2   7.1   4.4 99.0 99.00
2017 04 15 01 50 999  3.9  4.7  0.86 14.81  9.09 282 1015.4   7.9   6.9   5.4 99.0 99.00
2017 04 15 02 50 999  3.7  4.4  1.01 16.00  9.45 290 1015.7   8.0   6.8   5.4 99.0 99.00
2017 04 15 03 50 999  2.7  3.2  1.00 14.81  9.36 272 1015.8   7.7   6.8   5.7 99.0 99.00
2017 04 15 04 50 999  1.9  2.3  1.06 14.81  9.91 255 1016.1   7.0   6.7   5.7 99.0 99.00
2017 04 15 05 50 999  2.2  2.6  1.11 13.79 10.51 246 1016.3   7.2   6.7   5.0 99.0 99.00
2017 04 15 06 50 999  2.8  3.1  0.98 14.81 10.09 257 1016.4   7.1   6.6   5.2 99.0 99.00
2017 04 15 07 50 999  2.2  2.7  0.98 14.81  9.90 207 1016.4   7.0   6.6   5.2 99.0 99.00
2017 04 15 08 50 999  2.3  2.7  0.98 13.79  9.89 257 1016.4   6.9   6.5   5.2 99.0 99.00
2017 04 15 09 50 999  2.5  3.2  1.14 13.79 10.36 240 1016.4   6.8   6.4   5.3 99.0 99.00
2017 04 15 10 50 999  1.9  2.4  1.20 12.90 10.46 254 1016.6   6.7   6.5   5.2 99.0 99.00
2017 04 15 11 50 999  2.3  2.7  1.10 12.12 10.14 250 1016.4   6.5   6.4   5.4 99.0 99.00
2017 04 15 12 50 999  1.2  1.7  1.09 12.12 10.13 262 1016.5   6.4   6.4   5.5 99.0 99.00
2017 04 15 13 50 999  1.5  2.1  1.05 13.79 10.13 241 1016.7   6.3   6.4   5.5 99.0 99.00
2017 04 15 14 50 999  0.8  1.2  1.05 12.90 10.10 236 1016.8   6.3   6.3   4.8 99.0 99.00
2017 04 15 15 50 999  1.3  1.8  1.11 13.79 10.15 232 1017.2   6.4   6.4   5.0 99.0 99.00
2017 04 15 16 50 999  1.0  1.4  1.01 13.79  9.30 226 1017.4   7.1   6.4   5.9 99.0 99.00
2017 04 15 17 50 999  1.2  1.7  1.19 12.90  9.48 226 1017.6   7.5   6.6   4.1 99.0 99.00
2017 04 15 18 50 999  4.3  4.9  1.14 12.12  9.34 235 1017.8   5.2   6.6   3.9 99.0 99.00
2017 04 15 19 50 999  3.3  4.0  0.97 12.12  8.27 237 1018.0   5.1   6.6   4.5 99.0 99.00
2017 04 15 20 50 999  2.8  3.4  1.08 11.43  8.20 249 1018.2   5.6   6.8   4.9 99.0 99.00
2017 04 15 21 50 999  2.4  3.1  1.09 12.90  8.16 247 1018.3   6.0   6.9   4.9 99.0 99.00
2017 04 15 22 50 999  1.9  2.3  1.04 13.79  8.36 209 1018.5   6.2   7.0   4.6 99.0 99.00
2017 04 15 23 50 999  1.7  2.3  1.03 11.43  7.82 248 1018.4   5.7   7.1   4.8 99.0 99.00
2017 04 16 00 50 999  1.2  1.9  1.04 12.90  7.90 267 1018.4   4.6   7.0   4.0 99.0 99.00
2017 04 16 01 50 999  0.0  0.3  1.01  9.09  7.62 241 1018.4   4.2   7.1   3.7 99.0 99.00
2017 04 16 02 50 999  2.1  2.7  1.13 13.79  8.35 217 1018.4   3.8   7.0   3.5 99.0 99.00
2017 04 16 03 50 999  0.3  0.8  1.01  8.33  7.54 234 1018.4   4.0   7.0   3.8 99.0 99.00
2017 04 16 04 50 999  0.0  0.1  0.98 10.81  7.85 247 1018.5   3.9   7.0   3.7 99.0 99.00
2017 04 16 05 50 999  2.1  2.8  1.02 10.81  8.02 238 1018.7   4.1   6.9   3.9 99.0 99.00
2017 04 16 06 50 999  1.3  2.6  1.06 11.43  8.04 245 1018.8   4.2   6.9   4.1 99.0 99.00
2017 04 16 07 50 999  1.7  2.4  0.98 10.81  7.78 233 1018.9   4.1   6.8   4.0 99.0 99.00
2017 04 16 08 50 999  0.3  1.7  1.01 10.00  7.74 242 1018.9   4.1   6.7   3.9 99.0 99.00
2017 04 16 09 50 999  0.3  1.6  1.05 10.81  7.68 263 1019.2   4.0   6.7   3.7 99.0 99.00
2017 04 16 10 50 999  0.2  0.8  1.02 11.43  7.96 263 1019.2   4.0   6.8   3.6 99.0 99.00
2017 04 16 11 50 999  0.1  1.8  1.00 11.43  7.79 245 1019.2   4.0   6.8   3.4 99.0 99.00
2017 04 16 12 50 999  0.2  1.2  0.89 10.00  7.52 226 1019.2   3.9   6.9   3.0 99.0 99.00
2017 04 16 13 50 999  1.1  2.4  0.89  9.09  7.38 222 1019.3   4.0   6.7   2.5 99.0 99.00
2017 04 16 14 50 999  2.5  3.2  0.91  9.09  7.67 219 1019.3   3.7   6.7   2.3 99.0 99.00
2017 04 16 15 50 999  1.0  1.9  0.90 10.81  7.59 237 1019.5   4.2   6.7   1.8 99.0 99.00
2017 04 16 16 50 999  0.0  0.5  0.84  9.09  7.52 248 1019.6   4.5   6.7   1.8 99.0 99.00
2017 04 16 17 50 999  0.5  2.0  0.89 10.00  7.35 238 1019.5   4.9   6.8   2.0 99.0 99.00
2017 04 16 18 50 999  0.8  1.7  0.84 10.81  7.35 244 1019.7   5.2   7.0   2.0 99.0 99.00
2017 04 16 19 50 999  1.4  2.1  0.87 10.81  7.34 222 1019.7   5.3   7.3   2.0 99.0 99.00
2017 04 16 20 50 999  1.6  2.1  0.79  9.09  6.90 230 1019.6   5.2   7.5   1.8 99.0 99.00
2017 04 16 21 50 999  0.5  1.8  0.83 10.00  7.26 241 1019.5   5.5   7.5   1.7 99.0 99.00
2017 04 16 22 50 999  0.7  1.3  0.77 11.43  7.06 236 1019.3   5.7   7.8   1.9 99.0 99.00
2017 04 16 23 50 999  1.7  2.6  0.83 10.81  7.17 250 1018.8   5.8   7.9   2.1 99.0 99.00
2017 04 17 00 50 999  4.0  5.4  0.85 10.81  7.26 264 1018.4   5.8   7.4   2.0 99.0 99.00
2017 04 17 01 50 999  4.8  6.3  0.83 10.00  6.96 254 1018.0   5.7   7.1   2.0 99.0 99.00
2017 04 17 02 50 999  6.2  7.1  0.86 10.00  6.28 241 1017.8   5.5   7.0   1.9 99.0 99.00
2017 04 17 03 50 999  5.8  7.3  0.89  9.09  5.21 234 1017.5   5.5   6.8   2.4 99.0 99.00
2017 04 17 04 50 999  5.9  7.0  0.82  9.09  4.82 248 1017.3   5.3   6.7   2.3 99.0 99.00
2017 04 17 05 50 999  5.7  6.8  0.84 11.43  5.07 229 1017.1   5.5   6.6   2.4 99.0 99.00
2017 04 17 06 50 999  5.4  6.3  0.82  9.09  5.12 229 1016.9   5.6   6.5   2.3 99.0 99.00
2017 04 17 07 50 999  5.3  6.2  0.81 11.43  4.87 255 1016.6   5.6   6.4   2.4 99.0 99.00
2017 04 17 08 50 999  4.8  6.5  0.79  9.09  5.17 247 1016.1   5.8   6.4   2.5 99.0 99.00
2017 04 17 09 50 999  5.2  6.3  0.78 10.00  5.02 257 1015.7   5.9   6.4   2.4 99.0 99.00
2017 04 17 10 50 999  5.0  5.9  0.78 10.00  5.24 248 1015.3   5.7   6.4   2.2 99.0 99.00
2017 04 17 11 50 999  4.7  5.6  0.74 10.00  5.24 245 1014.9   5.6   6.3   2.0 99.0 99.00
2017 04 17 12 50 999  5.2  6.0  0.74  9.09  5.55 233 1014.4   5.6   6.3   2.1 99.0 99.00
2017 04 17 13 50 999  5.4  6.6  0.68 10.00  5.28 235 1014.1   5.9   6.3   2.5 99.0 99.00
2017 04 17 14 50 999  6.0  7.2  0.73 19.05  4.85 156 1014.0   6.0   6.3   3.0 99.0 99.00
2017 04 17 15 50 999  6.0  7.1  0.74 12.90  4.58 215 1013.7   6.0   6.4   2.8 99.0 99.00
2017 04 17 16 50 999  6.8  7.7  0.77 10.00  4.52 239 1013.5   5.8   6.4   2.7 99.0 99.00
2017 04 17 17 50 999  6.6  7.4  0.83  3.70  4.24 306 1013.1   5.8   6.4   3.0 99.0 99.00
2017 04 17 18 50 999  5.7  6.5  0.87  4.35  4.56 295 1013.1   6.0   6.5   3.3 99.0 99.00
2017 04 17 19 50 999  6.7  7.7  0.89  5.00  4.50 292 1013.0   6.1   6.5   1.8 99.0 99.00
2017 04 17 20 50 999  6.3  7.3  0.93 12.12  4.58 206 1012.6   6.1   6.5   2.8 99.0 99.00
2017 04 17 21 50 999  6.4  7.1  0.92 19.05  4.58 158 1012.5   6.3   6.6   3.2 99.0 99.00
2017 04 17 22 50 999  6.0  6.7  0.82  4.55  4.55 297 1012.2   6.5   6.6   3.3 99.0 99.00
2017 04 17 23 50 999  5.8  6.9  0.85 11.43  4.84 237 1011.7   6.7   6.7   4.0 99.0 99.00
2017 04 18 00 50 999  5.9  6.5  0.77 14.81  4.76 191 1011.2   6.8   6.7   4.2 99.0 99.00
2017 04 18 01 50 999  5.9  7.2  0.85 10.81  5.11 233 1010.6   7.0   6.7   4.2 99.0 99.00
2017 04 18 02 50 999  6.4  7.3  0.89 11.43  5.00 265 1010.0   7.1   6.7   4.2 99.0 99.00
2017 04 18 03 50 999  5.7  6.8  0.83 11.43  4.92 283 1009.7   7.1   6.7   4.2 99.0 99.00
2017 04 18 04 50 999  3.0  3.7  0.87 12.12  5.30 246 1009.8   6.8   6.6   4.6 99.0 99.00
2017 04 18 05 50 999  0.6  1.2  0.80 11.43  5.19 274 1009.8   6.7   6.6   5.0 99.0 99.00
2017 04 18 06 50 999  2.1  2.7  0.77 10.81  5.45 276 1009.5   6.4   6.7   5.0 99.0 99.00
2017 04 18 07 50 999  3.0  3.6  0.86 19.05  5.99 258 1009.2   6.4   6.8   5.2 99.0 99.00
2017 04 18 08 50 999  1.4  1.9  0.83 12.12  5.83 233 1009.0   7.1   6.8   2.0 99.0 99.00
2017 04 18 09 50 999  0.0  0.3  0.89 12.12  5.67 246 1008.6   6.8   6.8   1.9 99.0 99.00
2017 04 18 10 50 999  0.0  0.1  0.91 12.12  5.04 245 1008.2   6.6   6.8   1.7 99.0 99.00
2017 04 18 11 50 999  1.4  2.1  1.03 11.43  5.38 236 1007.8   6.7   6.8   2.3 99.0 99.00
2017 04 18 12 50 999  1.6  2.2  1.09 12.12  5.30 229 1007.4   6.4   6.7   3.1 99.0 99.00
2017 04 18 13 50 999  2.2  2.7  1.18 11.43  5.04 236 1007.1   6.6   6.6   3.2 99.0 99.00
2017 04 18 14 50 999  3.0  4.4  1.15 11.43  5.41 254 1006.8   6.9   6.6   2.2 99.0 99.00
2017 04 18 15 50 999  3.6  4.4  1.18 11.43  5.06 232 1006.7   6.9   6.6   2.7 99.0 99.00
2017 04 18 16 50 999  2.1  3.4  1.23 10.81  5.32 247 1006.8   7.2   6.7   1.4 99.0 99.00
2017 04 18 17 50 999  6.3 10.3  1.29 10.81  5.35 248 1006.5   6.9   6.8  -1.1 99.0 99.00
2017 04 18 18 50 999  6.7  8.6  1.40 10.81  5.12 232 1006.5   6.8   6.8  -2.8 99.0 99.00
2017 04 18 19 50 999  7.0 10.0  1.40  5.26  4.92 103 1006.9   6.6   6.8  -2.6 99.0 99.00
2017 04 18 20 50 999  7.3  9.5  1.53 10.81  4.95 208 1007.1   6.4   6.8  -2.2 99.0 99.00
2017 04 18 21 50 999  7.1  8.6  1.44 11.43  5.09 202 1007.2   6.3   6.8  -2.1 99.0 99.00
2017 04 18 22 50 999  7.3  9.6  1.49  5.26  5.28  94 1007.2   6.6   6.8  -2.1 99.0 99.00
2017 04 18 23 50 999  8.4 10.0  1.39  5.00  5.21  93 1007.2   6.4   6.7  -2.7 99.0 99.00
2017 04 19 00 50 999  6.9  8.2  1.39 10.81  5.10 205 1007.2   6.6   6.6  -3.3 99.0 99.00
2017 04 19 01 50 999  7.0  8.4  1.41 10.81  5.29 193 1007.0   6.6   6.6  -2.8 99.0 99.00
2017 04 19 02 50 999  7.0  8.6  1.37 11.43  5.22 152 1006.9   6.6   6.6  -1.8 99.0 99.00
2017 04 19 03 50 999  5.6  7.1  1.35 11.43  5.37 176 1006.8   6.6   6.6  -2.2 99.0 99.00
2017 04 19 04 50 999  4.1  4.7  1.26 11.43  5.63 186 1007.1   6.5   6.6  -1.4 99.0 99.00
2017 04 19 05 50 999  2.0  2.8  1.20 10.81  5.75 173 1007.4   6.6   6.6  -2.7 99.0 99.00
2017 04 19 06 50 999  2.6  3.3  1.05 10.81  5.73 150 1007.4   6.5   6.6  -3.3 99.0 99.00
2017 04 19 07 50 999  2.6  3.3  1.17 10.81  6.54 166 1007.7   6.4   6.6  -3.0 99.0 99.00
2017 04 19 08 50 999  2.2  2.7  1.06 10.81  6.52 179 1007.9   6.3   6.6  -2.8 99.0 99.00
2017 04 19 09 50 999  2.2  2.9  1.12 10.81  6.79 170 1007.9   6.3   6.6  -1.9 99.0 99.00
2017 04 19 10 50 999  2.3  3.0  1.07 10.00  6.58 190 1007.7   6.2   6.6  -0.6 99.0 99.00
2017 04 19 11 50 999  1.5  2.2  1.06 10.81  6.80 181 1007.6   6.2   6.6  -1.5 99.0 99.00
2017 04 19 12 50 999  3.3  4.2  1.12 10.00  6.83 196 1007.7   6.0   6.6  -2.1 99.0 99.00
2017 04 19 13 50 999  1.0  1.8  1.08 10.81  6.84 190 1007.6   6.0   6.6  -2.4 99.0 99.00
2017 04 19 14 50 999  3.9  4.7  1.10 10.00  6.24 176 1007.5   6.1   6.6  -2.5 99.0 99.00
2017 04 19 15 50 999  5.4  6.9  1.39 10.00  5.58 186 1007.8   6.0   6.6  -4.2 99.0 99.00
2017 04 19 16 50 999 10.4 12.0  1.50 10.00  5.09 181 1007.5   5.5   6.6  -1.4 99.0 99.00
2017 04 19 17 50 999  9.1 11.3  1.60 10.81  5.07 179 1008.2   5.0   6.6  -0.4 99.0 99.00
2017 04 19 18 50 999  9.7 11.5  1.65  5.56  5.24 103 1008.4   5.5   6.6  -0.8 99.0 99.00
2017 04 19 19 50 999 10.7 13.8  1.59  5.26  5.04 103 1008.9   5.5   6.6  -1.0 99.0 99.00
2017 04 19 20 50 999  8.9 12.1  1.57  5.26  5.14  94 1009.9   4.8   6.6  -1.0 99.0 99.00
