#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2017 01 05 10 50 999  9.5 12.5  2.07  6.25  5.53 101 1044.2 999.0   4.0 999.0 99.0 99.00
2017 01 05 11 50 999  9.0 11.5  2.03  6.67  5.47  97 1043.9 999.0   4.0 999.0 99.0 99.00
2017 01 05 12 50 999 10.3 12.4  2.09  6.67  5.47  90 1043.5 999.0   4.0 999.0 99.0 99.00
2017 01 05 13 50 999 10.0 11.8  2.02  6.67  5.49  93 1043.3 999.0   4.0 999.0 99.0 99.00
2017 01 05 14 50 999  9.0 10.9  1.97  6.67  5.31  96 1043.1 999.0   4.0 999.0 99.0 99.00
2017 01 05 15 50 999 10.0 12.0  1.84  6.67  5.29  92 1042.4 999.0   4.0 999.0 99.0 99.00
2017 01 05 16 50 999  8.0  9.9  1.79  6.67  5.32 100 1042.1 999.0   4.0 999.0 99.0 99.00
2017 01 05 17 50 999  9.3 11.4  1.73  6.67  5.37  92 1041.5 999.0   4.0 999.0 99.0 99.00
2017 01 05 18 50 999  9.6 11.5  1.88  6.67  5.43  99 1041.5 999.0   4.0 999.0 99.0 99.00
2017 01 05 19 50 999 10.0 12.1  1.95  7.14  5.30 102 1041.8 999.0   4.0 999.0 99.0 99.00
2017 01 05 20 50 999  8.7 10.6  1.92  7.14  5.39  92 1041.7 999.0   4.0 999.0 99.0 99.00
2017 01 05 21 50 999 11.4 13.3  1.90  6.67  5.39  92 1041.5 999.0   4.0 999.0 99.0 99.00
2017 01 05 22 50 999 10.3 12.8  1.88  6.67  5.28  93 1041.5 999.0   4.0 999.0 99.0 99.00
2017 01 05 23 50 999  7.0  8.8  1.74  6.67  5.14  84 1041.1 999.0   4.0 999.0 99.0 99.00
2017 01 06 00 50 999  7.9 10.3  1.92  7.14  5.32  94 1040.5 999.0   4.0 999.0 99.0 99.00
2017 01 06 01 50 999  8.1  9.6  1.71  6.25  5.12 116 1040.2 999.0   4.0 999.0 99.0 99.00
2017 01 06 02 50 999  7.4  8.9  1.77  6.67  5.28  94 1040.1 999.0   4.0 999.0 99.0 99.00
2017 01 06 03 50 999  8.1 10.0  1.85  6.67  5.31 104 1040.1 999.0   4.0 999.0 99.0 99.00
2017 01 06 04 50 999  8.7 10.3  1.68  6.67  5.14 117 1039.7 999.0   4.0 999.0 99.0 99.00
2017 01 06 05 50 999  7.7  9.4  1.76  6.25  5.34 126 1039.8 999.0   4.0 999.0 99.0 99.00
2017 01 06 06 50 999  7.6  9.3  1.72  6.67  5.34 103 1039.6 999.0   4.0 999.0 99.0 99.00
2017 01 06 07 50 999  8.2  9.5  1.63  6.25  5.14 128 1039.6 999.0   4.0 999.0 99.0 99.00
2017 01 06 08 50 999  7.7 10.2  1.76  7.14  5.24 103 1039.3 999.0   4.0 999.0 99.0 99.00
2017 01 06 09 50 999  8.2 10.4  1.87  7.14  5.48 120 1039.0 999.0   4.1 999.0 99.0 99.00
2017 01 06 10 50 999 10.2 12.5  2.25  6.67  5.73 127 1038.1 999.0   4.1 999.0 99.0 99.00
2017 01 06 11 50 999 10.4 12.4  2.37  7.14  5.71 137 1037.8 999.0   4.1 999.0 99.0 99.00
2017 01 06 12 50 999 10.1 13.4  2.32  7.69  5.70 141 1037.5 999.0   4.1 999.0 99.0 99.00
2017 01 06 13 50 999  9.8 12.1  2.45  7.14  5.78 136 1037.1 999.0   4.1 999.0 99.0 99.00
2017 01 06 14 50 999  9.6 11.6  2.29  7.69  5.54 153 1036.9 999.0   4.1 999.0 99.0 99.00
2017 01 06 15 50 999  9.4 11.4  2.60  7.14  6.09 126 1036.6 999.0   4.1 999.0 99.0 99.00
2017 01 06 16 50 999  9.0 10.7  2.24  7.69  5.77 146 1036.1 999.0   4.1 999.0 99.0 99.00
2017 01 06 17 50 999  9.8 12.3  2.42  7.69  5.88 143 1036.2 999.0   4.1 999.0 99.0 99.00
2017 01 06 18 50 999  9.4 11.7  2.48  7.69  6.04 156 1036.5 999.0   4.0 999.0 99.0 99.00
2017 01 06 19 50 999  8.8 10.7  2.47  6.67  5.83 136 1036.6 999.0   4.0 999.0 99.0 99.00
2017 01 06 20 50 999  9.9 12.3  2.32  7.69  5.80 160 1036.5 999.0   4.1 999.0 99.0 99.00
2017 01 06 21 50 999  9.3 11.4  2.62  7.14  6.04 156 1036.3 999.0   4.1 999.0 99.0 99.00
2017 01 06 22 50 999 10.2 11.9  2.46  7.14  5.96 143 1035.7 999.0   4.1 999.0 99.0 99.00
2017 01 06 23 50 999  8.8 11.3  2.53  7.14  5.93 150 1035.3 999.0   4.1 999.0 99.0 99.00
2017 01 07 00 50 999  9.2 11.5  2.22  7.69  5.79 155 1034.6 999.0   4.1 999.0 99.0 99.00
2017 01 07 01 50 999  8.6 10.1  2.29  7.69  5.89 149 1034.2 999.0   4.1 999.0 99.0 99.00
2017 01 07 02 50 999 10.0 12.2  2.33  7.14  5.85 132 1033.6 999.0   4.1 999.0 99.0 99.00
2017 01 07 03 50 999  8.6 10.5  2.25  7.14  5.86 148 1033.2 999.0   4.2 999.0 99.0 99.00
2017 01 07 04 50 999  9.8 12.3  2.13  7.14  5.78 148 1032.3 999.0   4.2 999.0 99.0 99.00
2017 01 07 05 50 999  9.9 12.8  2.14  7.14  5.75 156 1031.9 999.0   4.2 999.0 99.0 99.00
2017 01 07 06 50 999 10.1 13.1  2.43  6.67  5.94 126 1031.5 999.0   4.2 999.0 99.0 99.00
2017 01 07 07 50 999 12.1 14.4  2.43  6.67  5.76 135 1030.7 999.0   4.2 999.0 99.0 99.00
2017 01 07 08 50 999 10.8 12.9  2.59  6.67  5.81 142 1030.4 999.0   4.1 999.0 99.0 99.00
2017 01 07 09 50 999 10.7 13.5  2.40  7.14  5.71 153 1030.0 999.0   4.2 999.0 99.0 99.00
2017 01 07 10 50 999 11.0 13.9  2.42  6.67  5.79 146 1029.8 999.0   4.2 999.0 99.0 99.00
2017 01 07 11 50 999 10.5 12.4  2.56  6.67  5.78 147 1028.8 999.0   4.2 999.0 99.0 99.00
2017 01 07 12 50 999 10.9 13.1  2.63  7.14  6.06 152 1027.6 999.0   4.2 999.0 99.0 99.00
2017 01 07 13 50 999 11.0 13.7  2.85  7.14  6.05 159 1027.5 999.0   4.2 999.0 99.0 99.00
2017 01 07 14 50 999 10.2 12.1  2.75  8.33  6.13 181 1027.1 999.0   4.2 999.0 99.0 99.00
2017 01 07 15 50 999 10.2 12.5  2.78  8.33  6.34 175 1026.3 999.0   4.2 999.0 99.0 99.00
2017 01 07 16 50 999 10.2 13.2  2.79  9.09  6.32 185 1025.0 999.0   4.2 999.0 99.0 99.00
2017 01 07 17 50 999 11.0 13.0  2.77  9.09  6.46 182 1024.3 999.0   4.2 999.0 99.0 99.00
2017 01 07 18 50 999 11.6 13.7  2.88  8.33  6.38 175 1023.7 999.0   4.1 999.0 99.0 99.00
2017 01 07 19 50 999 12.3 14.8  2.68  7.69  6.09 173 1023.3 999.0   4.0 999.0 99.0 99.00
2017 01 07 20 50 999 12.1 15.1  3.01  8.33  6.32 177 1022.7 999.0   4.0 999.0 99.0 99.00
2017 01 07 21 50 999 11.8 14.0  2.99  8.33  6.34 169 1022.0 999.0   4.0 999.0 99.0 99.00
2017 01 07 22 50 999 13.0 16.0  3.37  9.09  6.54 175 1021.1 999.0   4.0 999.0 99.0 99.00
2017 01 07 23 50 999 13.0 16.2  3.15  7.69  6.46 159 1020.5 999.0   4.1 999.0 99.0 99.00
2017 01 08 00 50 999 11.4 14.2  3.24  7.69  6.65 158 1019.8 999.0   4.2 999.0 99.0 99.00
2017 01 08 01 50 999 12.2 14.2  3.02  8.33  6.29 159 1019.0 999.0   4.2 999.0 99.0 99.00
2017 01 08 02 50 999 11.4 14.6  2.94  9.09  6.45 156 1018.8 999.0   4.2 999.0 99.0 99.00
2017 01 08 03 50 999 11.5 14.0  3.41 10.00  6.76 177 1018.2 999.0   4.1 999.0 99.0 99.00
2017 01 08 04 50 999 11.5 13.9  3.09 10.00  6.67 180 1017.8 999.0   4.1 999.0 99.0 99.00
2017 01 08 05 50 999 10.8 12.9  3.26 10.00  6.74 178 1017.7 999.0   4.1 999.0 99.0 99.00
2017 01 08 06 50 999 10.4 12.8  3.04 10.00  6.65 173 1017.0 999.0   4.1 999.0 99.0 99.00
2017 01 08 07 50 999 10.3 12.7  3.37 10.00  7.11 172 1016.5 999.0   4.1 999.0 99.0 99.00
2017 01 08 08 50 999  9.9 11.9  3.09  9.09  6.73 168 1015.9 999.0   4.1 999.0 99.0 99.00
2017 01 08 09 50 999 11.9 15.0  3.05  8.33  6.64 162 1015.3 999.0   4.1 999.0 99.0 99.00
2017 01 08 10 50 999 10.6 12.8  3.15  8.33  6.72 162 1015.1 999.0   4.0 999.0 99.0 99.00
2017 01 08 11 50 999 11.4 14.0  3.12 11.43  6.70 176 1014.4 999.0   4.0 999.0 99.0 99.00
2017 01 08 12 50 999 10.7 12.9  3.03 12.12  6.71 171 1014.6 999.0   4.0 999.0 99.0 99.00
2017 01 08 13 50 999 10.9 12.8  3.25 12.12  6.77 172 1014.0 999.0   4.0 999.0 99.0 99.00
2017 01 08 14 50 999 10.1 12.0  3.41 12.12  7.23 173 1013.8 999.0   4.0 999.0 99.0 99.00
2017 01 08 15 50 999  9.1 11.0  2.86 11.43  6.71 166 1013.8 999.0   4.1 999.0 99.0 99.00
2017 01 08 16 50 999 10.4 12.7  2.98 10.81  6.84 164 1013.3 999.0   4.0 999.0 99.0 99.00
2017 01 08 17 50 999  9.0 10.9  2.82  9.09  6.69 167 1013.9 999.0   4.0 999.0 99.0 99.00
2017 01 08 18 50 999  8.8 10.4  2.98 11.43  7.03 172 1014.1 999.0   4.0 999.0 99.0 99.00
2017 01 08 19 50 999  8.1 10.5  2.98 12.12  6.90 177 1015.1 999.0   4.0 999.0 99.0 99.00
2017 01 08 20 50 999  7.9  9.6  3.13 11.43  7.05 173 1015.3 999.0   4.0 999.0 99.0 99.00
2017 01 08 21 50 999  7.8  9.6  3.14 10.00  7.11 176 1015.5 999.0   4.0 999.0 99.0 99.00
2017 01 08 22 50 999  6.9  8.5  3.10 12.12  7.32 175 1015.2 999.0   4.0 999.0 99.0 99.00
2017 01 08 23 50 999  6.7  7.9  2.92 11.43  7.00 173 1014.8 999.0   4.0 999.0 99.0 99.00
2017 01 09 00 50 999  8.4 10.5  2.96 12.12  7.00 174 1014.7 999.0   4.0 999.0 99.0 99.00
2017 01 09 01 50 999  6.3  8.5  2.80 12.12  6.93 168 1015.2 999.0   3.9 999.0 99.0 99.00
2017 01 09 02 50 999  7.6  9.7  3.03 12.90  7.27 181 1015.2 999.0   3.9 999.0 99.0 99.00
2017 01 09 03 50 999  6.9  8.9  2.74 12.12  6.84 178 1015.9 999.0   4.0 999.0 99.0 99.00
2017 01 09 04 50 999  7.7  9.5  2.51 12.90  6.78 171 1016.2 999.0   4.1 999.0 99.0 99.00
2017 01 09 05 50 999  6.0  7.3  2.81 12.90  7.49 187 1016.9 999.0   4.1 999.0 99.0 99.00
2017 01 09 06 50 999  6.7  8.3  2.62 12.90  7.17 187 1017.1 999.0   4.1 999.0 99.0 99.00
2017 01 09 07 50 999  5.7  8.1  2.65 11.43  7.28 177 1017.4 999.0   4.0 999.0 99.0 99.00
2017 01 09 08 50 999  3.5  4.8  2.73 12.12  7.79 174 1017.3 999.0   4.0 999.0 99.0 99.00
2017 01 09 09 50 999  5.4  6.9  2.63  7.69  7.28 144 1017.6 999.0   4.0 999.0 99.0 99.00
2017 01 09 10 50 999  2.5  3.8  2.70  7.14  7.14 130 1018.0 999.0   4.0 999.0 99.0 99.00
2017 01 09 11 50 999  2.0  3.8  2.67 11.43  7.16 177 1018.2 999.0   4.0 999.0 99.0 99.00
2017 01 09 12 50 999  5.2  6.8  2.51 12.12  7.29 168 1018.2 999.0   4.0 999.0 99.0 99.00
2017 01 09 13 50 999  4.7  6.0  2.42 10.81  6.79 165 1018.6 999.0   4.0 999.0 99.0 99.00
2017 01 09 14 50 999  3.5  4.8  2.27 12.12  6.70 169 1018.8 999.0   4.0 999.0 99.0 99.00
2017 01 09 15 50 999  3.2  4.7  2.06 12.90  6.68 168 1018.9 999.0   3.9 999.0 99.0 99.00
2017 01 09 16 50 999  5.3  6.3  2.04 12.12  7.13 160 1019.0 999.0   3.9 999.0 99.0 99.00
2017 01 09 17 50 999  3.6  4.9  1.78 10.81  6.67 167 1019.5 999.0   4.0 999.0 99.0 99.00
2017 01 09 18 50 999  6.3  7.8  2.04 10.81  7.24 168 1019.9 999.0   4.1 999.0 99.0 99.00
2017 01 09 19 50 999  4.0  5.4  1.78 10.00  6.63 171 1020.8 999.0   4.2 999.0 99.0 99.00
2017 01 09 20 50 999  2.2  3.6  1.69 10.81  6.59 180 1021.3 999.0   4.2 999.0 99.0 99.00
2017 01 09 21 50 999  5.6  6.6  1.74 12.90  6.61 181 1021.3 999.0   4.0 999.0 99.0 99.00
2017 01 09 22 50 999  3.2  4.3  1.81 12.12  6.99 173 1021.3 999.0   4.0 999.0 99.0 99.00
2017 01 09 23 50 999  5.5  6.8  1.65 12.12  6.82 184 1020.9 999.0   4.0 999.0 99.0 99.00
2017 01 10 00 50 999  3.9  4.9  1.64 12.12  6.32 192 1021.1 999.0   4.0 999.0 99.0 99.00
2017 01 10 01 50 999  3.1  4.8  1.57 12.12  6.36 157 1021.3 999.0   4.0 999.0 99.0 99.00
2017 01 10 02 50 999  1.5  2.5  1.56 11.43  6.40 143 1021.8 999.0   4.0 999.0 99.0 99.00
2017 01 10 03 50 999  3.6  4.7  1.48 12.12  6.35 160 1022.0 999.0   4.0 999.0 99.0 99.00
2017 01 10 04 50 999  2.7  5.2  1.44 11.43  6.47 153 1022.4 999.0   4.0 999.0 99.0 99.00
2017 01 10 05 50 999  6.3  7.3  1.40 10.81  6.61 171 1022.3 999.0   4.0 999.0 99.0 99.00
2017 01 10 06 50 999  2.8  4.0  1.48 10.81  6.75 168 1022.8 999.0   4.0 999.0 99.0 99.00
2017 01 10 07 50 999  2.2  3.2  1.30 11.43  6.32 164 1022.9 999.0   4.0 999.0 99.0 99.00
2017 01 10 08 50 999  1.8  2.6  1.37 12.12  6.77 165 1023.0 999.0   4.0 999.0 99.0 99.00
2017 01 10 09 50 999  5.0  6.0  1.38 12.12  6.58 186 1023.1 999.0   4.0 999.0 99.0 99.00
2017 01 10 10 50 999  3.0  3.7  1.38 10.81  6.61 204 1023.2 999.0   4.0 999.0 99.0 99.00
2017 01 10 11 50 999  2.4  3.4  1.40 12.12  6.90 181 1023.4 999.0   4.0 999.0 99.0 99.00
