#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2017 04 21 11 50  92  8.0 10.1  1.47  4.76  4.33 999 1018.7   6.0   6.2   5.0 99.0 99.00
2017 04 21 12 50  71  7.2  8.6  1.41  4.55  4.32 999 1018.3   6.3   6.2   5.4 99.0 99.00
2017 04 21 13 50  73  9.0 10.4  1.40  4.76  4.33 999 1018.1   6.4   6.2   6.0 99.0 99.00
2017 04 21 14 50  68  9.4 11.2  1.52  4.55  4.31 999 1017.7   6.5   6.2   5.4 99.0 99.00
2017 04 21 15 50  78  9.5 11.1  1.61  4.55  4.31 999 1017.6   6.5   6.2   5.7 99.0 99.00
2017 04 21 16 50  85  9.0 12.1  1.58  5.26  4.33 999 1017.5   6.4   6.1   6.0 99.0 99.00
2017 04 21 17 50  94 11.2 15.2  1.82  5.00  4.43 999 1017.3   6.2   6.1   4.1 99.0 99.00
2017 04 21 18 50  86  9.6 11.6  1.77  5.88  4.39 999 1017.2   6.3   6.1   3.8 99.0 99.00
2017 04 21 19 50  82  8.8 10.7  1.83  5.56  4.57 999 1017.4   6.5   6.1   4.3 99.0 99.00
2017 04 21 20 50  74 10.1 12.4  1.68  5.26  4.46 999 1017.2   6.7   6.1   4.3 99.0 99.00
2017 04 21 21 50  74 10.2 12.0  1.80  5.88  4.61 999 1016.8   6.8   6.1   4.3 99.0 99.00
2017 04 21 22 50  75 10.7 12.8  2.05  5.56  4.69 999 1016.2   6.7   6.2   4.8 99.0 99.00
2017 04 21 23 50  72 10.4 13.0  2.07  6.25  4.72 999 1016.3   6.8   6.2   5.0 99.0 99.00
2017 04 22 00 50  74 10.9 12.8  2.12  5.88  4.81 999 1016.0   6.7   6.2   4.6 99.0 99.00
2017 04 22 01 50  69 11.5 14.4  2.25  6.67  4.92 999 1015.0   6.8   6.2   4.7 99.0 99.00
2017 04 22 02 50  72 12.2 14.2  2.34  6.25  4.93 999 1014.5   6.9   6.2   4.9 99.0 99.00
2017 04 22 03 50  72 13.3 16.8  2.48  5.88  4.96 999 1013.7   6.9   6.2   5.3 99.0 99.00
2017 04 22 04 50  73 13.7 17.2  2.89  6.67  5.35 999 1013.3   6.9   6.2   5.6 99.0 99.00
2017 04 22 05 50  78 13.3 16.4  3.00  6.67  5.31 999 1013.2   6.7   6.2   6.2 99.0 99.00
2017 04 22 06 50  75 12.9 15.4  3.06  7.14  5.59 999 1012.9   6.7   6.2   6.6 99.0 99.00
2017 04 22 07 50  78 13.0 16.1  3.42  7.14  5.76 999 1012.6   6.7   6.2   6.7 99.0 99.00
2017 04 22 08 50  73 14.3 16.9  3.63  7.69  6.08 999 1011.9   6.7   6.2   6.7 99.0 99.00
2017 04 22 09 50  78 14.1 16.6  3.99  7.14  6.36 999 1011.6   6.6   6.1   6.6 99.0 99.00
2017 04 22 10 50  82 13.5 16.8  4.08  9.09  6.55 999 1011.4   6.6   6.0   6.6 99.0 99.00
2017 04 22 11 50  82 13.0 15.5  4.34 10.81  6.88 999 1011.0   6.5   6.0   6.5 99.0 99.00
2017 04 22 12 50  90 12.5 15.4  4.49  7.69  6.81 999 1010.7   6.5   6.0   6.5 99.0 99.00
2017 04 22 13 50  82 12.5 15.7  4.52 12.12  6.95 999 1010.6   6.6   6.0   6.6 99.0 99.00
2017 04 22 14 50  80 13.0 15.6  4.52 12.12  6.85 999 1010.2   6.7   5.9   6.7 99.0 99.00
2017 04 22 15 50  77 12.7 15.4  4.48 10.81  6.79 999 1009.7   6.8   6.0   6.8 99.0 99.00
2017 04 22 16 50  78 12.7 14.7  4.12 11.43  6.78 999 1009.2   6.8   6.0   6.5 99.0 99.00
2017 04 22 17 50  81 12.2 14.6  4.35 11.43  7.09 999 1009.0   6.7   5.9   6.6 99.0 99.00
2017 04 22 18 50  86 11.7 13.5  4.03 11.43  6.74 999 1008.9   6.6   6.0   6.1 99.0 99.00
2017 04 22 19 50  85 10.8 13.2  3.93 10.00  6.66 999 1008.6   6.4   6.0   5.7 99.0 99.00
2017 04 22 20 50  83 10.9 12.6  3.92 11.43  6.70 999 1008.3   6.4   6.0   5.6 99.0 99.00
2017 04 22 21 50  82 11.6 14.4  4.15 10.81  7.22 999 1007.7   6.5   6.0   5.8 99.0 99.00
2017 04 22 22 50  81 10.4 13.1  3.86 10.81  6.69 999 1007.3   6.4   6.0   5.2 99.0 99.00
2017 04 22 23 50  82 12.1 14.5  4.16 10.00  7.18 999 1006.5   6.5   6.0   5.8 99.0 99.00
2017 04 23 00 50  82 11.3 13.1  4.15 11.43  6.97 999 1005.9   6.4   6.0   5.8 99.0 99.00
2017 04 23 01 50  82 12.1 14.3  4.19 10.81  7.07 999 1005.2   6.5   6.0   6.1 99.0 99.00
2017 04 23 02 50  84 11.7 14.2  3.61 10.81  6.52 999 1004.6   6.4   6.0   6.2 99.0 99.00
2017 04 23 03 50  90 11.1 13.3  4.02 11.43  6.95 999 1004.2   6.2   5.9   6.2 99.0 99.00
2017 04 23 04 50  95 10.7 13.2  3.70 11.43  6.61 999 1003.7   6.1   6.0   6.1 99.0 99.00
2017 04 23 05 50 103 10.7 13.2  3.68 11.43  6.55 999 1003.3   6.1   6.0   6.1 99.0 99.00
2017 04 23 06 50 114  9.2 11.2  3.21 11.43  6.44 999 1003.4   6.0   6.0   6.0 99.0 99.00
2017 04 23 07 50 124  8.9 10.7  3.05 12.12  6.59 999 1003.6   5.8   5.9   5.8 99.0 99.00
2017 04 23 08 50 125  8.1  9.8  3.00 11.43  6.60 999 1003.7   5.7   6.0   5.7 99.0 99.00
2017 04 23 09 50 124  8.4  9.8  2.91 10.81  6.85 999 1003.7   5.8   5.9   5.8 99.0 99.00
2017 04 23 10 50 133  7.5  9.8  3.29 11.43  7.36 999 1003.8   5.7   6.0   5.7 99.0 99.00
2017 04 23 11 50 137  7.3  8.9  3.21 11.43  7.26 999 1003.6   5.6   6.0   5.6 99.0 99.00
2017 04 23 12 50 137  7.1  8.7  3.52 11.43  7.82 999 1003.5   5.6   6.0   5.6 99.0 99.00
2017 04 23 13 50 136  6.3  7.7  2.96 11.43  7.20 999 1003.6   5.7   6.0   5.7 99.0 99.00
2017 04 23 14 50 119  6.4  7.8  3.33 10.81  7.39 999 1003.4   5.8   6.0   5.8 99.0 99.00
2017 04 23 15 50 113  7.0  8.8  3.60 10.81  7.58 999 1003.1   5.9   6.0   5.9 99.0 99.00
2017 04 23 16 50 103  6.7  7.9  3.16 10.81  6.97 999 1003.0   6.0   6.0   6.0 99.0 99.00
2017 04 23 17 50 100  7.8  9.6  3.06 10.81  6.95 999 1003.0   6.1   6.0   6.1 99.0 99.00
2017 04 23 18 50 102  7.1  8.6  2.91 11.43  6.78 999 1002.8   6.2   6.0   5.6 99.0 99.00
2017 04 23 19 50 105  7.5  9.2  2.50 12.12  6.44 999 1002.9   6.3   6.0   5.9 99.0 99.00
2017 04 23 20 50 114  7.5  8.8  2.87 11.43  7.20 999 1002.8   6.3   6.0   5.8 99.0 99.00
2017 04 23 21 50 115  6.9  8.6  2.70 11.43  7.01 999 1002.8   6.2   6.0   5.6 99.0 99.00
2017 04 23 22 50 111  7.0  8.3  2.28 10.81  6.60 999 1002.8   6.1   6.0   5.4 99.0 99.00
2017 04 23 23 50 118  6.5  7.9  2.52 10.81  7.27 999 1002.8   6.1   6.0   5.6 99.0 99.00
2017 04 24 00 50 113  5.8  7.0  2.29 11.43  6.79 999 1002.6   6.1   6.0   5.4 99.0 99.00
2017 04 24 01 50 115  6.1  7.0  2.39 11.43  6.99 999 1002.3   6.0   6.0   5.4 99.0 99.00
2017 04 24 02 50 112  6.0  7.5  2.44 10.81  6.57 999 1002.1   6.0   6.0   5.6 99.0 99.00
2017 04 24 03 50 118  5.7  6.9  2.24 10.00  6.22 999 1002.1   5.9   6.0   5.8 99.0 99.00
2017 04 24 04 50 110  5.3  6.5  2.02 10.81  5.73 999 1001.8   5.9   6.0   5.9 99.0 99.00
2017 04 24 05 50 112  4.7  5.7  1.99 10.81  6.17 999 1001.7   5.9   6.0   5.9 99.0 99.00
2017 04 24 06 50 109  4.8  5.6  2.30 10.00  6.59 999 1001.5   5.9   6.0   5.9 99.0 99.00
2017 04 24 07 50 117  4.1  4.9  2.00 10.81  6.58 999 1001.3   5.9   6.0   5.9 99.0 99.00
2017 04 24 08 50 132  3.8  4.6  1.75 10.00  6.78 999 1001.1   5.8   6.0   5.8 99.0 99.00
2017 04 24 09 50 139  2.9  3.5  1.90 11.43  7.40 999 1000.8   5.7   6.0   5.7 99.0 99.00
2017 04 24 10 50 163  2.7  3.5  1.83 10.81  7.12 999 1000.6   5.7   5.9   5.7 99.0 99.00
2017 04 24 11 50 216  3.1  3.7  1.93 10.00  7.60 999 1000.4   5.1   5.9   5.1 99.0 99.00
2017 04 24 12 50 215  5.5  6.5  1.87 10.81  7.37 999 1000.4   5.2   5.9   5.2 99.0 99.00
2017 04 24 13 50 208  4.8  5.8  1.85 10.00  6.94 999 1000.5   5.4   5.9   5.4 99.0 99.00
2017 04 24 14 50 176  4.7  5.9  1.89 10.00  6.98 999 1000.7   5.5   5.9   5.5 99.0 99.00
2017 04 24 15 50 168  5.5  6.6  2.11 10.00  6.80 999 1000.8   5.5   5.8   5.5 99.0 99.00
2017 04 24 16 50 158  4.5  5.9  2.08 10.00  6.59 999 1000.7   5.4   5.9   5.3 99.0 99.00
2017 04 24 17 50 139  4.7  6.0  1.94 10.00  6.16 999 1000.6   5.6   5.9   4.4 99.0 99.00
2017 04 24 18 50 147  5.6  6.6  1.69 10.00  5.79 999 1000.5   5.7   6.0   2.8 99.0 99.00
2017 04 24 19 50 138  6.5  7.7  1.77 10.00  6.30 999 1000.5   5.8   6.0   2.5 99.0 99.00
2017 04 24 20 50 135  7.1  8.2  1.71  9.09  5.95 999 1000.7   5.4   6.0   2.3 99.0 99.00
2017 04 24 21 50 137  5.8  6.7  1.53 10.81  5.83 999 1000.8   5.7   6.0   2.2 99.0 99.00
2017 04 24 22 50 141  4.9  6.4  1.66 10.00  6.70 999 1000.8   5.5   6.0   2.9 99.0 99.00
2017 04 24 23 50 132  6.0  7.3  1.38 10.00  5.75 999 1000.6   5.7   6.1   3.9 99.0 99.00
2017 04 25 00 50 141  6.9  8.5  1.68 10.00  6.12 999 1000.5   5.8   6.1   3.7 99.0 99.00
2017 04 25 01 50 138  7.1  8.4  1.73 10.00  5.98 999 1000.3   5.3   5.9   3.8 99.0 99.00
2017 04 25 02 50 129  7.7  9.0  1.65  8.33  5.67 999  999.9   5.4   6.0   4.2 99.0 99.00
2017 04 25 03 50 127  7.4  9.0  1.73  9.09  5.48 999  999.7   5.3   6.0   4.7 99.0 99.00
2017 04 25 04 50 127  7.5  9.4  1.71  9.09  5.03 999  999.4   5.5   6.0   5.3 99.0 99.00
2017 04 25 05 50 119  7.7  9.4  1.88 10.00  5.15 999  999.1   5.3   5.9   5.3 99.0 99.00
2017 04 25 06 50 155  5.2  6.3  1.86 10.00  5.04 999  999.5   4.8   6.0   4.8 99.0 99.00
2017 04 25 07 50 155  7.8  9.7  1.66 10.00  5.03 999  999.6   5.6   6.0   5.6 99.0 99.00
2017 04 25 08 50 143  6.8  7.8  1.46  9.09  4.87 999  999.6   5.5   6.0   5.4 99.0 99.00
2017 04 25 09 50 146  8.4  9.8  1.48 10.00  4.95 999  999.6   5.3   6.0   4.7 99.0 99.00
2017 04 25 10 50 147  6.7  8.1  1.47 10.00  5.38 999  999.7   5.6   6.0   5.2 99.0 99.00
2017 04 25 11 50 136  6.9  8.1  1.40 10.00  4.99 999  999.9   5.7   5.9   4.0 99.0 99.00
2017 04 25 12 50 136  6.1  7.5  1.36 10.00  5.11 999 1000.0   5.5   5.9   3.5 99.0 99.00
2017 04 25 13 50 120  4.3  4.9  1.50  9.09  6.03 999  999.9   5.6   5.8   4.3 99.0 99.00
2017 04 25 14 50  88  4.0  4.9  1.47  9.09  5.96 999  999.9   5.5   5.9   4.5 99.0 99.00
2017 04 25 15 50  81  1.8  2.4  1.48  9.09  5.68 999  999.9   4.9   5.9   4.8 99.0 99.00
2017 04 25 16 50 119  6.6  8.0  1.47  9.09  5.28 999  999.7   5.6   5.9   5.5 99.0 99.00
2017 04 25 17 50 112  7.1  8.4  1.48  9.09  4.90 999  999.6   5.4   6.0   4.9 99.0 99.00
2017 04 25 18 50 105  5.5  6.4  1.40  9.09  4.65 999  999.6   5.2   6.0   4.6 99.0 99.00
2017 04 25 19 50 111  6.1  7.4  1.38  9.09  4.91 999  999.6   4.9   6.0   4.4 99.0 99.00
2017 04 25 20 50 100  6.4  8.0  1.40 10.00  5.24 999  999.4   5.1   6.1   4.0 99.0 99.00
2017 04 25 21 50 105  6.5  7.8  1.47 10.00  5.55 999  999.3   5.1   6.1   3.8 99.0 99.00
2017 04 25 22 50 110  5.2  6.1  1.35 11.43  5.67 999  999.2   5.3   6.2   3.1 99.0 99.00
2017 04 25 23 50  99  5.3  6.7  1.32  8.33  5.56 999  999.1   5.3   6.1   4.0 99.0 99.00
2017 04 26 00 50  81  4.1  5.4  1.24 12.12  5.41 999  999.1   5.5   6.1   3.4 99.0 99.00
2017 04 26 01 50  75  4.2  5.2  1.29  9.09  5.86 999  999.0   5.6   6.1   4.5 99.0 99.00
2017 04 26 02 50  67  5.6  6.5  1.30  9.09  5.62 999  998.6   5.4   6.2   4.6 99.0 99.00
2017 04 26 03 50  72  4.0  5.2  1.38  9.09  5.23 999  998.6   5.5   6.2   4.7 99.0 99.00
2017 04 26 04 50  86  3.4  4.2  1.41  5.00  5.07 999  998.7   5.3   6.2   5.1 99.0 99.00
2017 04 26 05 50  86  5.3  6.3  1.43  9.09  4.91 999  998.7   5.4   6.2   5.4 99.0 99.00
2017 04 26 06 50  95  4.8  5.5  1.41  9.09  4.93 999  998.7   5.3   6.3   5.3 99.0 99.00
2017 04 26 07 50  87  3.2  4.2  1.29  5.56  5.18 999  998.8   5.2   6.3   5.2 99.0 99.00
2017 04 26 08 50  55  1.9  2.7  1.33  5.56  5.59 999  998.7   5.2   6.3   5.2 99.0 99.00
2017 04 26 09 50  56  1.8  2.4  1.33 10.00  5.77 999  998.6   5.1   6.3   5.1 99.0 99.00
2017 04 26 10 50 190  1.4  1.8  1.31  5.88  5.86 999  998.4   4.9   6.2   4.9 99.0 99.00
2017 04 26 11 50 205  0.3  0.7  1.25  9.09  5.73 999  998.4   4.9   6.1   4.9 99.0 99.00
2017 04 26 12 50 150  1.7  2.2  1.33  9.09  6.20 999  998.4   5.2   6.1   5.2 99.0 99.00
2017 04 26 13 50 197  1.2  1.8  1.28  8.33  5.97 999  998.5   5.2   6.1   5.2 99.0 99.00
2017 04 26 14 50 231  1.6  2.1  1.37  7.14  6.02 999  998.8   5.1   6.2   5.1 99.0 99.00
2017 04 26 15 50 231  1.9  2.4  1.41  7.14  5.70 999  999.0   5.0   6.1   5.0 99.0 99.00
2017 04 26 16 50 220  1.5  2.0  1.49  6.25  5.44 999  999.2   5.1   6.1   5.1 99.0 99.00
2017 04 26 17 50 194  0.8  1.5  1.51  6.67  5.39 999  999.3   5.4   6.2   4.1 99.0 99.00
2017 04 26 18 50 217  1.0  1.9  1.46  8.33  5.32 999  999.5   5.3   6.3   4.4 99.0 99.00
2017 04 26 19 50 183  1.8  2.5  1.33  8.33  5.56 999  999.6   5.5   6.3   4.1 99.0 99.00
2017 04 26 20 50 183  2.1  2.8  1.24 11.43  6.15 999  999.7   5.5   6.5   4.1 99.0 99.00
2017 04 26 21 50 186  3.1  3.8  1.28 10.00  6.39 999  999.9   5.4   6.4   4.4 99.0 99.00
2017 04 26 22 50 260  3.8  4.4  1.24 10.81  6.48 999 1000.0   5.7   6.5   4.2 99.0 99.00
2017 04 26 23 50 259  4.8  5.9  1.14 10.00  5.95 999 1000.3   5.7   6.5   5.1 99.0 99.00
2017 04 27 00 50 264  5.4  6.2  1.09  7.69  5.24 999 1000.6   5.7   6.4   4.3 99.0 99.00
2017 04 27 01 50 274  5.1  6.1  1.08  8.33  5.29 999 1000.8   5.8   6.5   4.1 99.0 99.00
2017 04 27 02 50 272  5.5  6.4  1.17  7.69  5.57 999 1001.2   5.8   6.6   4.8 99.0 99.00
2017 04 27 03 50 264  6.6  7.7  1.13  7.14  4.82 999 1001.5   5.8   6.4   4.7 99.0 99.00
2017 04 27 04 50 259  6.6  7.7  1.24  7.69  4.95 999 1001.8   6.0   6.3   4.5 99.0 99.00
2017 04 27 05 50 265  6.4  7.5  1.19  7.69  4.63 999 1002.0   5.9   6.5   4.4 99.0 99.00
2017 04 27 06 50 263  5.3  6.1  1.11  5.88  4.42 999 1002.4   5.7   6.4   5.4 99.0 99.00
2017 04 27 07 50 288  4.9  5.6  1.16  7.69  5.07 999 1002.8   5.8   6.3   5.6 99.0 99.00
2017 04 27 08 50 282  4.3  5.1  1.26 11.43  5.42 999 1003.2   5.8   6.3   5.0 99.0 99.00
2017 04 27 09 50 285  5.7  6.5  1.20 10.81  5.36 999 1003.6   6.0   6.3   3.8 99.0 99.00
2017 04 27 10 50 289  5.0  5.9  1.09  5.56  4.76 999 1004.0   5.9   6.3   3.4 99.0 99.00
2017 04 27 11 50 252  3.9  4.6  1.15 10.00  5.11 999 1004.3   5.8   6.2   4.3 99.0 99.00
2017 04 27 12 50 235  3.3  4.0  1.24 10.00  5.41 999 1004.6   5.8   6.3   4.7 99.0 99.00
2017 04 27 13 50 248  3.2  3.7  1.27  9.09  5.83 999 1005.2   5.9   6.3   4.8 99.0 99.00
2017 04 27 14 50 257  3.5  4.0  1.30 10.00  5.37 999 1005.7   6.0   6.3   4.9 99.0 99.00
2017 04 27 15 50 272  4.0  4.8  1.42 10.00  5.37 999 1006.2   6.0   6.2   3.8 99.0 99.00
2017 04 27 16 50 263  5.1  6.1  1.38 10.00  5.68 999 1006.7   5.9   6.2   0.7 99.0 99.00
2017 04 27 17 50 266  4.8  5.7  1.40  9.09  5.68 999 1007.6   5.9   6.2  -0.1 99.0 99.00
2017 04 27 18 50 249  4.1  5.0  1.31  9.09  5.38 999 1008.3   5.8   6.3  -0.7 99.0 99.00
2017 04 27 19 50 225  5.1  6.0  1.39 10.00  5.78 999 1008.8   6.0   6.3   0.1 99.0 99.00
2017 04 27 20 50 232  5.1  6.2  1.39  9.09  5.60 999 1009.4   6.1   6.3   1.1 99.0 99.00
2017 04 27 21 50 226  5.5  6.6  1.38 10.00  5.34 999 1009.9   6.1   6.4   0.5 99.0 99.00
2017 04 27 22 50 254  4.4  5.6  1.38  8.33  5.11 999 1010.6   6.1   6.5   0.8 99.0 99.00
2017 04 27 23 50 243  5.7  6.8  1.40 10.00  5.12 999 1011.3   6.3   6.4   0.7 99.0 99.00
2017 04 28 00 50 234  7.5  8.7  1.38  9.09  4.89 999 1011.8   6.3   6.6   1.5 99.0 99.00
2017 04 28 01 50 239  7.4  8.3  1.41 10.00  4.87 999 1012.3   6.3   6.6   1.3 99.0 99.00
2017 04 28 02 50 233  8.2  9.5  1.57 10.00  5.20 999 1012.9   6.4   6.6   0.8 99.0 99.00
2017 04 28 03 50 231  7.5  8.3  1.47  9.09  4.87 999 1013.5   6.5   6.5   1.7 99.0 99.00
2017 04 28 04 50 227  7.7  9.1  1.45  8.33  4.83 999 1014.1   6.5   6.5   1.7 99.0 99.00
2017 04 28 05 50 220  7.5  9.3  1.46  9.09  4.88 999 1014.6   6.4   6.5   2.8 99.0 99.00
2017 04 28 06 50 220  8.3  9.7  1.56  5.26  4.98 999 1015.3   6.2   6.4   3.6 99.0 99.00
2017 04 28 07 50 221  7.5  9.4  1.54  8.33  4.81 999 1015.6   6.1   6.4   3.9 99.0 99.00
2017 04 28 08 50 218  8.0  9.2  1.60  5.56  4.91 999 1016.1   6.1   6.4   3.3 99.0 99.00
2017 04 28 09 50 205  8.1  9.6  1.63  5.88  4.67 999 1016.4   5.9   6.5   4.1 99.0 99.00
2017 04 28 10 50 203  7.7  9.2  1.52  5.56  4.58 999 1016.7   6.1   6.5   3.8 99.0 99.00
2017 04 28 11 50 208  6.7  8.1  1.54  5.88  4.71 999 1017.0   5.8   6.3   3.6 99.0 99.00
2017 04 28 12 50 203  6.0  7.1  1.54  5.56  4.81 999 1017.4   5.9   6.3   2.2 99.0 99.00
2017 04 28 13 50 208  6.2  7.2  1.42  5.00  4.77 999 1017.7   5.8   6.3   2.4 99.0 99.00
2017 04 28 14 50 205  5.8  6.9  1.41  8.33  5.13 999 1017.9   5.8   6.3   2.2 99.0 99.00
2017 04 28 15 50 207  5.1  6.2  1.28  9.09  5.18 999 1018.3   5.7   6.4   1.6 99.0 99.00
2017 04 28 16 50 184  3.5  4.2  1.17  8.33  5.16 999 1018.7   5.8   6.3   1.2 99.0 99.00
2017 04 28 17 50 174  4.5  5.4  1.17  6.25  5.59 999 1019.1   5.9   6.3   1.6 99.0 99.00
2017 04 28 18 50 172  5.7  7.2  1.23  8.33  5.62 999 1019.3   5.9   6.4   1.6 99.0 99.00
2017 04 28 19 50 159  3.8  4.8  1.06  8.33  5.32 999 1019.1   6.1   6.4   0.7 99.0 99.00
2017 04 28 20 50 172  4.6  5.7  1.16  7.69  5.26 999 1019.1   6.2   6.5  -0.2 99.0 99.00
2017 04 28 21 50 205  2.4  3.4  1.18  6.25  5.09 999 1019.3   5.8   6.6   0.8 99.0 99.00
2017 04 28 22 50 142  5.5  6.5  1.17  8.33  5.37 999 1019.0   5.9   6.8   1.7 99.0 99.00
2017 04 28 23 50 127  0.5  1.2  1.07  8.33  4.77 999 1019.0   6.1   6.8  -1.5 99.0 99.00
2017 04 29 00 50 163  2.9  4.0  1.11  8.33  5.46 999 1018.7   6.0   6.7  -0.9 99.0 99.00
2017 04 29 02 50 141  4.3  5.1  0.97  7.14  5.10 999 1018.0   5.8   6.5   0.3 99.0 99.00
2017 04 29 03 50 151  4.3  5.5  1.08  8.33  5.86 999 1017.8   5.8   6.7   1.0 99.0 99.00
2017 04 29 04 50 170  2.9  3.8  0.94  8.33  5.55 999 1017.6   5.6   6.9   1.2 99.0 99.00
2017 04 29 05 50 118  3.7  4.6  1.07 13.79  6.13 999 1017.5   5.8   6.9   2.1 99.0 99.00
2017 04 29 06 50 107  4.8  6.2  1.11  7.69  5.90 999 1017.3   5.7   6.7   2.2 99.0 99.00
2017 04 29 07 50 126  6.3  8.5  1.08  6.67  4.51 999 1017.4   4.9   6.6   4.4 99.0 99.00
2017 04 29 08 50 139  6.2  7.8  1.11  9.09  4.27 999 1016.9   4.9   6.6   4.3 99.0 99.00
2017 04 29 09 50 103  4.8  5.7  1.16  9.09  4.65 999 1016.4   5.1   6.6   4.6 99.0 99.00
2017 04 29 10 50  98  5.3  7.1  1.07  8.33  4.36 999 1016.0   4.7   6.5   4.4 99.0 99.00
2017 04 29 11 50  63  6.4  8.3  1.06  8.33  4.69 999 1015.3   5.1   6.3   4.9 99.0 99.00
2017 04 29 12 50  80  7.5 10.2  0.93  7.69  4.44 999 1014.6   6.0   6.4   5.1 99.0 99.00
2017 04 29 13 50  64  8.5 11.5  1.03  3.57  3.99 999 1013.9   6.0   6.4   4.6 99.0 99.00
2017 04 29 14 50  59  7.5  9.4  1.26  4.17  4.39 999 1013.6   5.4   6.3   4.8 99.0 99.00
2017 04 29 15 50  49  9.6 11.9  1.46  4.76  4.28 999 1013.0   5.4   6.3   5.1 99.0 99.00
2017 04 29 16 50  59 10.1 11.9  1.63  5.26  4.51 999 1012.8   5.0   6.3   4.8 99.0 99.00
2017 04 29 17 50  48  9.7 11.5  1.70  5.26  4.53 999 1012.3   5.4   6.3   5.0 99.0 99.00
2017 04 29 18 50  41 10.4 12.2  1.89  5.56  4.58 999 1011.7   5.5   6.4   4.9 99.0 99.00
2017 04 29 19 50  45  8.4  9.7  1.93  6.25  4.64 999 1011.1   5.9   6.5   5.2 99.0 99.00
2017 04 29 20 50  72  6.6  7.6  1.81  6.25  4.57 999 1010.6   6.0   6.5   4.1 99.0 99.00
2017 04 29 21 50  56  6.7  7.6  1.68  6.25  4.64 999 1010.3   5.8   6.4   5.0 99.0 99.00
2017 04 29 22 50  75  6.4  7.2  1.53  5.88  5.01 999 1010.0   5.9   6.2   3.6 99.0 99.00
2017 04 29 23 50  96  5.3  7.1  1.31  6.67  5.11 999 1009.6   5.6   6.2   4.4 99.0 99.00
2017 04 30 00 50  98  4.5  5.6  1.24  6.67  5.26 999 1009.4   6.0   6.3   4.8 99.0 99.00
2017 04 30 01 50 104  3.6  4.3  1.27  6.67  5.36 999 1009.1   6.2   6.3   3.9 99.0 99.00
2017 04 30 02 50 127  0.4  1.0  1.32  5.88  5.48 999 1008.7   6.1   6.3   3.9 99.0 99.00
2017 04 30 03 50 125  0.6  1.3  1.36  7.14  5.53 999 1008.5   6.3   6.4   1.8 99.0 99.00
2017 04 30 04 50 163  1.2  1.7  1.42  6.67  5.60 999 1008.4   6.0   6.5   4.3 99.0 99.00
2017 04 30 05 50 220  1.2  1.7  1.52  6.25  5.44 999 1008.3   5.9   6.4   4.4 99.0 99.00
2017 04 30 06 50 203  1.1  1.7  1.54  5.88  5.40 999 1008.4   5.8   6.4   4.9 99.0 99.00
2017 04 30 07 50 225  6.6  8.0  1.58  5.26  5.39 999 1008.6   5.4   6.5   4.6 99.0 99.00
2017 04 30 08 50 209  5.6  6.6  1.37  6.25  4.64 999 1008.7   5.6   6.5   4.4 99.0 99.00
2017 04 30 09 50 240  6.3  7.7  1.28  6.25  4.65 999 1008.7   5.3   6.5   4.9 99.0 99.00
2017 04 30 10 50 231  6.3  7.6  1.29  6.25  4.50 999 1008.7   5.3   6.5   3.3 99.0 99.00
2017 04 30 11 50 218  5.7  6.9  1.30  5.56  4.54 999 1008.7   5.0   6.1   4.5 99.0 99.00
2017 04 30 12 50 202  6.1  6.9  1.17  7.69  4.33 999 1008.5   5.5   6.1   1.6 99.0 99.00
2017 04 30 13 50 181  6.0  7.0  1.22  5.26  4.44 999 1008.4   5.3   6.1   1.3 99.0 99.00
2017 04 30 14 50 175  6.4  9.8  1.19  4.17  4.46 999 1008.3   5.1   6.2   3.3 99.0 99.00
2017 04 30 15 50 154  6.9  9.5  1.17  5.26  4.29 999 1008.1   5.2   6.1   3.5 99.0 99.00
2017 04 30 16 50 154  8.5 10.3  1.20  4.00  4.16 999 1008.0   5.4   6.1   1.7 99.0 99.00
2017 04 30 17 50 145  8.5 10.3  1.26 11.43  4.33 999 1008.0   5.5   6.1   2.1 99.0 99.00
2017 04 30 18 50 151  9.7 11.4  1.59 10.81  4.63 999 1007.7   4.9   6.1   3.4 99.0 99.00
2017 04 30 19 50 140 10.4 12.0  1.56  5.26  4.83 999 1007.4   5.2   6.1   3.9 99.0 99.00
2017 04 30 20 50 132 12.5 15.9  2.19 10.81  5.22 999 1006.9   5.2   6.2   4.6 99.0 99.00
2017 04 30 21 50 131 12.9 16.6  2.51  5.88  5.04 999 1006.5   5.3   6.2   4.6 99.0 99.00
2017 04 30 22 50 127 12.8 15.7  2.84  6.67  5.23 999 1005.8   5.5   6.1   4.8 99.0 99.00
2017 04 30 23 50 126 12.2 15.6  2.57  5.88  5.09 999 1005.3   5.8   6.0   5.4 99.0 99.00
2017 05 01 00 50 139 12.4 14.4  2.88  6.67  5.28 999 1004.8   5.6   6.0   4.9 99.0 99.00
2017 05 01 01 50 130 12.0 14.1  2.62  7.14  5.26 999 1004.4   5.7   6.1   5.3 99.0 99.00
2017 05 01 02 50 131 10.5 12.9  2.92  7.14  5.76 999 1003.9   5.8   6.2   5.5 99.0 99.00
2017 05 01 03 50 144  9.7 11.0  2.69  7.69  5.70 999 1003.5   6.0   6.2   5.9 99.0 99.00
