#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2018 06 01 09 50  11  5.0  6.0  1.08  9.09  4.82 198 1010.5   7.2   7.3   6.5 99.0 99.00
2018 06 01 10 50   5  5.0  5.8  0.98  9.09  4.95 204 1010.6   7.1   7.2   6.8 99.0 99.00
2018 06 01 11 50   1  4.5  5.8  0.89  9.09  5.06 225 1010.6   7.0   7.2   6.7 99.0 99.00
2018 06 01 12 50 360  4.0  5.3  0.89  9.09  5.46 198 1010.8   7.0   7.1   6.4 99.0 99.00
2018 06 01 13 50 353  4.6  5.4  0.87  9.09  5.22 203 1011.1   7.0   7.2   6.2 99.0 99.00
2018 06 01 14 50 342  4.1  4.8  0.78  8.33  5.05 211 1011.3   7.0   7.3   5.7 99.0 99.00
2018 06 01 15 50 335  4.0  4.7  0.86  9.09  5.09 218 1011.6   7.2   7.3   5.7 99.0 99.00
2018 06 01 16 50 338  3.4  4.1  0.87  9.09  4.92 198 1011.9   7.2   7.3   6.1 99.0 99.00
2018 06 01 17 50 330  4.2  4.8  0.89  5.56  4.85 106 1012.1   7.3   7.3   6.2 99.0 99.00
2018 06 01 18 50 326  3.9  4.6  0.88  9.09  4.49 219 1012.4   7.3   7.4   6.3 99.0 99.00
2018 06 01 19 50 331  3.8  4.5  0.90  9.09  4.65 215 1012.6   7.4   7.5   6.3 99.0 99.00
2018 06 01 20 50 340  2.7  3.5  0.83 14.81  4.96 178 1013.1   7.4   7.5   6.4 99.0 99.00
2018 06 01 21 50 325  2.4  2.9  0.81  9.09  4.98 227 1013.3   7.5   7.7   6.6 99.0 99.00
2018 06 01 22 50 320  2.8  3.3  0.75 16.00  5.44 162 1013.6   7.6   7.8   6.7 99.0 99.00
2018 06 01 23 50 324  2.4  3.0  0.70 14.81  5.66 202 1013.6   7.7   8.0   6.9 99.0 99.00
2018 06 02 00 50 333  1.6  2.2  0.66 14.81  5.65 281 1013.8   7.8   8.1   6.8 99.0 99.00
2018 06 02 01 50 289  1.5  1.7  0.68 14.81  5.86 201 1013.9   8.2   8.3   6.5 99.0 99.00
2018 06 02 02 50 288  1.9  2.2  0.68 14.81  6.13 190 1014.0   8.4   8.6   6.9 99.0 99.00
2018 06 02 03 50 258  2.4  2.8  0.70 14.81  6.00 153 1014.2   8.5   8.8   7.0 99.0 99.00
2018 06 02 04 50 246  2.6  3.1  0.64  8.33  5.48 211 1014.4   8.3   8.8   7.0 99.0 99.00
2018 06 02 05 50 259  4.3  5.0  0.72 14.81  5.41 196 1014.9   8.0   8.7   7.3 99.0 99.00
2018 06 02 06 50 255  4.3  4.9  0.76 14.81  4.83  83 1015.0   7.7   8.4   7.1 99.0 99.00
2018 06 02 07 50 241  3.2  3.6  0.68 14.81  4.90 183 1015.0   7.7   8.2   6.9 99.0 99.00
2018 06 02 08 50 245  3.2  3.6  0.66 13.79  5.40 174 1015.1   7.8   8.0   6.6 99.0 99.00
2018 06 02 09 50 245  3.1  3.5  0.63 14.81  5.36 158 1015.4   7.8   7.8   6.8 99.0 99.00
2018 06 02 10 50 236  2.9  3.5  0.61 14.81  5.88 134 1015.4   7.7   7.7   6.8 99.0 99.00
2018 06 02 11 50 216  3.0  3.5  0.61 14.81  6.62 150 1015.4   7.8   7.6   7.0 99.0 99.00
2018 06 02 12 50 210  3.3  3.8  0.62 13.79  6.71 153 1015.4   7.8   7.5   7.2 99.0 99.00
2018 06 02 13 50 199  3.0  3.5  0.57 14.81  6.60 254 1015.6   7.8   7.6   7.1 99.0 99.00
2018 06 02 14 50 205  4.0  4.4  0.56 14.81  6.63 212 1015.7   7.9   7.7   7.2 99.0 99.00
2018 06 02 15 50 207  4.5  5.2  0.56 14.81  6.64 324 1016.0   8.0   7.8   7.3 99.0 99.00
2018 06 02 16 50 201  4.3  4.8  0.60 14.81  6.46 177 1016.4   8.0   7.9   7.5 99.0 99.00
2018 06 02 17 50 208  3.7  4.3  0.65  8.33  6.08 213 1016.7   8.1   8.0   7.5 99.0 99.00
2018 06 02 18 50 209  3.9  4.4  0.69 14.81  6.02 176 1017.0   8.1   8.1   7.6 99.0 99.00
2018 06 02 20 50 199  3.8  4.5  0.66  8.33  5.82 212 1017.5   8.3   8.4   7.8 99.0 99.00
2018 06 02 21 50 190  3.5  4.2  0.70 13.79  6.31 152 1017.9   8.5   8.5   8.0 99.0 99.00
2018 06 02 22 50 190  3.6  4.2  0.71 14.81  6.18 173 1017.9   8.6   8.6   8.0 99.0 99.00
2018 06 02 23 50 186  3.0  3.5  0.67 14.81  6.01 123 1018.1   8.6   8.7   8.1 99.0 99.00
2018 06 03 00 50 156  3.5  3.9  0.67 13.79  5.75 158 1017.8   6.9   8.8   6.9 99.0 99.00
2018 06 03 01 50 155  3.9  4.5  0.70 14.81  6.40 174 1017.9   6.8   8.8   6.8 99.0 99.00
2018 06 03 02 50 150  5.0  5.8  0.67 14.81  6.51 163 1018.0   6.7   8.8   6.7 99.0 99.00
2018 06 03 03 50 143  4.2  5.0  0.76 14.81  6.44 190 1018.5   6.6   8.8   6.6 99.0 99.00
2018 06 03 04 50 147  4.5  5.4  0.71 14.81  6.09 217 1018.5   6.4   8.8   6.4 99.0 99.00
2018 06 03 05 50 159  4.4  5.3  0.75 13.79  6.06 180 1018.7   6.2   8.6   6.2 99.0 99.00
2018 06 03 06 50 173  4.2  5.2  0.76  7.69  5.61 221 1019.0   6.0   8.5   6.0 99.0 99.00
2018 06 03 07 50 166  3.4  4.4  0.77  7.69  5.40 210 1019.0   5.9   8.3   5.9 99.0 99.00
2018 06 03 08 50 183  2.8  4.0  0.73  7.69  5.18 197 1019.2   5.8   8.1   5.8 99.0 99.00
2018 06 03 09 50 143  1.4  2.0  0.76  7.69  5.57 215 1019.6   6.1   8.1   6.1 99.0 99.00
2018 06 03 10 50 121  1.5  2.0  0.80  7.69  5.95 169 1019.5   6.2   8.1   6.2 99.0 99.00
2018 06 03 11 50 135  1.9  2.7  0.75 13.79  6.01 162 1019.5   6.5   8.1   6.5 99.0 99.00
2018 06 03 12 50 148  2.0  3.4  0.72 13.79  6.34 176 1019.5   6.6   8.1   6.3 99.0 99.00
2018 06 03 13 50 193  1.9  2.5  0.66  9.09  6.60  87 1019.6   6.6   8.1   5.7 99.0 99.00
2018 06 03 14 50 301  0.1  0.5  0.76  9.09  6.88 104 1019.8   6.7   8.1   5.7 99.0 99.00
2018 06 03 15 50 196  0.0  0.4  0.70  9.09  7.29  96 1019.5   7.0   8.1   5.7 99.0 99.00
2018 06 03 16 50  30  1.5  1.9  0.81  8.33  7.22  97 1019.2   7.1   8.0   6.0 99.0 99.00
2018 06 03 17 50  56  2.8  3.3  0.82  8.33  6.87 102 1018.9   7.3   8.0   6.3 99.0 99.00
2018 06 03 18 50  76  2.7  3.2  0.79  8.33  6.28 107 1018.8   7.4   8.1   7.4 99.0 99.00
2018 06 03 19 50  69  2.1  2.4  1.04  8.33  6.49  94 1018.7   7.8   8.3   7.3 99.0 99.00
2018 06 03 20 50 134  0.7  1.1  0.94  7.69  5.89 103 1018.5   8.5   8.6   7.5 99.0 99.00
2018 06 03 21 50 240  1.1  3.1  0.93  7.14  5.81 102 1018.3   8.2   8.9   7.6 99.0 99.00
2018 06 03 22 50 251  3.8  4.4  1.04  7.69  5.92  95 1018.2   7.2   9.0   7.0 99.0 99.00
2018 06 03 23 50 260  2.6  3.3  0.99  7.14  5.82 118 1018.1   7.3   8.8   6.5 99.0 99.00
2018 06 04 00 50 301  1.3  1.7  1.04  5.88  5.80 148 1017.6   7.6   8.7   5.9 99.0 99.00
2018 06 04 01 50 349  1.9  2.3  0.98  6.67  6.18  92 1016.9   7.7   8.8   6.2 99.0 99.00
2018 06 04 02 50   4  1.1  1.6  0.85  6.67  5.88 109 1016.5   7.7   8.9   5.9 99.0 99.00
2018 06 04 03 50  31  0.1  0.8  0.85  7.69  6.07  99 1016.1   8.2   9.1   6.0 99.0 99.00
2018 06 04 04 50 132  1.0  1.6  0.84  6.67  6.14  92 1015.9   8.1   9.2   6.5 99.0 99.00
2018 06 04 05 50 162  1.4  2.2  0.81  7.14  5.87 118 1015.8   7.5   9.1   6.0 99.0 99.00
2018 06 04 06 50 168  2.0  2.6  0.86  6.67  5.68 105 1015.6   7.6   8.9   5.9 99.0 99.00
2018 06 04 07 50 187  2.4  3.1  0.78  6.25  5.63 128 1015.1   7.8   8.7   6.0 99.0 99.00
2018 06 04 08 50 203  2.7  3.3  0.76  6.25  5.55 125 1014.7   7.9   8.5   6.3 99.0 99.00
2018 06 04 09 50 207  2.5  3.1  0.80  6.67  5.68 113 1014.4   8.1   8.4   6.7 99.0 99.00
2018 06 04 10 50 201  1.0  1.4  0.78  5.88  5.65 121 1014.0   7.9   8.3   6.5 99.0 99.00
2018 06 04 11 50 196  0.0  0.0  0.76  6.25  5.80 140 1014.0   7.9   8.3   6.6 99.0 99.00
2018 06 04 12 50 147  2.0  2.9  0.75  6.25  5.93 127 1013.6   8.3   8.3   3.1 99.0 99.00
2018 06 04 13 50 202  3.8  4.6  0.73 17.39  6.28 156 1013.6   8.4   8.3   3.2 99.0 99.00
2018 06 04 14 50 196  2.3  3.5  0.74 12.90  6.32 130 1013.5   8.4   8.3   4.0 99.0 99.00
2018 06 04 15 50 280  2.5  3.0  0.70  5.88  6.30 131 1013.4   8.0   8.3   6.1 99.0 99.00
2018 06 04 16 50 310  0.6  0.8  0.69  5.56  6.17 124 1013.4   7.9   8.4   5.1 99.0 99.00
2018 06 04 17 50 337  0.7  1.1  0.77  6.25  6.26 176 1013.3   7.9   8.4   5.5 99.0 99.00
2018 06 04 18 50  72  1.8  2.3  0.78  9.09  6.37 219 1013.2   7.9   8.5   5.6 99.0 99.00
2018 06 04 19 50  85  1.9  2.3  0.86  9.09  6.15 213 1012.7   8.1   8.6   4.4 99.0 99.00
2018 06 04 20 50  88  2.4  3.1  0.83  7.69  6.50 211 1012.7   8.1   8.7   5.1 99.0 99.00
2018 06 04 21 50 143  2.2  2.7  0.80  9.09  6.45 218 1012.6   8.3   9.1   5.1 99.0 99.00
2018 06 04 22 50 167  2.1  2.6  0.85  7.69  6.62 206 1012.5   8.5   9.4   4.7 99.0 99.00
2018 06 04 23 50 171  2.5  3.0  0.87 10.00  6.70 214 1012.3   8.5   9.8   4.5 99.0 99.00
2018 06 05 00 50 203  1.7  2.5  0.85  8.33  6.92 219 1011.8   8.6   9.9   4.4 99.0 99.00
2018 06 05 01 50 177  1.3  1.8  0.82  9.09  7.00 211 1011.6   8.7  10.0   3.8 99.0 99.00
2018 06 05 02 50 197  1.8  2.8  0.74  9.09  6.93 208 1011.3   8.9  10.3   3.9 99.0 99.00
2018 06 05 03 50 184  1.7  2.1  0.86  8.33  7.01 223 1010.9   8.8  10.5   4.2 99.0 99.00
2018 06 05 04 50 182  1.7  2.4  0.84  7.69  6.72 222 1010.4   8.7  10.5   4.5 99.0 99.00
2018 06 05 05 50 182  1.3  2.0  0.78  9.09  6.67 215 1010.0   8.7  10.3   4.3 99.0 99.00
2018 06 05 06 50 254  0.1  0.7  0.81  7.14  6.63 225 1009.9   8.8  10.1   4.6 99.0 99.00
2018 06 05 07 50 347  1.1  1.5  0.79  7.69  6.65 224 1009.6   8.5   9.9   4.6 99.0 99.00
2018 06 05 08 50  24  1.7  2.0  0.79  7.69  6.56 220 1009.3   8.4   9.5   4.7 99.0 99.00
2018 06 05 09 50   9  0.9  1.2  0.77 14.81  6.44 194 1008.9   8.2   9.2   4.7 99.0 99.00
2018 06 05 10 50  64  0.2  0.6  0.78 10.81  6.41 226 1008.4   8.0   9.1   5.0 99.0 99.00
2018 06 05 11 50 111  0.7  0.9  0.72  9.09  6.76 219 1008.0   7.9   8.9   5.2 99.0 99.00
2018 06 05 12 50 136  0.8  1.0  0.72  7.14  6.77 213 1007.6   7.8   8.8   5.6 99.0 99.00
2018 06 05 13 50 217  0.7  0.9  0.71  7.69  7.01 215 1007.2   7.9   8.7   6.1 99.0 99.00
2018 06 05 14 50 230  2.7  3.3  0.71 14.81  7.10 193 1007.0   8.2   8.7   5.1 99.0 99.00
2018 06 05 15 50 186  0.6  1.0  0.74 16.00  7.25 196 1007.2   8.2   8.8   4.9 99.0 99.00
2018 06 05 16 50 182  0.9  1.5  0.75  9.09  7.15 214 1007.0   8.2   8.8   5.2 99.0 99.00
2018 06 05 17 50 159  1.4  1.8  0.70  9.09  7.05 221 1007.1   8.1   8.9   5.7 99.0 99.00
2018 06 05 18 50 105  1.0  1.3  0.74  8.33  7.03 221 1007.3   7.7   9.0   4.2 99.0 99.00
2018 06 05 19 50 154  2.6  3.3  0.76  8.33  7.10 209 1007.5   7.2   9.1   4.7 99.0 99.00
2018 06 05 20 50 115  2.8  3.7  0.78  8.33  7.02 216 1007.7   7.3   9.0   4.7 99.0 99.00
2018 06 05 21 50 114  2.4  3.1  0.82  7.69  6.72 215 1007.7   7.3   9.0   4.9 99.0 99.00
2018 06 05 22 50 115  3.4  4.1  0.84  7.69  7.06 211 1007.5   7.1   9.0   5.1 99.0 99.00
2018 06 05 23 50  77  3.1  3.8  0.78  8.33  7.18 215 1007.3   7.3   9.0   4.4 99.0 99.00
2018 06 06 00 50  49  2.9  3.4  0.83 10.00  7.26 177 1007.0   7.3   9.1   4.9 99.0 99.00
2018 06 06 01 50  32  3.2  4.1  0.74  7.69  7.19 206 1006.7   7.4   9.2   5.4 99.0 99.00
2018 06 06 02 50  62  5.0  6.2  0.79 10.00  7.32 173 1006.3   7.9   9.2   5.0 99.0 99.00
2018 06 06 03 50  62  4.8  5.6  0.78 10.00  5.92 173 1005.9   8.0   9.1   4.8 99.0 99.00
2018 06 06 04 50  57  4.8  5.6  0.89  9.09  6.40 186 1005.6   8.2   9.1   5.3 99.0 99.00
2018 06 06 05 50  50  6.0  7.3  0.85 10.00  5.84 185 1005.6   7.8   9.1   6.2 99.0 99.00
2018 06 06 06 50  52  5.0  5.8  0.89 10.00  5.56 203 1005.6   8.1   9.0   5.5 99.0 99.00
2018 06 06 07 50  41  5.3  6.3  1.00  9.09  6.04 198 1005.2   8.2   8.9   5.5 99.0 99.00
2018 06 06 08 50  22  5.6  6.5  1.00 10.00  6.00 186 1004.8   8.2   8.7   5.5 99.0 99.00
2018 06 06 09 50   9  5.5  6.4  1.05  9.09  5.89 183 1004.6   8.0   8.7   6.8 99.0 99.00
2018 06 06 10 50   6  4.9  5.8  0.98 10.00  5.92 193 1004.3   7.8   8.7   6.7 99.0 99.00
2018 06 06 11 50  11  4.0  4.9  1.11  9.09  5.92 188 1004.0   7.8   8.7   6.9 99.0 99.00
2018 06 06 12 50  32  3.9  4.7  1.11  9.09  5.98 190 1003.7   7.9   8.6   6.4 99.0 99.00
2018 06 06 13 50 358  5.7  6.6  0.95 10.00  5.52 197 1003.4   7.6   8.3   6.4 99.0 99.00
2018 06 06 14 50 356  4.6  5.4  0.97  9.09  5.88 192 1003.3   7.7   8.1   6.2 99.0 99.00
2018 06 06 15 50 355  5.0  6.0  1.01  9.09  6.08 197 1003.1   7.6   8.0   6.0 99.0 99.00
2018 06 06 16 50 352  5.1  6.2  0.97  9.09  6.03 185 1003.0   7.7   8.1   5.9 99.0 99.00
2018 06 06 17 50 349  4.8  5.7  0.92  9.09  5.93 196 1002.9   7.9   8.3   5.3 99.0 99.00
2018 06 06 18 50 344  5.0  5.8  0.99  9.09  5.82 206 1002.8   7.9   8.5   5.1 99.0 99.00
2018 06 06 19 50 334  4.9  5.5  0.97  8.33  6.28 198 1002.6   7.9   8.6   4.7 99.0 99.00
2018 06 06 20 50 342  3.9  4.7  0.92  9.09  5.75 198 1002.7   7.9   8.7   4.6 99.0 99.00
2018 06 06 21 50 336  4.8  5.7  0.95 10.00  5.83 200 1002.6   7.7   8.7   4.0 99.0 99.00
2018 06 06 22 50 327  3.8  4.6  0.99  9.09  5.49 187 1002.3   7.8   8.7   3.8 99.0 99.00
2018 06 06 23 50 324  3.1  3.8  0.99  9.09  5.65 199 1002.2   7.8   8.8   4.2 99.0 99.00
2018 06 07 00 50 329  3.5  4.2  0.96  9.09  5.94 208 1001.9   8.0   8.9   3.3 99.0 99.00
2018 06 07 01 50 324  3.2  4.5  1.02  9.09  6.49 205 1001.5   8.1   9.1   4.1 99.0 99.00
2018 06 07 02 50 323  3.9  4.7  0.95  9.09  6.45 210 1001.0   8.2   9.3   4.5 99.0 99.00
2018 06 07 03 50 332  5.1  5.9  0.83  9.09  6.28 214 1000.7   8.4   9.4   5.3 99.0 99.00
2018 06 07 04 50 333  4.6  5.5  0.94  8.33  6.68 214 1000.6   8.4   9.4   6.5 99.0 99.00
2018 06 07 05 50 357  4.5  5.4  0.89  7.69  6.28 176 1000.4   8.1   9.3   7.1 99.0 99.00
2018 06 07 06 50 357  4.3  5.0  0.96  8.33  6.55 176 1000.5   8.1   9.1   7.3 99.0 99.00
2018 06 07 07 50   4  4.8  5.9  1.08  9.09  6.48 132 1000.2   8.2   9.0   7.7 99.0 99.00
2018 06 07 08 50  15  5.4  6.4  1.34  8.33  6.85 141 1000.4   8.5   8.8   7.7 99.0 99.00
2018 06 07 09 50  18  6.5  8.0  1.44  8.33  6.52 107 1000.3   8.8   8.8   7.8 99.0 99.00
2018 06 07 10 50  33  6.7  8.3  1.39  8.33  5.82 105 1000.1   9.1   8.8   7.7 99.0 99.00
2018 06 07 11 50  32  6.9  8.3  1.50  8.33  5.97 109 1000.1   9.1   8.7   8.4 99.0 99.00
2018 06 07 12 50  47  8.0  9.3  1.50  9.09  5.83 125 1000.2   9.2   8.8   8.5 99.0 99.00
2018 06 07 13 50  59  6.1  7.2  1.44  9.09  5.33 127 1000.7   8.8   8.7   7.8 99.0 99.00
2018 06 07 14 50  45  5.6  7.4  1.56  9.09  5.52 120 1001.1   8.9   8.5   7.8 99.0 99.00
2018 06 07 15 50  56  6.0  6.8  1.39  9.09  5.56 109 1001.3   8.9   8.3   8.0 99.0 99.00
2018 06 07 16 50  70  5.9  7.3  1.50  9.09  6.09 118 1001.8   9.0   8.3   7.9 99.0 99.00
2018 06 07 17 50  67  5.0  5.9  1.50  8.33  6.03 130 1002.5   9.0   8.6   7.8 99.0 99.00
2018 06 07 18 50  55  4.9  5.9  1.48  9.09  5.97 121 1003.1   9.0   8.8   7.9 99.0 99.00
2018 06 07 19 50  40  4.6  5.3  1.67  9.09  6.32 109 1003.6   9.1   8.9   7.9 99.0 99.00
2018 06 07 20 50  33  4.6  5.3  1.77 10.00  6.54 124 1004.2   9.1   9.1   7.9 99.0 99.00
2018 06 07 21 50  31  4.3  4.9  1.60  8.33  6.26 108 1004.8   9.2   9.2   8.2 99.0 99.00
2018 06 07 22 50  20  4.1  4.8  1.69  9.09  6.45 121 1005.3   9.1   9.2   8.2 99.0 99.00
2018 06 07 23 50  18  5.2  6.1  1.71  8.33  6.23 115 1005.6   9.1   9.1   8.3 99.0 99.00
2018 06 08 00 50  31  4.9  5.5  1.58  7.69  5.95 107 1005.7   9.2   9.2   8.2 99.0 99.00
2018 06 08 01 50  45  4.6  5.4  1.55  7.69  5.88 110 1005.9   9.2   9.1   7.7 99.0 99.00
2018 06 08 02 50  44  4.2  4.9  1.55  7.14  5.83 103 1006.3   9.2   9.0   8.1 99.0 99.00
2018 06 08 03 50  50  3.5  4.1  1.56  7.69  6.18 111 1006.5   9.2   8.9   8.2 99.0 99.00
2018 06 08 04 50   6  2.8  3.2  1.42  7.69  6.31 110 1007.1   9.2   8.9   8.3 99.0 99.00
2018 06 08 05 50 357  3.8  4.5  1.28  7.69  6.21 100 1007.4   8.8   9.0   8.5 99.0 99.00
2018 06 08 06 50  12  3.4  4.1  1.46  9.09  6.83 102 1007.9   9.2   9.1   8.0 99.0 99.00
2018 06 08 07 50  19  3.3  3.9  1.44  7.69  6.64 109 1008.3   9.0   9.1   8.2 99.0 99.00
2018 06 08 08 50 346  2.7  3.4  1.49  7.69  6.71 107 1008.6   8.8   9.1   8.7 99.0 99.00
2018 06 08 09 50  11  1.6  2.1  1.37  7.69  6.55 107 1008.7   8.6   9.0   8.6 99.0 99.00
2018 06 08 10 50 336  2.2  2.7  1.51  8.33  6.87 101 1009.0   8.4   8.9   8.4 99.0 99.00
2018 06 08 11 50   5  1.4  1.8  1.41  7.69  6.52 109 1009.1   8.3   8.8   8.3 99.0 99.00
2018 06 08 12 50 330  1.7  2.2  1.34 16.00  6.53 198 1009.3   8.3   8.7   8.3 99.0 99.00
2018 06 08 13 50 308  1.5  2.2  1.33  7.69  6.19 106 1009.4   8.3   8.7   8.3 99.0 99.00
2018 06 08 14 50 303  0.7  1.1  1.29 16.00  6.17 167 1009.7   8.3   8.6   8.3 99.0 99.00
2018 06 08 15 50 227  0.4  0.8  1.16  7.69  6.18 108 1010.1   8.2   8.5   8.2 99.0 99.00
2018 06 08 16 50 246  2.6  3.8  1.15 16.00  6.44 187 1010.4   8.3   8.5   8.3 99.0 99.00
2018 06 08 17 50 256  3.2  4.4  1.14 16.00  6.60 183 1010.8   7.1   8.5   7.1 99.0 99.00
2018 06 08 18 50 232  3.0  3.8  1.09 16.00  6.86 182 1011.2   6.9   8.7   6.9 99.0 99.00
2018 06 08 19 50 219  3.1  3.8  1.10 16.00  6.89 176 1011.5   6.8   8.9   6.8 99.0 99.00
2018 06 08 20 50 221  3.1  3.7  1.05  7.14  6.44 126 1012.1   7.5   9.1   7.5 99.0 99.00
2018 06 08 21 50 216  3.6  4.2  1.06 16.00  6.52 189 1012.6   8.2   9.2   8.2 99.0 99.00
2018 06 08 22 50 213  3.2  4.2  0.97  7.69  6.02 122 1013.0   8.8   9.3   8.5 99.0 99.00
2018 06 08 23 50 211  3.4  4.0  0.96 16.00  5.98 177 1013.4   9.1   9.4   8.5 99.0 99.00
2018 06 09 00 50 201  4.2  5.1  0.96  6.25  5.74 105 1013.5   8.8   9.4   8.5 99.0 99.00
2018 06 09 01 50 208  4.4  5.4  0.98 16.00  5.77 140 1013.7   7.9   9.5   7.9 99.0 99.00
2018 06 09 02 50 192  4.5  5.3  0.96  6.67  5.86 102 1013.7   7.8   9.4   7.8 99.0 99.00
2018 06 09 03 50 194  4.9  6.8  0.93 14.81  5.81 182 1013.7   7.7   9.3   7.7 99.0 99.00
2018 06 09 04 50 193  4.6  6.1  0.96 16.00  5.77 200 1013.9   7.6   9.3   7.6 99.0 99.00
2018 06 09 05 50 182  4.8  6.2  0.86 13.79  5.38 152 1014.0   7.4   9.4   7.4 99.0 99.00
2018 06 09 06 50 185  5.0  6.3  0.92 14.81  5.30 198 1014.1   7.4   9.4   7.4 99.0 99.00
2018 06 09 07 50 199  5.4  6.8  1.00 16.00  5.31 216 1014.4   7.3   9.4   7.3 99.0 99.00
2018 06 09 08 50 204  5.6  6.7  0.97 14.81  5.21 190 1014.3   7.5   9.3   7.5 99.0 99.00
2018 06 09 09 50 203  5.9  7.2  1.02 14.81  5.35 159 1014.4   7.5   9.2   7.5 99.0 99.00
2018 06 09 10 50 215  6.4  8.1  1.05 14.81  5.08 208 1014.3   7.3   9.0   7.3 99.0 99.00
2018 06 09 11 50 208  6.4  7.8  1.07 14.81  5.20 188 1014.2   7.8   8.9   7.8 99.0 99.00
